voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3
-50,0.010849147083100754,33861.25806211222,-50,229546770552.48007,34314.040283439528,229546736238.43979,6689587.3717110138,1.4758994517882097e+18,2.2467429516837e-07,7.198582008260956e-14,717717242.53619802,2.384185791015625e-07,2.7606741271306261e-07,4.4936314225196838e-07,-50,0.010849147083028768,0.010849147083100754,0.010849147083069905,0.010849147083069903,33861.25806188754,33861.25806211222,33861.258062015935,33861.25806201593
-40,0.013270056073504212,41417.15378746633,-40,230942398503.14737,41877.747843084151,230942356625.39954,5514680.4782455862,3.3045763523374861e+17,4.4432817958295345e-07,1.4236181677951265e-13,869751742.99155784,-3.5762786865234375e-07,5.6061981688295918e-07,8.8874458015197888e-07,-40,0.01327005607346355,0.013270056073504212,0.01327005607336185,0.013270056073361883,41417.15378733942,41417.15378746633,41417.153787022005,41417.15378702211
-30,0.016206615494195196,50582.44536265667,-30,232379185369.78662,51108.693407209284,232379134261.0932,4546764.3541246876,8.6807104325539866e+17,6.173286237753928e-07,1.9779317073087554e-13,1055592510.1622216,4.76837158203125e-07,7.600969256988457e-07,1.2346358744252939e-06,-30,0.01620661549427628,0.016206615494195196,0.01620661549439299,0.016206615494392958,50582.44536290974,50582.44536265667,50582.445363274,50582.4453632739
-20,0.01977033634077302,61705.16960291205,-20,233864558879.7312,62374.37962470299,233864496505.35156,3749368.8961214228,2.7682073985875894e+17,3.9117003325372934e-07,1.2533030169237236e-13,1282656973.7485294,0.0,5.3110992895692986e-07,7.8235552791738883e-07,-20,0.01977033634065842,0.01977033634077302,0.019770336340647707,0.01977033634064769,61705.16960255437,61705.16960291205,61705.16960252094,61705.16960252088
-10,0.024096767343626892,75208.38746450341,-10,235407577025.75394,76123.316293148848,235407500902.43765,3092450.3619785253,95986348770571232.0,5.133624654263258e-07,1.6447954109821694e-13,1559997244.3786941,0.0,6.4960633087471841e-07,1.0267849575029686e-06,-10,0.024096767343791372,0.024096767343626892,0.024096767343746148,0.024096767343746175,75208.38746501677,75208.38746450341,75208.38746487562,75208.3874648757
0,0.02935059268485255,91606.09452201171,0,237019287345.94214,92902.876442747045,237019194443.0657,2551258.8675551852,2.0404064257206252e+18,2.3603206500411034e-07,7.562353521173293e-14,1898659878.6552896,0.0,3.1593347158813499e-07,4.7209323383867741e-07,0,0.029350592684776928,0.02935059268485255,0.029350592684785848,0.029350592684785817,91606.09452177568,91606.09452201171,91606.09452180352,91606.09452180343
10,0.035731671712760114,111522.07151298413,10,238713165398.3075,86518.183708236378,238713078880.12378,2759109.7635997003,6.8291631273123226e+18,1.1487718438729644e-06,3.68066688238855e-13,2312124889.9615726,1.9073486328125e-06,1.5368191442600768e-06,2.2975455067353323e-06,10,0.03573167171271619,0.035731671712760114,0.035731671713084244,0.03573167171308426,111522.07151284705,111522.07151298413,111522.07151399578,111522.07151399582
20,0.043482232653900194,135712.3366226598,20,240505649886.70319,80572.275033756785,240505569314.42816,2984967.8414310664,1.1954811810759709e+17,5.074252840131521e-07,1.6257828416854636e-13,2816841442.2002468,4.76837158203125e-07,6.2163391883448914e-07,1.0147959983441979e-06,20,0.043482232653737615,0.043482232653900194,0.043482232653814984,0.04348223265381501,135712.33662215236,135712.3366226598,135712.33662239384,135712.33662239392
30,0.05289562455672856,165092.46116332262,30,242416795742.50577,75034.995256116672,242416720707.5105,3230716.4798913547,3.3442436619429395e+17,1.168751623481512e-06,3.744643484182575e-13,3432881502.9051919,-9.5367431640625e-07,1.482747309437443e-06,2.3375796445179731e-06,30,0.052895624556828225,0.05289562455672856,0.05289562455645376,0.05289562455645376,165092.46116363368,165092.46116332262,165092.46116246493,165092.46116246493
40,0.06432724818451688,200771.68596915383,40,244471071162.57483,69878.261607067514,244471001284.31323,3498528.2338198428,35238384429470760.0,9.806826710700989e-07,3.142069937567271e-13,4184737415.4305992,-9.5367431640625e-07,1.3847991309418304e-06,1.9610452000051737e-06,40,0.06432724818483024,0.06432724818451688,0.06432724818451606,0.06432724818451603,200771.68597013183,200771.68596915383,200771.68596915127,200771.68596915115
50,0.07820830110301928,244095.82117047216,50,246698330335.19431,65075.921289242935,246698265259.27301,3790931.0455812723,3.2394980258594797e+17,5.068141035735607e-07,1.6238399513923696e-13,5102295063.2056732,0.0,6.8012609295838078e-07,1.0137882782146335e-06,50,0.07820830110287512,0.07820830110301928,0.0782083011030375,0.0782083011030375,244095.82117002225,244095.82117047216,244095.82117052903,244095.82117052906
60,0.09506273775696311,296700.18026517826,60,249135000580.1922,60603.618840103278,249134939976.57336,4110893.1339151631,33561545686431212.0,1.1647352948784828e-07,3.7317371415213074e-14,6222021269.5173283,-9.5367431640625e-07,1.4557373887603399e-07,2.3335087462328374e-07,60,0.09506273775700043,0.09506273775696311,0.09506273775697538,0.09506273775697541,296700.18026529474,296700.18026517826,296700.18026521656,296700.1802652166
70,0.11552770529436286,360573.3623419565,70,251825531165.69662,56438.672611211034,251825474727.02402,4461932.2091511013,1.9609614953453648e+17,9.70496330410242e-07,3.109457136218907e-13,7588412581.5641851,9.5367431640625e-07,1.188821413861117e-06,1.9414655980654061e-06,70,0.1155277052942054,0.11552770529436286,0.11552770529451635,0.11552770529451635,360573.3623414651,360573.3623419565,360573.3623424356,360573.3623424356
80,0.14037795506125245,438133.4427629602,80,254824161481.86435,52559.959736391778,254824108921.9046,4848256.4058249779,45403172117460160.0,1.6078120097517967e-06,5.151434834260726e-13,9255762967.1512432,1.9073486328125e-06,2.2687631293816787e-06,3.215369360987097e-06,80,0.14037795506073955,0.14037795506125245,0.14037795506125464,0.1403779550612547,438133.4427613594,438133.4427629602,438133.4427629671,438133.4427629672
90,0.170555166950814,532319.4973496067,90,258197078966.16211,48947.809005387026,258197030018.35312,5274946.6056334786,57510781225985216.0,2.5241170078516006e-06,8.087142067125797e-13,11290320622.016441,3.814697265625e-06,3.5513039299998063e-06,5.048303137300536e-06,90,0.1705551669500137,0.170555166950814,0.17055516695082235,0.1705551669508224,532319.4973471089,532319.4973496067,532319.4973496328,532319.497349633
100,0.20720345975698154,646702.4336984443,100,262025052691.58105,45583.901099699047,262025007107.67996,5748192.8130392283,18779667339910348.0,2.9534567147493362e-06,9.462985950392522e-13,13772919554.69269,3.814697265625e-06,3.9898201204917785e-06,5.9069461713079363e-06,100,0.20720345975612692,0.20720345975698154,0.2072034597570732,0.20720345975707322,646702.433695777,646702.4336984443,646702.4336987303,646702.4336987304
