voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3
-10,-0.007712058674881683,-24070.095739331096,-10,3549102117553.1216,0.013674360681440392,3549102117553.1079,259544281464665.59,5.5746979119098931e+18,1.1262854968663305e-05,3.6086186122608055e-12,1.619751727587725e-05,-1129398.671623697,1.4926649437795329e-05,2.3015339788740909e-05,-10,-0.00771205867525601,-0.007712058674881683,-0.007712058671777887,-0.007712058675386505,-24070.095740499408,-24070.095739331096,-24070.095729643843,-24070.095740906698
0,-0.0067516482840139684,-21072.560187309515,0,3696691935934.4736,0.015442486838781602,3696691935934.458,239384496456280.56,2.1942086676485676e+18,1.9728027837118134e-05,6.320859634312281e-12,-7.8345531257937974e-05,-852404.53662532393,2.5295423386301063e-05,4.0211931474969272e-05,0,-0.006751648284185691,-0.0067516482840139684,-0.006751648288806637,-0.006751648282485778,-21072.56018784548,-21072.560187309515,-21072.56020226791,-21072.56018253988
10,-0.00590112495824536,-18417.993003262673,10,3850453990105.0415,0.017439235758173938,3850453990105.0239,220792587674049.69,1.2181718928621798e+18,2.0511350157903507e-05,6.571835957369654e-12,-0.00017684050549320279,-630606.64930813841,2.4607677350476123e-05,4.105155196794906e-05,10,-0.005901124957957043,-0.00590112495824536,-0.00590112496055602,-0.005901124953984184,-18417.993002362808,-18417.993003262673,-18417.99301047447,-18417.99298996312
20,-0.0051426686196189095,-16050.775966351153,20,4010641835304.165,0.01969416888641284,4010641835304.1455,203646158334264.0,9.111168755495529e+17,2.344993845326826e-05,7.513360593403018e-12,-0.00033384611910907574,-458383.6386802427,2.8647259715629477e-05,4.6900270966657859e-05,20,-0.005142668619547742,-0.0051426686196189095,-0.005142668622081266,-0.005142668614567906,-16050.775966129031,-16050.775966351153,-16050.775974036413,-16050.775950586474
30,-0.004460230878877045,-13920.820470902137,30,4177520096402.8252,0.022240670033075147,4177520096402.8027,187832474929498.0,4.9766636122495693e+17,3.0969022191129625e-06,9.922479504709258e-13,-1.5781797369765532e-05,-328579.16840720136,3.7518953945977254e-06,6.1707478690902276e-06,30,-0.004460230878910817,-0.004460230878877045,-0.004460230877918569,-0.004460230878572235,-13920.820471007544,-13920.820470902137,-13920.820467910642,-13920.820469950797
40,-0.003839104529257319,-11982.223874086514,40,4351364845144.6738,0.025116439610781846,4351364845144.6489,173247678117432.84,4.0320682757667744e+17,4.5254910219227895e-06,1.4499673163526072e-12,-5.3319395321933231e-05,-233418.59958042554,5.9642605670449347e-06,9.0500929251450396e-06,40,-0.00383910452926361,-0.003839104529257319,-0.003839104527963088,-0.0038391045278136425,-11982.223874106148,-11982.223874086514,-11982.223870047092,-11982.223869580657
50,-0.003265907878981441,-10193.220596071915,50,4532464008377.3018,0.028364052781858919,4532464008377.2734,159796064519953.75,78663986821755584.0,1.3990684237796813e-06,4.4826121980978684e-13,-1.2010627536098633e-05,-165386.90947150439,1.8674544216432489e-06,2.7383304977337403e-06,50,-0.003265907878964332,-0.003265907878981441,-0.003265907878955108,-0.00326590787853318,-10193.220596018515,-10193.220596071915,-10193.220595989726,-10193.220594672846
60,-0.0027293178532570533,-8518.4702036737,60,4721117805532.5381,0.032031589774639831,4721117805532.5059,147389431456516.69,3.679546779876256e+17,2.746655809460208e-07,8.800295561717242e-14,1.164466908671611e-06,-117843.72554609388,2.1984905039613653e-07,4.1788390098447536e-07,60,-0.0027293178532810775,-0.0027293178532570533,-0.0027293178532971315,-0.0027293178533450563,-8518.470203748682,-8518.4702036737,-8518.470203798788,-8518.470203948365
70,-0.0022219592634661754,-6934.954005824518,70,4917639214178.0039,0.03617334770110972,4917639214177.9678,135946477909954.17,43396715649513696.0,1.0378935257904232e-06,3.32540852493457e-13,1.1295743863984638e-06,-85318.382871479786,1.1899936061705189e-06,2.0643764908042164e-06,70,-0.0022219592632953277,-0.0022219592634661754,-0.0022219592636278686,-0.002221959263390054,-6934.954005291285,-6934.954005824518,-6934.954006329179,-6934.954005586936
80,-0.001743426643240818,-5441.406502000056,80,5122354462911.1357,0.040850644414201345,5122354462911.0947,125392256018619.8,6.8932479863626373e+18,9.78150637820363e-07,3.133994799786599e-13,-2.5930845982876888e-07,-63544.191285479894,1.1647277212039009e-06,1.9621711423853036e-06,80,-0.0017434266429946514,-0.001743426643240818,-0.0017434266429274185,-0.0017434266429673152,-5441.406501231746,-5441.406502000056,-5441.406501021906,-5441.406501146427
90,-0.0013029078357069432,-4066.5038567632437,90,5335603551227.2451,0.04613272630568073,5335603551227.1992,115657668178397.36,31430256589893980.0,6.13210431765765e-07,1.964726124847882e-13,9.9488567691234051e-08,-49332.80733514225,7.9396583644782472e-07,1.3305351421799344e-06,90,-0.0013029078358889063,-0.0013029078357069432,-0.0013029078359034158,-0.001302907835863941,-4066.5038573311685,-4066.5038567632437,-4066.503857376454,-4066.5038572532494
100,-0.0009178815461758582,-2864.7988332579844,100,5557740796284.582,0.05209779348437861,5557740796284.5303,106679005473639.81,30637350340214600.0,7.32480657461565e-07,2.3468672751686404e-13,-6.0542721334349086e-08,-40379.621779441979,8.1429153951994185e-07,1.4020213904468795e-06,100,-0.0009178815463394338,-0.0009178815461758582,-0.0009178815464000839,-0.0009178815464105449,-2864.79883376852,-2864.7988332579844,-2864.798833957815,-2864.798833990465
