voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3
-50,-2.3513197414577007e-10,-0.0007338700816035271,-50,2624910399.1774588,0.00069147046940894164,2624910399.1767673,3796127984209.061,1.8951461471382422e+17,1.0538037997775973e-07,3.3763873744916054e-14,950815087.92189264,-1.1920928955078125e-07,1.4949116220794283e-07,2.1162850783606893e-07,-50,-2.3509825542569157e-10,-2.3513197414577007e-10,-2.351320192992494e-10,-2.351320192994365e-10,-0.0007337648421525955,-0.0007338700816035271,-0.0007338702225319893,-0.0007338702225325733
-40,-3.834042269736528e-11,-0.00011966424062848091,-40,2986068745.1135645,0.0007277957495832846,2986068745.1128368,4102893905087.1123,93570786659518912.0,2.4273487042592023e-07,7.777225248446248e-14,1199999503.8577206,-4.76837158203125e-07,3.4376284009289414e-07,4.8644144091958014e-07,-40,-3.826269060373306e-11,-3.834042269736528e-11,-3.834046285344159e-11,-3.8340462856217523e-11,-0.00011942163109779358,-0.00011966424062848091,-0.00011966436595955553,-0.0001196643659682195
-30,7.051664188038558e-11,0.000220089394133538,-30,3420058403.1138759,0.00076602931946502821,3420058403.1131101,4464657312989.458,1.5745053737489503e+18,6.441013056246447e-09,2.0637005832259543e-15,1514532768.8932505,0.0,9.2198068556185876e-09,1.3096745472840343e-08,-30,7.051867470145225e-11,7.051664188038558e-11,7.05166110017804e-11,7.051661100086903e-11,0.00022009573876857758,0.000220089394133538,0.0002200892977583658,0.00022008929775552133
-20,1.3495503687299788e-10,0.00042120798025280237,-20,3944505354.1565571,0.00080627142796044075,3944505354.1557508,4892279717929.0498,53518806314913240.0,1.3282988220453262e-07,4.255869425834654e-14,1911527066.1640515,2.384185791015625e-07,1.8768519380117875e-07,2.6548515774682015e-07,-20,1.3491247817873954e-10,1.3495503687299788e-10,1.3495499999754123e-10,1.3495499999697244e-10,0.00042107515037059784,0.00042120798025280237,0.00042120786516086525,0.00042120786515909003
-10,1.775029329350218e-10,0.0005540041602216661,-10,4581557993.4194183,0.00084862759038956896,4581557993.4185696,5398785103506.0254,1.392820952528336e+17,4.0134182199835777e-07,1.2858991976826672e-13,2412590314.2737799,0.0,5.6766547629902942e-07,8.0297469213369554e-07,-10,1.7737434301525353e-10,1.775029329350218e-10,1.775028577386368e-10,1.775028577396199e-10,0.0005536028183996677,0.0005540041602216661,0.0005540039255263321,0.0005540039255294005
0,2.0974405319429932e-10,0.0006546318763867021,0,5359066019.0576725,0.00089320886514874815,5359066019.0567789,5999790450092.7842,26445501552295460.0,5.922047421336174e-07,1.8974239937962235e-13,3044998885.0413094,-4.76837158203125e-07,8.3750399623182383e-07,1.1844677059238973e-06,0,2.0993379559367894e-10,2.0974405319429932e-10,2.0974406738736066e-10,2.097440673933221e-10,0.0006552240811288357,0.0006546318763867021,0.0006546319206846463,0.0006546319207032525
10,2.37608574971091e-10,0.0007415997970383614,10,6312067903.3782272,0.00094013214490712969,6312067903.3772869,6714021999536.8428,1.0283644733701344e+17,7.73667125031352e-07,2.478829468600289e-13,3843180930.6249819,1.430511474609375e-06,1.0945009819410141e-06,1.5480618777638511e-06,10,2.3736069202423097e-10,2.37608574971091e-10,2.376085141616125e-10,2.3760851415456157e-10,0.0007408261299133301,0.0007415997970383614,0.0007415996072459816,0.000741599607223975
20,2.6408171465154734e-10,0.0008242250769399107,20,7484667805.3789396,0.00098952046310074528,7484667805.3779497,7563934334339.1865,55194125831508144.0,9.409268386662006e-07,3.014729591086419e-13,4850589983.6312895,-9.5367431640625e-07,1.3303422423346275e-06,1.881591760590634e-06,20,2.64383187610656e-10,2.6408171465154734e-10,2.640817984930674e-10,2.640817984956726e-10,0.0008251660037785769,0.0008242250769399107,0.0008242253386175638,0.0008242253386256948
30,2.90537677926477e-10,0.0009067967475857586,30,8932403977.1387138,0.00104150331652774,8932403977.1376724,8576452744210.5391,83190762534609824.0,7.466005627065897e-07,2.3921082029121925e-13,6122070316.5584641,-9.5367431640625e-07,1.0553999466806063e-06,1.4930265185234687e-06,30,2.9077688874676823e-10,2.90537677926477e-10,2.9053767821073535e-10,2.9053767820649626e-10,0.0009075433481484652,0.0009067967475857586,0.0009067967484729569,0.0009067967484597261
40,3.1737970935646444e-10,0.0009905733750201762,40,10725237465.36599,0.0010962170048906237,10725237465.364893,9783863429883.6777,14940306968592320.0,7.63393472880125e-07,2.445912687107703e-13,7726842599.7467527,0.0,1.0798072136215109e-06,1.527310825874019e-06,40,3.176243006251752e-10,3.1737970935646444e-10,3.173797553976199e-10,3.1737975539458174e-10,0.0009913367684930563,0.0009905733750201762,0.0009905735187191633,0.000990573518709681
50,3.4442260309006086e-10,0.001074976913514547,50,12951323669.736685,0.0011538049881758229,12951323669.735531,11224880982888.5,70945673749245064.0,2.5260524125769734e-06,8.093471929896503e-13,9752272298.0795059,-3.814697265625e-06,3.5722335354278377e-06,5.0520757285642259e-06,50,3.452319502830505e-10,3.4442260309006086e-10,3.4442271334554224e-10,3.4442271334762394e-10,0.001077502965927124,0.001074976913514547,0.0010749772576327786,0.0010749772576392758
60,3.7125220913439985e-10,0.001158714760094881,60,15721771929.386887,0.0012144182628075902,15721771929.385672,12945928442347.387,32387269692271212.0,1.5505795758485874e-08,4.968056961025569e-15,12308625919.14011,0.0,2.1486285970925968e-08,3.0675444128184723e-08,60,3.712472856044769e-10,3.7125220913439985e-10,3.7125225365908527e-10,3.7125225366143793e-10,0.0011586993932724,0.001158714760094881,0.0011587148990608155,0.0011587148990681584
70,3.97569546601153e-10,0.0012408537659212016,70,19176652087.74778,0.0012782157575625473,19176652087.746502,15002672259584.785,26810916240784436.0,3.956635964641464e-06,1.2677061630711547e-12,15535074030.475637,5.7220458984375e-06,5.5946082984705522e-06,7.9124292864819062e-06,70,3.9630201039835806e-10,3.97569546601153e-10,3.9756971656015717e-10,3.975697165614292e-10,0.001236897660419345,0.0012408537659212016,0.0012408542963800162,0.0012408542963839864
80,4.233772567589767e-10,0.0013214021746534854,80,23492574861.55225,0.0013453647502829577,23492574861.550903,17461862930934.738,20299888758023896.0,5.7647141811223435e-06,1.847014423631601e-12,19607267848.450291,7.62939453125e-06,8.1513610661372452e-06,1.1528602045539983e-05,80,4.215305134188384e-10,4.233772567589767e-10,4.2337752784226437e-10,4.2337752784247e-10,0.0013156383065506816,0.0013214021746534854,0.0013214030207311623,0.001321403020731804
90,4.4894523273833327e-10,0.0014012023493705783,90,28892258507.477886,0.0014160413064813551,28892258507.476471,20403542167333.172,1.3841089057927491e+18,4.474011441768511e-06,1.433473265942648e-12,24746901873.181347,0.0,6.3244043905386274e-06,8.9456443733482215e-06,90,4.475120927207172e-10,4.4894523273833327e-10,4.4894556598484623e-10,4.489455659866598e-10,0.001396729378029704,0.0014012023493705783,0.0014012033894658122,0.0014012033894714726
100,4.74663992987189e-10,0.0014814731366641354,100,35656602403.306511,0.0014904307409865573,35656602403.305023,23923689590369.305,2.079066440429129e+17,4.244462616043165e-06,1.3599258221802647e-12,31233783168.94521,0.0,6.0039899549909983e-06,8.4928533425372975e-06,100,4.760239188093692e-10,4.74663992987189e-10,4.746646145463291e-10,4.746646145463795e-10,0.0014857175992801785,0.0014814731366641354,0.0014814750766115141,0.0014814750766116713
