voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3
-50,-0.00000019375211420159310023099233689751931145816189566228230934065185703642926383920714,-0.40314630503868726456904309077905124000075928296331767606201318178291632120417736,-50,128997693775506608845.92936229539492533823411211951577349278733295922946634050018,0.42630069671409042968805013391035128540432206925146293680520195716770465821109069,128997693775506608845.50306159868083490854606198560542220738301088997800340369497,302597895733729572561.45464837433903295286301015400531827834486836889422388726719,257995387551013217691.85872459078985067646822423903154698557466591845893268100035,6.7301166066547675131044295683823104166813628471866969513634867488161655839263118e-74,3.2344940266867956150200403781184989029348129003956464825231689214156719509929973e-80,-173111508.26592171309620362500930006543402925717010916000964457029488219373566595,-6.8025660270182897904008164053759928231241660272718714009830507397955947476796359e-74,8.9227073596710299798759186031384861032441120691352872759000412604404264322713538e-74,1.3450853193723737101471242227496373543661030180006253465435042704439526812810298e-73,-50,-0.00000019375211420159310023099233689751931145816189566228230934065185703642926386704776,-0.00000019375211420159310023099233689751931145816189566228230934065185703642926383920714,-0.00000019375211420159310023099233689751931145816189566228230934065185703642926383472237,-0.00000019375211420159310023099233689751931145816189566228230934065185703642926383470282,-0.40314630503868726456904309077905124000075928296331767606201318178291632126210622,-0.40314630503868726456904309077905124000075928296331767606201318178291632120417736,-0.40314630503868726456904309077905124000075928296331767606201318178291632119484575,-0.40314630503868726456904309077905124000075928296331767606201318178291632119480506
-40,-0.00000014662932527674471426397137222253365139142996218373664564757219141890363707137909,-0.30509639050508679483701846293624395152810760050315134448317092686908690650911475,-40,136810192992731750847.60790015260585288233511318484385028609049918432305593842873,0.34679886013671750319437829859898425588336769540140786712795062780839345292242658,136810192992731750847.26110129246913537914073488624486603020713148892164807130078,394494356004507821826.16572696203602172192827339562634144938219021016845787858089,273620385985463501695.21580030521170576467022636968770057218099836864611187685746,2.097256235308362727683907804626083642518271410659980114573294212604859686783494e-73,1.0079413463941972342743038748307787745895748696923119568049920755123870063947951e-79,-74278337.48247759605820528690199420697273117492365316960563601690738218222924467,5.8191542740194594685405461093745079746099843769999969688462739380524619610985686e-74,2.6537055517294915476253080910130076604067922817087821960153489018902517531016451e-73,4.1933079187704810046461187777642280415154770135611450007237635534943049640868269e-73,-40,-0.00000014662932527674471426397137222253365139142996218373664564757219141890363697058496,-0.00000014662932527674471426397137222253365139142996218373664564757219141890363707137909,-0.00000014662932527674471426397137222253365139142996218373664564757219141890363699819105,-0.00000014662932527674471426397137222253365139142996218373664564757219141890363699820754,-0.30509639050508679483701846293624395152810760050315134448317092686908690629938912,-0.30509639050508679483701846293624395152810760050315134448317092686908690650911475,-0.30509639050508679483701846293624395152810760050315134448317092686908690635683001,-0.30509639050508679483701846293624395152810760050315134448317092686908690635686432
-30,-0.00000010169278820496490396548458579660205093594949892602916018374925349410136034637001,-0.21159548107566563359149926936589875449339215477856775200659580277654064020112838,-30,145095841491452572055.70188786962995343613930425504957527026888571907410944143873,0.28212351121909703819024756779605932705795000445127668298266900261341114503943108,145095841491452572055.41976435841085639794905668725351594321093571462283275845606,514299006362398428458.21205783237414261075101662222636841800196202380470623957732,290191682982905144111.40377573925990687227860851009915054053777143814821888287746,1.75092462317802194547109480820250025935820025276393837612262274668084053745779e-73,8.4149437425474896970529219245429234733957956201447041176612537060759398056782034e-80,-31525879.233179161520443648566634273298166085128187746633356397505493646773675221,-5.8596471487006789900293115325979195708105317556256346204726992100198612428038728e-74,2.1851934875685446155041535254060107913746446567776864904858273234185005871080871e-73,3.501716068012108282182445475725882659759881185003505962502988911658639469844286e-73,-30,-0.00000010169278820496490396548458579660205093594949892602916018374925349410136043051945,-0.00000010169278820496490396548458579660205093594949892602916018374925349410136034637001,-0.00000010169278820496490396548458579660205093594949892602916018374925349410136040276358,-0.00000010169278820496490396548458579660205093594949892602916018374925349410136040276504,-0.21159548107566563359149926936589875449339215477856775200659580277654064037622084,-0.21159548107566563359149926936589875449339215477856775200659580277654064020112838,-0.2115954810756656335914992693658987544933921547785677520065958027765406403184683,-0.21159548107566563359149926936589875449339215477856775200659580277654064031847134
-20,-0.000000059915377319604080855814948726983989897275470390433897022602971245764308002773003,-0.12466786791428231498951579434261339603115369136351670604608661722406973071863513,-20,153883294660525911518.82677547251442359736388998182058123976564936244727988975741,0.22950962281483272738806118115705111812788959880799043671966279948028365428709036,153883294660525911518.59726584969959086997582880066353012163775976363928945303774,670487331961144923753.05595343154299683481487185594994868425658772717457171477333,307766589321051823037.65355094502884719472777996364116247953129872489455977951481,6.711976641382751780177031364838003069339786812781074769237814166939980487490768e-73,3.2257759730999580635678513361709033656050819352992400840398708342633943820206949e-79,-12940395.896022410529317537577422863293076209659537971190914559097635468257678895,-6.8137398891040361732140551053508932568027857700854192511032939441350860073223512e-73,8.2283278966267770719339731399473541911846235911271819780637017082234327686303914e-73,1.3421425155355722243970789765711441337710474261312073883672402384224487788667823e-72,-20,-0.000000059915377319604080855814948726983989897275470390433897022602971245764308177476316,-0.000000059915377319604080855814948726983989897275470390433897022602971245764308002773003,-0.000000059915377319604080855814948726983989897275470390433897022602971245764307854947012,-0.000000059915377319604080855814948726983989897275470390433897022602971245764307854898719,-0.12466786791428231498951579434261339603115369136351670604608661722406973108214598,-0.12466786791428231498951579434261339603115369136351670604608661722406973071863513,-0.1246678679142823149895157943426133960311536913635167060460866172240697304110488,-0.12466786791428231498951579434261339603115369136351670604608661722406973041094831
-10,-0.000000027061473069161814833057339241842529732578561683671502900432077562806881218999047,-0.05630768428872620622195482879372381231707554500248659006149771408085788563856011,-10,163202943348236465122.5448466102962375635165316460078215447808833831845509664377,0.18670782430358900073467554166002203144543727751101013902361270386698182138536861,163202943348236465122.35813878599264856278185610434779951333544610567354082741409,874108752308455281851.42843813723902639720865137801119927000358601812287891997706,326405886696472930245.0896932205924751270330632920156430895617667663691019328754,1.9510895885388905274643585680797413407380454745700424058201304351048814757058958e-73,9.376936562883534064738381245969535901201077988515468933670784723070210425841459e-80,-5151668.7852017651589965055928547604657727343417648144520618348772763165641088397,1.8861207048320037265806545651930174357926130994644201693889792522938687133978334e-73,2.6962166498335104399490624514402060589971141272287627194437891974404750188927324e-73,3.902299636344942445874447409746039876383943058379785879503906065608422866935086e-73,-10,-0.000000027061473069161814833057339241842529732578561683671502900432077562806881125229681,-0.000000027061473069161814833057339241842529732578561683671502900432077562806881218999047,-0.000000027061473069161814833057339241842529732578561683671502900432077562806881214556545,-0.000000027061473069161814833057339241842529732578561683671502900432077562806881214541153,-0.056307684288726206221954828793723812317075545002486590061497714080857885443451151,-0.05630768428872620622195482879372381231707554500248659006149771408085788563856011,-0.056307684288726206221954828793723812317075545002486590061497714080857885629316453,-0.056307684288726206221954828793723812317075545002486590061497714080857885629284426
0,-0.0000000070953453910279821560541589337586025099856328700377652074873231000580691269931484,-0.014763515170678281572743432608546179045311911727604399975141731996315196753763661,0,173087018967110199112.99929499892133876246430722996901887471101406940423185864617,0.15188823557217289250619589887829469664601582179158091732162163537291533348643507,173087018967110199112.84740676334916586995811133109072417806499824761265094132455,1139568303727277537730.1851266542099275379343304248061470574003030273683791222278,346174037934220398225.99858999784267752492861445993803774942202813880846371729235,2.4959800769984145791251291033640370774806014712477175257987689845529205915553042e-73,1.1995680250267515089267294208123105509114365952561760385549903297920989574955516e-79,-2075146.7984830000126769792590854454217282279623298078828903485602179732707170603,-2.5296454749680448772944279472862738132359990911802781901917895986612586623142179e-73,3.4277657501270587598932479399599929000552486609049089539639124374507566782245789e-73,4.9933329250034439079256792647448551365887417153020019057549437180721061498770538e-73,0,-0.0000000070953453910279821560541589337586025099856328700377652074873231000580691343124302,-0.0000000070953453910279821560541589337586025099856328700377652074873231000580691269931484,-0.0000000070953453910279821560541589337586025099856328700377652074873231000580690143556277,-0.0000000070953453910279821560541589337586025099856328700377652074873231000580690143806751,-0.014763515170678281572743432608546179045311911727604399975141731996315196768993128,-0.014763515170678281572743432608546179045311911727604399975141731996315196753763661,-0.01476351517067828157274343260854617904531191172760439997514173199631519651939512,-0.014763515170678281572743432608546179045311911727604399975141731996315196519447237
10,0.0000000026942022473884115605749655324723453637604045084332154267554495945518835817719806,0.0056059139562805067589483539788678816559723345115382191299978297248988973659169744,10,183569704964201853809.09640090849548540855425675486030041104620260124734878283623,0.12356223522649887088635205989741640961923119097597266545499291256389879282869267,183569704964201853808.97283867326898653766790469496288400142697141027137611738124,1485645712281788828440.3480750360725235568946745452794527336509305728200124750899,367139409928403707618.19280181699097081710851350972060082209240520249469756567246,4.1853295098809094731943519698990496633895539283885046403804648384047274976438858e-73,2.0114693624670630192637827566032495864107061781660593756571489669519335491700417e-79,-866415.83490918510737099136985870194125184271559759996646189012578341420389338475,-2.6081769306013361769843929276591001686093554845989087634462346070111756993082891e-73,5.1715325652459181343213519696534113764801422682316919022994478258743722184354001e-73,8.3710010085078942183448551882858702564236442962532294480148852405699269877119904e-73,10,0.0000000026942022473884115605749655324723453637604045084332154267554495945518833806250443,0.0000000026942022473884115605749655324723453637604045084332154267554495945518835817719806,0.0000000026942022473884115605749655324723453637604045084332154267554495945518835044453094,0.0000000026942022473884115605749655324723453637604045084332154267554495945518835044405785,0.0056059139562805067589483539788678816559723345115382191299978297248988969473840234,0.0056059139562805067589483539788678816559723345115382191299978297248988973659169744,0.0056059139562805067589483539788678816559723345115382191299978297248988972050208629,0.0056059139562805067589483539788678816559723345115382191299978297248988972050110192
20,0.0000000071695730291865388139653240635526998396419094147348694165815654790201957853031116,0.014917963023692340369194478264690707627344169469649576356861397992399272587669477,20,194687255042369427865.39126821675894361307369875147329515088787420082737418552166,0.10051881843682294009399613452624198086957031973917691871957507158045002847621659,194687255042369427865.29074939832212067297970261694705317001830388108819726680208,1936823950678770369996.0124380746681589762761027081258833573427531993012673034626,389374510084738855730.78253643351788722614739750294659030177574840165474837104332,4.3384889533613208850226445777986383814191266215490429429231450035259849393133304e-73,2.0850777909395992376638109240783295349408929426110953814703675303089594642402461e-79,-373304.66075702661840421586335035347980598536192376103606486685339872916204411305,-1.3764925534666386240658544088246639645123528691024696074811956501619799279569974e-74,6.0416107595741437297829578110359284505191392655126634674221590536349195684980384e-73,8.6769767757409583061183267403650493355245482888811906059445628461024987452995908e-73,20,0.0000000071695730291865388139653240635526998396419094147348694165815654790201955767953325,0.0000000071695730291865388139653240635526998396419094147348694165815654790201957853031116,0.0000000071695730291865388139653240635526998396419094147348694165815654790201955833347947,0.0000000071695730291865388139653240635526998396419094147348694165815654790201955833318716,0.014917963023692340369194478264690707627344169469649576356861397992399272153820582,0.014917963023692340369194478264690707627344169469649576356861397992399272587669477,0.014917963023692340369194478264690707627344169469649576356861397992399272167427453,0.014917963023692340369194478264690707627344169469649576356861397992399272167421371
30,0.000000009476505763916674032129870948522916442364262114325383922704019185433006923865283,0.019718072750554877214174327943078421629695570873283809465073085657577229289025925,30,206478118541396388080.72228663640836157511136070387906349600846740421658787196413,0.081772823560641507102232305014978796946591968021136164113091043762872612366201928,206478118541396388080.64051381284772006800912839886408469906187543619545170785104,2525021266854938584742.0434998527522348647128803499414472626006169172945021357875,412956237082792776161.44457327281672315022272140775812699201693480843317574392826,5.2580854953501243619643639136389323823490261280020435522780565079955849565025456e-73,2.5270358890680395404100263065549985196476827361595660850680067774204164564328847e-79,-164750.69045801805400795141137405449222545588506985852648145551746744457494946738,-3.6052138879763733914781563385550424944205323191178144931211550850697394571956011e-73,6.5742392620972476407332804924431728968447876935252746208867399671604983182515633e-73,1.0516242799110210251431450409293988032588273208421387603533998024716726066617491e-72,30,0.0000000094765057639166740321298709485229164423642621143253839227040191854330066711616941,0.000000009476505763916674032129870948522916442364262114325383922704019185433006923865283,0.0000000094765057639166740321298709485229164423642621143253839227040191854330068424603046,0.0000000094765057639166740321298709485229164423642621143253839227040191854330068424600099,0.019718072750554877214174327943078421629695570873283809465073085657577228763217376,0.019718072750554877214174327943078421629695570873283809465073085657577229289025925,0.019718072750554877214174327943078421629695570873283809465073085657577229119643948,0.019718072750554877214174327943078421629695570873283809465073085657577229119643334
40,0.000000011035163843164680176842789666952934609881056496750822587184139832705377760140275,0.02296122314432933859087185060882212940085879043455038163595544462900762090617989,40,218983073412584226792.82723824690344155005785285711353669640294736954194205433889,0.066522814106519997766129567641714424737435239773659877527037212632687697869527563,218983073412584226792.76071543279692155229172328947182227166551212976828217681185,3291849215247215124397.1506214198708408949844939096486544261988202811512721511674,437966146825168453585.65447649380688310011570571422707339280589473908388410867778,1.8518220035604451011243578651207982972131119926724932397274139954637147916930031e-72,8.8998565490937219532656137922886311607855529642377172829378545527575506850883515e-79,-74488.326829082729105599252805097668526525094227050487679564041278828828253478927,-1.873304704501313016085430518870888905495553623765520918480354561082124128455564e-72,2.2683711075603700261592124253496254127169683028963920398430226045039785199675794e-72,3.7036519239428521264787981492145423753308839772245952145692186610856586683456732e-72,40,0.000000011035163843164680176842789666952934609881056496750822587184139832705377328898199,0.000000011035163843164680176842789666952934609881056496750822587184139832705377760140275,0.000000011035163843164680176842789666952934609881056496750822587184139832705378218883854,0.000000011035163843164680176842789666952934609881056496750822587184139832705378218882953,0.022961223144329338590871850608822129400858790434550381635955444629007620008880523,0.02296122314432933859087185060882212940085879043455038163595544462900762090617989,0.022961223144329338590871850608822129400858790434550381635955444629007621860702527,0.022961223144329338590871850608822129400858790434550381635955444629007621860700651
