voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-40,-7.200260312993367,-22472722.574885666,-40,81743778637.750198,58.045550942538341,81743778579.704651,1408269493.7062738,85325024935636400.0,7.450580596923828e-09,2.6645352591003757e-15,1.5459954738616943e-07,-466161968.29527175,5.9455756435187696e-08,9.5227733254432678e-08,-40,-7.2002603129933656,-7.200260312993367,-7.200260312993368,-22472722.574885663,-22472722.574885666,-22472722.57488567
-30,-4.358062505885806,-13601942.90226531,-30,76584531533.197113,67.466289842423365,76584531465.73082,1135152558.5899363,2.0300134451858819e+17,5.699694156646729e-07,1.829647544582258e-13,-2.2165477275848389e-07,-317275535.97693819,7.7933442320838962e-07,1.0952644515782595e-06,-30,-4.3580625058856235,-4.358062505885806,-4.358062505885623,-13601942.902264742,-13601942.90226531,-13601942.90226474
-20,-2.636355738334908,-8228326.274453521,-20,71757697103.074677,78.416005898674157,71757697024.658676,915089926.8676976,23536059855931160.0,1.7695128917694092e-07,5.684341886080802e-14,-6.6589564085006714e-07,-216052878.85646498,2.2828731502621021e-07,3.1573290470987558e-07,-20,-2.6363557383348546,-2.636355738334908,-2.636355738334851,-8228326.274453354,-8228326.274453521,-8228326.274453344
-10,-1.605636817300061,-5011350.86548084,-10,67241930072.653366,91.14285068087905,67241929981.510513,737764175.36126196,32386892579547192.0,2.2351741790771484e-07,7.149836278586008e-14,6.28642737865448e-08,-147230699.84113657,3.228539545018674e-07,4.4881016947329044e-07,-10,-1.6056368172999895,-1.605636817300061,-1.6056368172999897,-5011350.865480617,-5011350.86548084,-5011350.865480618
0,-0.9901243921215636,-3090275.880529225,0,63017256568.055481,105.93525052743689,63017256462.120232,594865790.70046389,82005388868403856.0,2.537854015827179e-07,8.137934770502397e-14,-1.6135163605213165e-07,-100434680.76278099,4.1171804816561066e-07,5.8457226259633899e-07,0,-0.9901243921216449,-0.9901243921215636,-0.9901243921216437,-3090275.8805294787,-3090275.880529225,-3090275.880529475
10,-0.6208803744449257,-1937828.884035349,10,59064986013.748421,123.12844310305459,59064985890.61998,479702207.91562277,50175402609968104.0,5.32250851392746e-07,1.7053025658242404e-13,5.734618753194809e-07,-68613211.644913077,7.2426808641439716e-07,1.0351141099818051e-06,10,-0.6208803744447552,-0.6208803744449257,-0.620880374444759,-1937828.8840348166,-1937828.884035349,-1937828.8840348283
20,-0.39707156025037227,-1239299.5014056563,20,55367628690.064095,143.1120748334437,55367628546.952019,386882998.89790499,14383085757432908.0,1.3387762010097504e-07,4.29101199017623e-14,1.0593794286251068e-07,-46972970.73883836,1.4848732086432141e-07,2.0849984139204025e-07,20,-0.39707156025041407,-0.39707156025037227,-0.3970715602504152,-1239299.5014057867,-1239299.5014056563,-1239299.5014057902
30,-0.2593176683289183,-809356.0185047388,30,51908818587.124619,166.33903139659768,51908818420.785583,312066375.22951436,42278531597625256.0,2.341112121939659e-07,7.499556531342932e-14,9.6391886472702026e-08,-32255539.235304147,2.886071790721946e-07,4.0698432712815702e-07,30,-0.2593176683288433,-0.2593176683289183,-0.25931766832884473,-809356.0185045047,-809356.0185047388,-809356.0185045092
40,-0.17284132470471159,-539454.8211757541,40,48673241214.914482,193.33570139458593,48673241021.578781,251755060.56988138,16644326529311970.0,2.153683453798294e-08,6.9111383282915995e-15,2.7008354663848877e-08,-22245772.371063106,5.3607623025134864e-08,5.5825694289524108e-08,40,-0.1728413247047182,-0.17284132470471159,-0.1728413247047185,-539454.8211757747,-539454.8211757541,-539454.8211757756
50,-0.11727525971934671,-366027.6520578861,50,45646566051.099243,224.71390580972832,45646565826.385338,203131915.1639396,1.9022798846367994e+17,3.555323928594589e-07,1.1392276011434888e-13,-1.1548399925231934e-07,-15437668.221983599,4.7662239635778396e-07,6.8221470428397879e-07,50,-0.1172752597192354,-0.11727525971934671,-0.11727525971923279,-366027.65205753874,-366027.6520578861,-366027.6520575306
60,-0.08064394062820479,-251697.69234770536,60,42815383328.645767,261.18476360040523,42815383067.461006,163927568.8919985,35134180264799256.0,2.695014700293541e-07,8.634759574022155e-14,1.7229467630386353e-07,-10807271.58040707,3.6117979761035284e-07,5.2779614634346217e-07,60,-0.08064394062811844,-0.08064394062820479,-0.0806439406281243,-251697.69234743586,-251697.69234770536,-251697.6923474541
70,-0.055856734730027134,-174334.37805876136,70,46410728642.102173,303.57480767016369,46410728338.527367,152880698.49500746,51454005312145328.0,2.2171298041939735e-07,7.10334568942983e-14,-3.0524097383022308e-07,-7658320.322335369,2.3881236937277938e-07,3.7277845876815263e-07,70,-0.05585673472996977,-0.055856734730027134,-0.0558567347299561,-174334.3780585823,-174334.37805876136,-174334.37805853965
80,-0.03867736998333353,-120715.88633999228,80,55243635661.673912,352.84471644361224,55243635308.829193,156566424.51241675,5.3519385641234278e+17,2.2922176867723465e-07,7.344819197285801e-14,1.3853423297405243e-08,-5517329.782454269,2.9797477805559372e-07,4.2305305214540567e-07,80,-0.03867736998326008,-0.03867736998333353,-0.03867736998326078,-120715.88633976306,-120715.88633999228,-120715.88633976523
90,-0.02654821225984107,-82859.58882597089,90,65760985743.154938,410.11108555965109,65760985333.043854,160349203.0785155,11035737688100310.0,1.3317912817001343e-07,4.26707280620775e-14,-2.8742942959070206e-07,-4062277.6170129986,1.5566070175415412e-07,2.6650843665265711e-07,90,-0.026548212259823876,-0.02654821225984107,-0.0265482122597984,-82859.58882591722,-82859.58882597089,-82859.58882583771
100,-0.017903234047023295,-55877.75919795036,100,78283345620.509979,476.67173309025276,78283345143.838242,164229049.4403784,47282780196131624.0,3.544118953868747e-08,1.135549987374418e-14,-2.7008354663848877e-08,-3074125.891587548,3.4469385803416477e-08,5.4435645324701909e-08,100,-0.017903234047014903,-0.017903234047023295,-0.01790323404701194,-55877.75919792417,-55877.75919795036,-55877.75919791492
