voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3","current, barrier 4","current, barrier 5",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_1 transport over barrier 4,solute_1 transport over barrier 5
-50,4.598908566553291e-10,0.0014353647211464704,-50,40960335003971.703,0.00048435613152218341,40960335003971.703,84566566495701984.0,1.2199860736652461e+21,2.443537321622502e-05,7.8290935784785e-12,-2.2729952150690735e-05,-6.840468873043684,4.2688330906964985e-05,7.324905048918006e-05,-50,4.672822656686278e-10,4.598908566553291e-10,4.6000755436867773e-10,4.597419359022751e-10,4.5950600743526593e-10,4.594531720901493e-10,0.0014584340376673777,0.0014353647211464704,0.0014357289462193438,0.001434899924788624,0.0014341635687742382,0.0014339986644511526
-40,6.363621457207046e-10,0.0019861490191033226,-40,36973722801527.469,0.00052595751792349681,36973722801527.469,70297926242220736.0,4.8473189162169129e+21,5.175043485952657e-05,1.6580839328992305e-11,-3.1084988962426507e-05,-6.6932385562444603,7.3051783156362774e-05,0.00012609363339395285,-40,6.496502377461299e-10,6.363621457207046e-10,6.360487316745981e-10,6.357499107776675e-10,6.330693984171376e-10,6.330838536944646e-10,0.0020276224648755614,0.0019861490191033226,0.001985170822954426,0.001984238173463382,0.001975872030016035,0.0019759171463622494
-30,9.187457620079839e-10,0.002867496136104819,-30,33375135372326.52,0.00057113205068939194,33375135372326.52,58436810422459488.0,2.3303843507025501e+21,0.00016431959552482,5.264799840615231e-11,0.00015728789488189676,-6.5484678264349157,0.00017628551643447031,0.00033957432848530231,-30,8.780195783697337e-10,9.187457620079839e-10,8.967420430659436e-10,9.306675767758861e-10,9.246414372464641e-10,9.277755619441648e-10,0.002740385700280068,0.002867496136104819,0.002798820359132159,0.002904705295804888,0.0028858971199952066,0.002895679032285159
-20,1.280884253098975e-09,0.003997766083330134,-20,32883693007983.895,0.00062018662764340687,32883693007983.895,53022254176836696.0,1.891910689784633e+21,2.6120431385612264e-05,8.368986215950093e-12,-4.2369832718769374e-05,-6.4122809873710622,6.1225605648277607e-05,0.00012744183651055446,-20,1.2888710066671903e-09,1.280884253098975e-09,1.2824119969783412e-09,1.28625402286998e-09,1.2805020204512402e-09,1.2823797501261438e-09,0.004022693528923815,0.003997766083330134,0.004002534322653999,0.004014525664388202,0.003996573097538203,0.00400243367704789
-10,1.8498203074268984e-09,0.00577347162118258,-10,34528217270421.582,0.00067345450608738845,34528217270421.582,51270304019528160.0,6.4800764631390421e+20,7.105554984279672e-05,2.2766198169632053e-11,6.9475204114155531e-05,-6.2773013918505622,9.4125432690943389e-05,0.00014569837803939383,-10,1.8270541092572664e-09,1.8498203074268984e-09,1.8497959959738722e-09,1.8478718915255738e-09,1.8495311024598776e-09,1.8495073634706968e-09,0.005702416071339783,0.00577347162118258,0.005773395742739926,0.005767390422988683,0.0057725689839571714,0.00577249489223064
0,2.6761127028527422e-09,0.008352411681812555,0,36254984730091.883,0.00073129756681916723,36254984730091.883,49576241430401056.0,1.2262404092931539e+21,8.997981181549375e-05,2.8829531705684027e-11,-7.5767725970621314e-05,-6.14637373489645,9.9303732889909399e-05,0.00015594427140760818,0,2.7004917726001954e-09,2.6761127028527422e-09,2.6758084594937463e-09,2.6743176297313763e-09,2.6716622408945114e-09,2.672008945324387e-09,0.008428501162921959,0.008352411681812555,0.008351462108282604,0.008346809081558604,0.008338521351106465,0.008339603449826427
10,3.8592331051013385e-09,0.012045047144511045,10,38068108396237.422,0.00079410877260688859,38068108396237.422,47938153700617104.0,1.227815825199546e+21,3.5576653772295685e-05,1.1398759868643346e-11,1.5365537769262971e-05,-6.0189155161910834,2.940896673539231e-05,5.5849018116056981e-05,10,3.8535623505459495e-09,3.8592331051013385e-09,3.8592007899058425e-09,3.855352524138289e-09,3.847834345232695e-09,3.8479846369916626e-09,0.012027348160255774,0.012045047144511045,0.012044946285598759,0.012032935468596406,0.01200947049073875,0.01200993956614127
20,5.517752669740775e-09,0.01722145028008981,20,39971906971040.734,0.00086231483782189821,39971906971040.734,46354191320660656.0,1.7019524669362104e+21,0.00012509650450448495,4.0080920043236414e-11,-8.5853671570212953e-05,-5.8961859121392921,0.00014706948236858596,0.00026496947426470709,20,5.5444758485023144e-09,5.517752669740775e-09,5.5173014915348305e-09,5.519457050878554e-09,5.504394928459078e-09,5.505535916708189e-09,0.017304855956623955,0.01722145028008981,0.017220042108410834,0.017226769821718335,0.01717975945211947,0.01718332058897687
30,7.773907352121568e-09,0.02426313156092874,30,41970915136395.664,0.00093637912736660835,41970915136395.664,44822565892120040.0,2.233938371019993e+21,0.0001655345994506785,5.303728566399634e-11,0.00014876509706240881,-5.7780589302596281,0.00016336877981588756,0.00028794759969768782,30,7.728822731325279e-09,7.773907352121568e-09,7.77418560014253e-09,7.775287369098805e-09,7.780975709483028e-09,7.781860016989276e-09,0.024122418012875402,0.02426313156092874,0.024264000000444853,0.02426743873002124,0.024285192601382732,0.02428795261232608
40,1.0738032563358546e-08,0.03351445868713654,40,44069894355123.461,0.0010168048045915055,44069894355123.461,43341548108467336.0,7.2369258396092845e+20,0.00012184005512966278,3.9037553663544e-11,-8.0627880793215922e-05,-5.6640149187376219,0.00010923892588800803,0.00020594061471654139,40,1.0762220464230553e-08,1.0738032563358546e-08,1.0738345326021602e-08,1.073929045615514e-08,1.0724917099904269e-08,1.0723182910567009e-08,0.03358995151133132,0.03351445868713654,0.03351543485025469,0.03351838469461654,0.03347352403216064,0.033468111456201655
50,1.4473545366420876e-08,0.04517336256685667,50,46273844212361.266,0.0011041382495869999,46273844212361.266,41909465802556768.0,1.3971003210810476e+21,1.4247103028136587e-05,4.564771810215063e-12,-9.3225600039659184e-06,-5.5564831637588945,1.0590638733564407e-05,2.7980214927964775e-05,50,1.447700979456738e-08,1.4473545366420876e-08,1.4473062102594991e-08,1.4472445022757165e-08,1.447313239602372e-08,1.4473622064119001e-08,0.04518417538878708,0.04517336256685667,0.04517185425279336,0.04516992828575894,0.04517207364551723,0.04517360194793696
60,1.897000906726598e-08,0.05920726924864539,60,48588014324137.187,0.001198972771072633,48588014324137.187,40524702058637288.0,4.547012754918415e+21,1.9828530867016525e-05,6.353061289792193e-12,-1.9702802607213243e-06,-5.4536852094069497,1.5846452846773623e-05,4.003710996313507e-05,60,1.897013272349678e-08,1.897000906726598e-08,1.897062000410974e-08,1.8974253845417844e-08,1.8976362128555772e-08,1.8975700282404796e-08,0.05920765519193752,0.05920726924864539,0.059209176042789455,0.05922051761990588,0.059227097779512405,0.05922503209239949
70,2.4145162649704523e-08,0.07535943398784184,70,51017916841497.078,0.0013019526371007388,51017916841497.078,39185693386747648.0,7.842322752093539e+21,2.5040657337743744e-05,8.023026611012279e-12,2.3164549705079196e-05,-5.355481421679289,2.1685662211466489e-05,4.5699468179646192e-05,70,2.4138226958485413e-08,2.4145162649704523e-08,2.414528208781016e-08,2.4145156777296505e-08,2.4145930390432476e-08,2.4146249985096426e-08,0.07533778701150254,0.07535943398784184,0.07535980676594932,0.07535941565947724,0.07536183018237352,0.07536282766884028
80,2.98536771576089e-08,0.093176270779054,80,53569339579966.734,0.0014137774519575651,53569339579966.734,37890927957432608.0,4.4486333624747069e+21,1.719208968134489e-05,5.508345533904434e-12,-1.2065984830833543e-05,-5.2618586377808363,1.3826975942512678e-05,3.310468004442223e-05,80,2.985748795442816e-08,2.98536771576089e-08,2.985359997017616e-08,2.985281128558381e-08,2.985262040700763e-08,2.985197960889426e-08,0.09318816465177329,0.093176270779054,0.09317602986946368,0.09317356830706558,0.0931729725562036,0.09317097256209195
90,3.593483208151742e-08,0.11215615506091581,90,56248359805622.992,0.0015352069089967751,56248359805622.992,36638943894787504.0,1.4929756061293758e+22,1.906686255204182e-05,6.109022761673036e-12,-1.5672866456083163e-05,-5.1713868665302991,1.792031059999284e-05,4.3013225579000578e-05,90,3.5939691644295095e-08,3.593483208151742e-08,3.59348825560416e-08,3.5933971064615614e-08,3.593358262153342e-08,3.59358883286396e-08,0.11217132223562765,0.11215615506091581,0.11215631259688391,0.112153467742246,0.1121522553730756,0.1121594517123583
100,4.225281714302641e-08,0.13187520956000753,100,59061358710610.508,0.0016670659516941951,59061358710610.508,35428327625903468.0,7.4471439023672161e+23,1.770242117718479e-05,5.671855745175306e-12,1.1291269822709707e-05,-5.083932781071006,1.236792205413381e-05,3.0956315923270197e-05,100,4.224922270259514e-08,4.225281714302641e-08,4.225280924713847e-08,4.225300285952362e-08,4.225489455834031e-08,4.2254336258229274e-08,0.13186399095691367,0.13187520956000753,0.1318751849161625,0.13187578919951193,0.13188169337809086,0.131879950868381
