voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3","current, barrier 4","current, barrier 5",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_1 transport over barrier 4,solute_1 transport over barrier 5
-50,-7.559208544314397e-06,-15.72869027114939,-50,98824142547945392.0,0.00091488849173242657,98824142547945392.0,1.080176911623543e+20,1.7210805364089156e+20,4.649089150887754,2.2343522459166553e-06,-103373078834.1179,2.9214630126953125,3.2984839708332521,5.7749466847330302,-50,-7.75978717625902e-06,-7.559208544314397e-06,-6.555374426736919e-06,-6.448408477138632e-06,-6.437366554603318e-06,-5.525434930342364e-06,-16.14604073295676,-15.72869027114939,-13.639980080601163,-13.417412561670062,-13.394437275495875,-11.496951582069006
-40,-5.395533869294683e-06,-11.22666223323904,-40,85492301647996064.0,0.0015737273468682169,85492301647996064.0,5.4324722651690148e+19,1.378733743621739e+18,1.8729725676733953,9.001506160238345e-07,-110371728804.08461,0.9405059814453125,1.6315783517608133,3.0513932018981285,-40,-5.374702442346494e-06,-5.395533869294683e-06,-4.938480953549483e-06,-4.936699930147875e-06,-5.023481424098123e-06,-4.4953832532708484e-06,-11.18331760787868,-11.22666223323904,-10.275657414792931,-10.271951581664325,-10.452520649392682,-9.353689665565645
-30,-5.090231288313679e-06,-10.591409255750477,-30,74069146881627168.0,0.0027070159748005689,74069146881627168.0,2.7361917170468114e+19,1.9474180835552919e+18,3.352145514634972,1.6110411343335673e-06,-116222931359.94003,1.6683197021484375,2.4630508575922891,4.7270220269048417,-30,-4.735944473175939e-06,-5.090231288313679e-06,-4.064270624550358e-06,-4.134638103261082e-06,-4.0419265008331545e-06,-3.479190153980112e-06,-9.854233194290343,-10.591409255750477,-8.456659643259172,-8.603075537372206,-8.410167500693206,-7.239263741115505
-20,-3.3175728706427153e-06,-6.902981420396827,-20,64285791147568400.0,0.004656419997027041,64285791147568400.0,1.3805840364188066e+19,2.1459716082112415e+18,1.7735842592734565,8.523845950068235e-07,-119035417085.80348,-0.85650634765625,2.0482690348249277,4.6788169731922604,-20,-2.465188275635892e-06,-3.3175728706427153e-06,-2.7917463754278042e-06,-2.918338049090701e-06,-2.8745901225296043e-06,-2.6562100347933974e-06,-5.129397161123371,-6.902981420396827,-5.808877185659185,-6.072280584874534,-5.981252855866842,-5.526862327909691
-10,-2.96572197924864e-06,-6.1708738644374534,-10,55911390652283776.0,0.0080096487758298807,55911390652283776.0,6.9805046659478262e+18,7.5822249309179197e+18,2.0641453256882567,9.920282435257763e-07,-116741455816.33748,1.4372100830078125,1.9880448009317853,4.4581610927859083,-10,-2.791519132673814e-06,-2.96572197924864e-06,-2.0983870098608335e-06,-2.1673109973845216e-06,-2.2070992168437157e-06,-1.973693735722864e-06,-5.808404354294245,-6.1708738644374534,-4.366181876531073,-4.5095942517364165,-4.592382889812143,-4.106728538749197
0,-2.481325471677119e-06,-5.162974348058924,0,48747768604209312.0,0.013777638948615775,48747768604209312.0,3.5381801472673193e+18,7.4851402389134528e+17,2.977285744533834,1.4308835288229608e-06,-109170656516.47598,1.612030029296875,2.0993428853250351,4.1256479507744341,0,-2.7304022550884086e-06,-2.481325471677119e-06,-2.064972735017093e-06,-2.0239955557713214e-06,-2.0473948722339705e-06,-1.2995187262654478e-06,-5.681236485826901,-5.162974348058924,-4.2966557116460535,-4.211393166398921,-4.260080882717375,-2.703950741293067
10,-7.053944974110927e-08,-0.14677371981088072,10,42624798926866152.0,0.023699333180654574,42624798926866152.0,1.7985653267940959e+18,1.5916988863077911e+18,1.9805190591381092,9.518374598217754e-07,-98927170923.953476,-0.50286865234375,1.1516809587113057,2.6195080511098903,10,-3.1630138115236437e-07,-7.053944974110927e-08,-4.963170358856146e-07,-6.58337202568171e-07,-6.821302108048462e-07,-1.0223769095628847e-06,-0.6581385375621398,-0.14677371981088072,-1.0327029460790982,-1.3698235592346464,-1.419330442789942,-2.12729277894899
20,-7.169984126624884e-07,-1.4918818407459185,20,37396442560083856.0,0.040765939309514568,37396442560083856.0,9.1734529348513536e+17,3.9612774525406408e+18,0.6733230478067416,3.2359905677592e-07,-89165338220.367615,0.2483978271484375,0.70878071063456427,1.7578552177322329,20,-7.714498466192709e-07,-7.169984126624884e-07,-5.89977160028692e-07,-4.478507898433509e-07,-5.154057412025995e-07,-5.375713147901046e-07,-1.6051807045760942,-1.4918818407459185,-1.2275846026398085,-0.9318576567693526,-1.0724214340461913,-1.1185420615690898
30,-1.814200866837753e-06,-3.774866556050256,30,32937344104542040.0,0.07012272434498619,32937344104542040.0,4.6970998933952678e+17,6.8439976995399875e+18,3.2600904536988717,1.5667994720476778e-06,-81556336062.892624,1.7355194091796875,2.3278495095294764,3.4969026422380702,30,-1.8015104164752477e-06,-1.814200866837753e-06,-1.0477310863605915e-06,-1.0414874591257823e-06,-1.0153001377578016e-06,-2.4740139479007526e-07,-3.748461124584369,-3.774866556050256,-2.180048036538892,-2.1670567189466965,-2.1125679104407027,-0.5147761023513843
40,-1.076552176020504e-06,-2.2400170121109113,40,29139909604198124.0,0.12062021758481273,29139909604198124.0,2.4158395820923411e+17,2.7445326475339543e+19,3.6410917997949195,1.7499087189814383e-06,-76362452465.27182,1.9104461669921875,2.3007633281364259,4.7784048763242044,40,-1.8260642225601323e-06,-1.076552176020504e-06,-9.254516695678763e-07,-9.348623141732904e-07,-9.457189273336452e-07,-7.615550357869395e-08,-3.799551024885835,-2.2400170121109113,-1.9256172899872581,-1.9451983232902421,-1.9677880302406265,-0.15845922509091542
50,-6.264749617891386e-07,-1.3035267619416118,50,25911797457349784.0,0.20748248197872313,25911797457349784.0,1.2488667578213654e+17,1.2028734232187488e+19,1.3024402112454545,6.259527655245655e-07,-73218532441.180252,-0.01331329345703125,0.95827282916611434,2.0458793181795478,50,-4.294300380979223e-07,-6.264749617891386e-07,-4.62080834314511e-07,-3.7543688472988104e-07,-3.893896254474974e-07,-5.22196264573207e-10,-0.8935290014521895,-1.3035267619416118,-0.9614665716073887,-0.7811836968994612,-0.810215616827918,-0.001086550696157318
60,-2.157764925574302e-06,-4.489731430658139,60,23173764060624664.0,0.30255563142209974,23173764060624664.0,76593398548561840.0,1.0406981903439279e+18,5.619652822668781,2.700805146574616e-06,-71634416176.000504,3.3020095825195313,3.7471614994341764,7.1317597191489002,60,-2.5315185738238087e-06,-2.157764925574302e-06,-9.983410353543498e-07,-1.166145822768972e-06,-1.1655137889147688e-06,1.6928657275080737e-07,-5.267412762846044,-4.489731430658139,-2.0772805562928625,-2.4264374173303622,-2.4251223240007675,0.35224005982273693
70,3.6705696391579694e-07,0.7637473240029067,70,20857814044813160.0,0.29045979461879606,20857814044813160.0,71809642612284008.0,2.074709428826175e+18,0.6274017893659902,3.0152929996929487e-07,-71184795827.666702,-0.49381256103515625,1.0343816192611786,2.5549772635440289,70,3.459898120252842e-07,3.6705696391579694e-07,6.552766394650205e-08,1.7467362606680918e-07,1.4114162177147336e-07,2.3754230392829815e-07,0.719912218113367,0.7637473240029067,0.13634553463691645,0.3634490762938185,0.29367794792233326,0.4942619723851397
80,3.3730805264983793e-07,0.7018477999372408,80,18905612049251176.0,0.27884753588437328,18905612049251176.0,67799100283570600.0,4.6627998670738545e+18,1.4907840071311176,7.164707938272152e-07,-71548935250.174362,-0.91497802734375,1.4629248550460605,3.2452632273642728,80,1.053778846477053e-06,3.3730805264983793e-07,5.124265893199758e-07,6.11550996826472e-07,6.808248987444098e-07,4.471119792629368e-07,2.1926318070683584,0.7018477999372408,1.0662226161464332,1.2724739842415147,1.4166144376704324,0.9303203896440632
90,1.6937770479661413e-06,3.524296812247485,90,17267119067358388.0,0.26769952230681349,17267119067358388.0,64501867312143896.0,4.088008449036615e+17,2.7155076958714317,1.3050729986358101e-06,-72499390612.651276,0.72943878173828125,2.7266647784204485,5.6646578247731032,90,3.8870404933033115e-07,1.6937770479661413e-06,7.107314641160321e-07,7.419118880556965e-07,7.661770110012727e-07,8.289500306682094e-07,0.8087891163760532,3.524296812247485,1.4788419977445528,1.543720116636905,1.5942093445719365,1.7248232015568234
100,1.567264592700731e-06,3.261058245319873,100,15899421621565380.0,0.25699719388236542,15899421621565380.0,61866129280940616.0,6.0214932792661043e+17,2.610892225615186,1.2547948036306583e-06,-73879862371.752777,1.7382736206054687,2.5402658570436003,6.2132014200247392,100,3.124697890700726e-07,1.567264592700731e-06,1.0385948338294952e-06,1.036828604011522e-06,1.094567651267708e-06,1.4595565931163897e-06,0.6501660197046871,3.261058245319873,2.1610379397201314,2.15736288808057,2.2775023954800417,3.036946718927153
