voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3","current, barrier 4","current, barrier 5",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_1 transport over barrier 4,solute_1 transport over barrier 5
-30,-5.687399178743362e-10,-0.0017750933766365051,-30,3700647507706.2222,5.5724530006195863e-05,3700647507706.2222,66409667471304952.0,2.7157149253814288e+17,0.0009393290296369422,3.0096102109567636e-10,-0.00093985949042516557,-10912.833231069471,0.0011053257614147033,0.0018913480133787692,-30,-5.526862263679504e-10,-5.687399178743362e-10,-8.536472474636267e-10,-8.341062448918819e-10,-8.494475561688887e-10,-6.770349689129943e-10,-0.0017249882221221924,-0.0017750933766365051,-0.0026643172517591346,-0.0026033278554677963,-0.002651209601026494,-0.0021130929117134656
-20,-3.488198608160019e-10,-0.0010887011885643005,-20,3817714556681.5957,5.7123777301457854e-05,3817714556681.5957,66832319868037928.0,2.2673840140758205e+17,0.0007619315147167072,2.441228573152329e-10,-0.0006455905980696405,-11470.039684439542,0.00087299436905584067,0.0015536509131481096,-20,-2.919885993003845e-10,-3.488198608160019e-10,-5.336321315964728e-10,-5.241936095058918e-10,-5.361114566156174e-10,-4.3343589580363183e-10,-0.000911325216293335,-0.0010887011885643005,-0.0016655185130976054,-0.0016360599547624588,-0.0016732567310100421,-0.0013527961791623966
-10,-3.162183344364166e-10,-0.0009869486093521118,-10,3938528609518.7715,5.8558159805452533e-05,3938528609518.7715,67258408095536544.0,1.837522726003175e+17,0.00017745792865753174,5.685752034187319e-11,9.278703503212258e-05,-11947.320519130828,0.00020844649875564439,0.00037497165537456618,-10,-2.593608140945434e-10,-3.162183344364166e-10,-2.640760438172249e-10,-2.8955070599913594e-10,-2.8875015215598977e-10,-3.0322778723202643e-10,-0.0008094906806945801,-0.0009869486093521118,-0.0008242073777066943,-0.0009037163108587265,-0.0009012177033582702,-0.0009464038303121924
0,-1.0690445601940155e-10,-0.0003336593508720398,0,4063204496389.6045,6.0028559766011885e-05,4063204496389.6045,67687855784442576.0,3.4775949261200454e+17,0.00039038356044329703,1.2507889276603237e-10,0.00043912737817937821,-12356.567114495434,0.00038139556403767451,0.00083246066394787772,0,-3.7144303321838376e-11,-1.0690445601940155e-10,-2.572476816787703e-11,1.0281524062156676e-11,1.8174436746630817e-11,-3.457481982477475e-11,-0.00011593103408813477,-0.0003336593508720398,-8.028953860136402e-05,3.208965063095093e-05,5.6724209571257234e-05,-0.0001079114226740785
10,1.8329615592956542e-10,0.0005720853805541992,10,4191861965123.1426,6.153588158427982e-05,4191861965123.1426,68120612839225352.0,2.3847978222103974e+17,5.6937336921691895e-05,1.824272274971007e-11,7.1481012004385335e-05,-12710.149852236109,7.6726919467984495e-05,0.00017190684955648312,10,1.9975805282592772e-10,1.8329615592956542e-10,2.0048033543313672e-10,2.015388786792755e-10,2.0141362706199288e-10,1.919681563213089e-10,0.0006234645843505859,0.0005720853805541992,0.0006257188996040472,0.0006290227174758911,0.0006286317948251963,0.0005991515490677557
20,4.4183578491210936e-10,0.0013790130615234375,20,4324625535477.5586,6.3081052370983487e-05,4324625535477.5586,68556648516961544.0,2.304368032314968e+17,3.7513673305511475e-05,1.2019380927085889e-11,-3.4901571629517562e-05,-13019.572447392995,4.6714941899400198e-05,8.4715131648359279e-05,20,4.2981640398502347e-10,4.4183578491210936e-10,4.3269048685719183e-10,4.3485809862613675e-10,4.314740623289253e-10,4.34590883189594e-10,0.001341499388217926,0.0013790130615234375,0.0013504696843233204,0.0013572350144386292,0.0013466731033986434,0.001356401008706598
30,6.86541786789894e-10,0.002142764627933502,30,4461624423708.9043,6.4665022516672736e-05,4461624423708.9043,68995946341139112.0,1.3041585964201344e+18,3.039836883544922e-06,9.739637374878073e-13,4.1842048781304292e-07,-13294.816357467749,3.8929547002000347e-06,1.2838231005080095e-05,30,6.874059408903122e-10,6.86541786789894e-10,6.873169436970498e-10,6.875157505273818e-10,6.868080676998942e-10,6.873207459888363e-10,0.0021454617381095886,0.002142764627933502,0.002145183969091916,0.002145804464817047,0.0021435957169160247,0.002145195836419589
40,9.75598946213722e-10,0.0030449405312538147,40,4602992521207.8428,6.6288766276278242e-05,4602992521207.8428,69438500364051064.0,8.8152397032361203e+17,1.7117708921432495e-05,5.484513938427026e-12,1.9788415849883365e-05,-13544.147933907781,1.8554276462756766e-05,3.7742503956436124e-05,40,9.741547107696532e-10,9.75598946213722e-10,9.78246218428491e-10,9.796392247080802e-10,9.77881752984831e-10,9.778686047762676e-10,0.0030404329299926758,0.0030449405312538147,0.0030532029289278744,0.0030575506389141083,0.003052065396332182,0.0030520243594764906
50,1.3150229215621947e-09,0.004104316234588623,50,4748868415013.8682,6.7953282368347987e-05,4748868415013.8682,69884312420290784.0,7.826158347599904e+17,4.168838046545928e-06,1.3356957101133287e-12,1.1917361860212562e-06,-13774.196912680822,4.8018103639947639e-06,1.321302997275051e-05,50,1.3155480980873108e-09,1.3150229215621947e-09,1.3161533209943083e-09,1.314817625284195e-09,1.315076749358559e-09,1.3159895402182881e-09,0.004105955362319946,0.004104316234588623,0.0041078443227038335,0.004103675484657288,0.0041044842364499345,0.004107333146748715
60,1.7085997581481933e-09,0.0053327083587646484,60,4899395441060.0801,6.9659594589330617e-05,4899395441060.0801,70333390108625384.0,5.4012346628935514e+17,5.0721246225293726e-06,1.6251087290585534e-12,1.9797488604283844e-06,-13990.162191529282,5.3452562949937437e-06,1.2156683039277341e-05,60,1.7079456746578216e-09,1.7085997581481933e-09,1.707950126308335e-09,1.7072736874222754e-09,1.7074754589004441e-09,1.708898796151334e-09,0.005330666899681091,0.0053327083587646484,0.005330680793721395,0.005328569561243057,0.00532919930992648,0.005333641685865587
70,2.1572938710451127e-09,0.006733126938343048,70,5054721763295.6523,7.1408752443283466e-05,5054721763295.6523,70785745309167448.0,3.7133115207101891e+19,3.644024374857731e-06,1.1675454097046566e-12,2.5469380918171284e-06,-14196.055579998925,3.3107055442263993e-06,7.9869686694854792e-06,70,2.156700660288334e-09,2.1572938710451127e-09,2.1564789324512943e-09,2.1573475822806356e-09,2.1575022958160844e-09,2.157646477860999e-09,0.0067312754690647125,0.006733126938343048,0.006730583434617024,0.006733294576406479,0.006733777452609502,0.006734227458991882
80,2.6613201051950455e-09,0.008306242525577545,80,5215000473562.7197,7.3201831787392564e-05,5215000473562.7197,71241393093948384.0,7.3382201624629391e+18,5.149320259079104e-06,1.6498422110091098e-12,-8.3722579443332856e-06,-14394.940476867127,5.9947812681523592e-06,1.413458300954834e-05,80,2.6619574785232544e-09,2.6613201051950455e-09,2.660621176357373e-09,2.660597689077258e-09,2.660325589450076e-09,2.6603076363122453e-09,0.008308231830596924,0.008306242525577545,0.008304061099742114,0.008303987793624401,0.008303138543851674,0.008303082510337845
90,3.2158158034086228e-09,0.010036878287792206,90,5380389708408.6436,7.503993549370187e-05,5380389708408.6436,71700350926610560.0,2.3085636056678349e+18,2.5958933065339806e-06,8.317242154134174e-13,1.4142009185189372e-06,-14589.135566352135,2.2164811560219645e-06,4.9484640161998405e-06,90,3.2164042398333546e-09,3.2158158034086228e-09,3.215948945246824e-09,3.216062129102647e-09,3.2160419314401224e-09,3.216647527624036e-09,0.010038714855909348,0.010036878287792206,0.010037293836600574,0.010037647094577551,0.010037584055680782,0.01003947418109874
100,3.816084216535091e-09,0.011910375207662582,100,5551052779998.5293,7.6924194127458355e-05,5551052779998.5293,72162638074580256.0,5.4957350461753938e+18,1.6551522321606171e-06,5.303107751841766e-13,-3.6990473665973189e-06,-14780.395959782705,1.4676645786757383e-06,3.9036656108429655e-06,100,3.816091378033161e-09,3.816084216535091e-09,3.815891824743791e-09,3.815801337361336e-09,3.81588403028436e-09,3.815561067257977e-09,0.011910397559404373,0.011910375207662582,0.011909774733906963,0.011909492313861847,0.011909750406630337,0.011908742407172213
