"{'distance': [0.002, 0.1, 0.119, 0.137, 0.245, 0.285, 0.61, 0.636, 0.751, 0.894, 0.946], 'solute_1': [8.84, -9.85, 7.01, -9.98, 18.7, -11.23, 16.15, -7.51, 15.74, -9.7, 17.34]}","{'solute_1i': '179.0 mM', 'solute_1e': '286.0 uM'}"
10,528905304.35524639427383472044191792559630745645559449859356518497954318912671781,0.6321110976316724604971003110306709672694682748605204385409488863480211620329197,528905303.72313529664216225994481761456563648918612622373304474643859430277869665,836728395.27243438041446973622551777201788749448470971050320829621572951663642155,1057810608.7104927885476694408838358511926149129111889971871303699590863782534356,4.3835302423787974008699318791104840635578636224798843873827344879441672613395538e-76,1.4044839429631259800054651021511480429750009729881689214414961075182150639948435e-82,79937765.103179213429385242128542864128823111005143500575752286879279966591866201,2.7124966591515846691478129939247855184766713627857414251115974086672058832927191e-76,2.8163545993786098657674710947029722554726353461574600722750767758702078640356762e-76,4.6878373347715011144843333628381919320964571212330269259710375518477349037641073e-76
20,536480721.56142696774885055543243817442012763120426300901097407566953369549583293,0.65266577360233458834417915531994030976332679101434688680019997568349288399205447,536480720.90876119414651596708825901910018732144093621799662718886933371981234005,821983844.19695571707099667007341166394418605263502349361256276169327826511155248,1072961443.1228539354977011108648763488402552624085260180219481513390673909916659,2.0726804532226667100927244470720958970678400874647075324056888328404620327589825e-76,6.6409022507016884403181890115314884235932343880679913850694801328561859981877424e-83,86969965.925571075060637832330880814815477126292614180564113243308169308099370852,-1.1303777853178496630460291671986633757410218675401070501050513523595265346582233e-76,1.0177319661625124808712331798806749154790721745309673051290984283122262341233667e-76,1.610478427855508222281441623259122423226037834030711169298615491959581929372071e-76
30,544174225.83084505855866596375858394385506293835094287804309269694488452991206354,0.67388883635791770240049547145407463759819128475166853933552878479335348419535201,544174225.15695622220074826135808847240098830075275159329142415760935574511871005,807513341.17934807103111928691442950282456528976346033946070712801433155391728886,1088348451.6616901171173319275171678877101258767018857560861853938897690598241271,6.6215123593513187151204419673064938586665959044201301181736426450183249965809421e-76,2.1215326828819722504558326958311760291666381607093301219449370948321894053647149e-82,94641095.947310133631121546592500130619802082666971979088421715559686085655713931,-3.8085253280209034798981084197208983547858222486517462854916078896501738068148902e-76,3.2557939121397993885889876920724297806249687108999122399506306344250075621707635e-76,4.4853861557445015911179130254073139490173099777458530004158949583573117755722506e-76
40,551986814.50531153301595610728572453649247722288494812360020476266541068775805548,0.69580202016924637023041118335619478968692068337134889743009252652437787898570794,551986813.8095095128467097370553133531362824331980274402288558652353181612336776,793310163.67421104547411703640160998474904763963177228453391570943049944937624043,1103973629.010623066031912214571449072984954445769896247200409525330821375516111,9.846581554144400379913157741071018073505227290514303947893431909659408498074411e-76,3.1548445460271774773083429038098347182596694821939630612663523553326823156900417e-82,103009541.59817889671845640099364404538263176679134148343193553864246606212161984,6.8539839667401523239560153088910137850032061087797224614300433762965917750427709e-76,5.6474162010706197215160123125264096835114815215546285926111722761378639630219825e-76,6.9075097195456786419544176405621066194235572453083162703329065703964506181398043e-76
50,559919562.52885691146266371875254086307752982883973826802624983175110953858065894,0.7184277660514119331592270564932249345733965502505445331097735638324143173145741,559919561.81042914541125178559331380658430489426634171777570529864133597474824462,779367932.29228851856653823042136794836204774209342064276629269181414967860888309,1119839125.0577138229253274375050817261550596576794765360524996635022190771613179,3.9955773580679141462139043540237473640741370436087233095398728086201875514318666e-76,1.2801834971479150902995843693450597098433804633151332586994665138970330591221355e-82,112138611.39990809250309503166242462834109628843313575497620418132933207722989669,-2.299891998003356876770123991544440737201744007498937788918392170264341649163881e-76,1.9299043449513695299394841175241072923309281142976304029988188021704664526396912e-76,2.7362931738205902861242320990095307189789534302963365191361951391126824528471962e-76
60,567973618.03522128186701290145043033219590934358938020582120271776186170795904118,0.74178924474533307538283243947090676160604420297443990526917925953090132039999591,567973617.29343203712167982606759789272500258198333600284676281249268244842813986,765680578.49128669967503055511509131386946146999122798400634818074373459524610378,1135947236.0704425637340258029008606643918186871787604116424054355237234159180824,1.9485355302431840686027956390443401532330475822259359874959730954567885255885226e-76,6.2431227272108631197202053342982708961655184932798119863241086060537379840502659e-83,122096868.05373981696539472023293000553736499805330006623373374503597518826970734,9.8058665973565869213591712654061959535331694468467171746874487690661572409341585e-77,8.9161434364191264345716842623857835484902041577556506473243141312521969237444565e-77,1.4850922454716001969259738415773902354034426201086156155364747487227375852467349e-76
70,576150198.3586113421773870675259751931683839516342204660467888553801098251835985,0.76591038044661922988014820370356273502118709748800541259674519972333693689020997,576150197.59270096173076783764582698946482121661303336855878344278336462546026156,752242315.89947306676677399495696070758157897438014479175808862921980251847131834,1152300396.717222684354774135051950386336767903268440932093577710760219650367197,2.7649233389669557870963492135746904251901069916765532121739950641211632194812208e-76,8.8588259655934746111893678088532109722648195004083506991152955169141676526499691e-83,132958487.08778327673355382056255134445967027815031268839112433800318939208307431,-1.3429776790273794615575562075894784184361927856302279556454164402655589957610832e-76,1.256757501562991511486799212257612685304068996769569126108445363960973797808436e-76,2.1485343537950652225069581457794238268247283765570152782446039579947687829799165e-76
80,584450586.43105760060243076050167323804772778422476433113993902236928659631232301,0.79081587530603743823181756217321085381760768579511069510828582847236782577157217,584450585.64024172529639332226985567587451693040715664534482832726100076783995518,739047614.85077845942604977684433116524802231149982265141590803497037508480659375,1168901172.862115201204861521003346476095455568449528662279878044738573192624646,3.2665632858976370042037517612303230096529777940951762754368953399079091574227258e-76,1.0466030177023863483950486743328180110002584265752426490431739148271158415698547e-82,144803654.69867346115349487747133301564644654910546473132336849095063805758665678,-2.3072222847326022129264792398859339733870893354907624913322360848327844230559504e-76,2.0648842968617270640802214781843291137276434375154658487459696723852326792427934e-76,3.3049525362433006678072372253457252748376753827041286650134706048261103514380335e-76
90,592876127.53293611671412436768378137648133535387998823257274716849122964323752877,0.75526234528384589508553836547492378691870036876632584887593099079537734533817277,592876126.77767377143027847259824301100641156696128786380642131961529865244215142,784993626.69817584790029175561922756249161673761432150653493258722303943346383323,1185752255.0658722334282487353675627529626707077599764651454943369824592864750575,5.7524978984949402246909403111122036518230483677487293038056324833326104463877229e-76,1.843097070261811455781224861908887571859753847598974141695886374523067794660043e-82,157719022.99010131278835807289842582501742550486319840777507122036657300955700158,-2.8704731425493226894339301805477622642476750887819995058288173872489240986404464e-76,2.8159009131862411613867909151175644265238933780788492485325437266083293561921041e-76,5.061685098078167988468812606045056953771888897938878122537721794348711086586507e-76
100,601428226.3661670903539805354683754594472011556617969954763450210870293053297865,0.58234622902883013242178963911272901205267423220566363655184258863893731575208119,601428225.78382086132515040304658582033447214360912276327068138453518671669084918,1032767443.8094322547558583285802480347334758274384845106938565981535140220090558,1202856452.732334180707961070936750918894402311323593990952690042174058610659573,8.0991068230745088502451381063324997227872240917729001363925419106174825004032636e-76,2.5949521468500684998929148236056323299445984769416866395190917047105433372164161e-82,171798247.09939997954342499457093450307032318953411462648838259148847192408112012,3.7964418277940040815829750080540387487803756918216461822361226636777853983656297e-76,3.1162734302536146449356488413638001435474596822689439111784409378120435002154553e-76,4.6325171489265133070034752663212344403894626972226221910292283525460638217802483e-76
"{'distance': [0.002, 0.1, 0.119, 0.137, 0.245, 0.285, 0.61, 0.636, 0.751, 0.894, 0.946], 'solute_1': [8.84, -9.85, 7.01, -9.98, 18.7, -11.23, 16.15, -7.51, 15.74, -9.7, 17.34]}","{'solute_1i': '179.0 mM', 'solute_1e': '286.0 uM'}"
voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3","current, barrier 4","current, barrier 5",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_1 transport over barrier 4,solute_1 transport over barrier 5
-150,-0.0000026270188631343533842523713467119521070227935078870512674143510783448073567787798,-0.0000026270188631343533842523713467119521070227935078870512674143510783448073567787908,-0.0000026270188631343533842523713467119521070227935078870512674143510783448073567786389,-0.0000026270188631343533842523713467119521070227935078870512674143510783448073567786428,-0.0000026270188631343533842523713467119521070227935078870512674143510783448073567785135,-0.0000026270188631343533842523713467119521070227935078870512674143510783448073567785135,-8.1991849660872456835826928413582701319490304951305430200142351008257228960880993,-8.1991849660872456835826928413582701319490304951305430200142351008257228960881339,-8.1991849660872456835826928413582701319490304951305430200142351008257228960876595,-8.1991849660872456835826928413582701319490304951305430200142351008257228960876718,-8.1991849660872456835826928413582701319490304951305430200142351008257228960872681,-8.1991849660872456835826928413582701319490304951305430200142351008257228960872683
-140,-0.0000016313804298432474784303051083193771496795582925572203589669247586096567880970993,-0.0000016313804298432474784303051083193771496795582925572203589669247586096567880970882,-0.0000016313804298432474784303051083193771496795582925572203589669247586096567880970737,-0.0000016313804298432474784303051083193771496795582925572203589669247586096567880970713,-0.0000016313804298432474784303051083193771496795582925572203589669247586096567880970549,-0.0000016313804298432474784303051083193771496795582925572203589669247586096567880970544,-5.0916992192361034983739821517714632451630101999116391634394907461371136641917806,-5.0916992192361034983739821517714632451630101999116391634394907461371136641917461,-5.0916992192361034983739821517714632451630101999116391634394907461371136641917007,-5.0916992192361034983739821517714632451630101999116391634394907461371136641916932,-5.091699219236103498373982151771463245163010199911639163439490746137113664191642,-5.0916992192361034983739821517714632451630101999116391634394907461371136641916406
-130,-0.00000099101199626634081966300926537093798957427056951096026110782166065582103655666052,-0.00000099101199626634081966300926537093798957427056951096026110782166065582103655710325,-0.0000009910119962663408196630092653709379895742705695109602611078216606558210365565816,-0.00000099101199626634081966300926537093798957427056951096026110782166065582103655658201,-0.00000099101199626634081966300926537093798957427056951096026110782166065582103655650183,-0.00000099101199626634081966300926537093798957427056951096026110782166065582103655650136,-3.0930461806065570216853849698073577489766471400281102692179754699194346317295284,-3.0930461806065570216853849698073577489766471400281102692179754699194346317309102,-3.0930461806065570216853849698073577489766471400281102692179754699194346317292821,-3.0930461806065570216853849698073577489766471400281102692179754699194346317292834,-3.0930461806065570216853849698073577489766471400281102692179754699194346317290331,-3.0930461806065570216853849698073577489766471400281102692179754699194346317290316
-120,-0.00000058413788965092885754079297170834946035511835439480827488592466002250723746612717,-0.00000058413788965092885754079297170834946035511835439480827488592466002250723746624892,-0.00000058413788965092885754079297170834946035511835439480827488592466002250723746616509,-0.00000058413788965092885754079297170834946035511835439480827488592466002250723746616418,-0.00000058413788965092885754079297170834946035511835439480827488592466002250723746619983,-0.00000058413788965092885754079297170834946035511835439480827488592466002250723746619998,-1.823151965202649460245552425752545378217487780740031395089580708549545027896802,-1.823151965202649460245552425752545378217487780740031395089580708549545027897182,-1.8231519652026494602455524257525453782174877807400313950895807085495450278969204,-1.8231519652026494602455524257525453782174877807400313950895807085495450278969175,-1.8231519652026494602455524257525453782174877807400313950895807085495450278970288,-1.8231519652026494602455524257525453782174877807400313950895807085495450278970293
-110,-0.00000032774087278624109286469755556316884347706495857793768694278911766020952408557117,-0.00000032774087278624109286469755556316884347706495857793768694278911766020952408559331,-0.00000032774087278624109286469755556316884347706495857793768694278911766020952408565331,-0.00000032774087278624109286469755556316884347706495857793768694278911766020952408565557,-0.00000032774087278624109286469755556316884347706495857793768694278911766020952408573336,-0.00000032774087278624109286469755556316884347706495857793768694278911766020952408573337,-1.022911587972038418940294991428381552077091881298295098882544876494297979803265,-1.0229115879720384189402949914283815520770918812982950988825448764942979798033341,-1.0229115879720384189402949914283815520770918812982950988825448764942979798035214,-1.0229115879720384189402949914283815520770918812982950988825448764942979798035284,-1.0229115879720384189402949914283815520770918812982950988825448764942979798037712,-1.0229115879720384189402949914283815520770918812982950988825448764942979798037713
-100,-0.00000016645451858152602975374445562804824987874900561921290333667040832253317668201663,-0.00000016645451858152602975374445562804824987874900561921290333667040832253317668219372,-0.0000001664545185815260297537444556280482498787490056192129033366704083225331766819863,-0.00000016645451858152602975374445562804824987874900561921290333667040832253317668198447,-0.00000016645451858152602975374445562804824987874900561921290333667040832253317668194671,-0.00000016645451858152602975374445562804824987874900561921290333667040832253317668194642,-0.51952096935557440126787912678691902703799743788229929363640411736451597935650999,-0.5195209693555744012678791267869190270379974378822992936364041173645159793570627,-0.5195209693555744012678791267869190270379974378822992936364041173645159793564153,-0.51952096935557440126787912678691902703799743788229929363640411736451597935640959,-0.51952096935557440126787912678691902703799743788229929363640411736451597935629176,-0.51952096935557440126787912678691902703799743788229929363640411736451597935629084
