voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-50,6.250437360011771e-08,0.0011013396071466175,0.19453164480353569,-50,4842825.3371798079,0.19854903795508438,4842825.1386307701,24391079.337666437,1.8346911701364771e+19,1.1420985684962304e-15,1.1657341758564144e-15,1.852884572118782e-22,-3.9000960089174623e-15,-2294.959295846912,1.651165173226038e-15,2.4147350785597155e-15,-50,6.250437360011753e-08,6.250437360011771e-08,0.0011013396071477596,0.0011013396071466175,0.19453164480353452,0.19453164480353569
-40,6.338051821448414e-08,0.0012097451391412661,0.19721197579024255,-40,5606631.5732472166,0.20004400945973233,5606631.3732032068,28026990.602664351,2.7386171829867434e+19,1.6861512186494565e-15,1.2212453270876722e-15,6.617444900424221e-22,1.3404002726387486e-14,-2008.0479720465373,3.6009851044630573e-15,5.8425486670898863e-15,-40,6.33805182144848e-08,6.338051821448414e-08,0.0012097451391429523,0.0012097451391412661,0.19721197579024377,0.19721197579024255
-30,6.424945549839222e-08,0.0013291794338852053,0.19986429760637897,-30,6504483.7052041665,0.20186396206863794,6504483.5033402042,32222114.529747054,3.3215747082792016e+20,1.8800065670898647e-15,1.0824674490095276e-15,3.970466940254533e-23,7.6979263382411612e-15,-1754.3899580751538,2.3321703959925382e-15,3.8163916471489756e-15,-30,6.424945549839218e-08,6.424945549839222e-08,0.0013291794338870853,0.0013291794338852053,0.1998642976063779,0.19986429760637897
-20,6.511840131730459e-08,0.0014605323909804568,0.20251068672992983,-20,7561123.4785637911,0.20392513813855098,7561123.2746386528,37077937.264539726,1.4720607354704343e+21,9.86407136527312e-16,1.3877787807814457e-15,2.9116757561866574e-22,-6.2440998534048095e-15,-1530.5828438875801,1.7457904046571e-15,2.7616797737550769e-15,-20,6.51184013173043e-08,6.511840131730459e-08,0.0014605323909814432,0.0014605323909804568,0.20251068672992845,0.20251068672992983
-10,6.599206162757404e-08,0.0016047234381384307,0.20516537120094966,-10,8806089.0367083959,0.20616799905118463,8806088.8305403963,42713171.186776362,1.8980778742743912e+20,2.8297676701871666e-16,7.494005416219807e-16,1.9852334701272664e-22,-1.0719447260464316e-14,-1333.5448676438125,9.1193012341210029e-16,1.4710455076283324e-15,-10,6.599206162757424e-08,6.599206162757404e-08,0.0016047234381381477,0.0016047234381384307,0.2051653712009504,0.20516537120094966
0,6.68735549077443e-08,0.0017626950846787726,0.2078376128438788,0,10274644.803520858,0.20855025998182089,10274644.594970599,49266995.900251999,7.5472971111301225e+20,1.1986939218999737e-15,1.1102230246251565e-16,2.2499312661442353e-22,9.0480451992763286e-16,-1160.4667185522608,1.7803097790772465e-15,2.5951463200613034e-15,0,6.687355490774408e-08,6.68735549077443e-08,0.0017626950846775739,0.0017626950846787726,0.2078376128438787,0.2078376128438788
10,6.77649885159098e-08,0.0019353979099586555,0.21053351364149323,10,12008897.138985774,0.21104192830740387,12008896.927943844,56902897.14133773,1.1962775507916238e+20,2.47198095326695e-17,5.551115123125783e-16,1.852884572118782e-22,1.777864366802178e-15,-1008.7822768332758,7.4579391787479316e-16,1.0547118733938987e-15,10,6.776498851590962e-08,6.77649885159098e-08,0.0019353979099586307,0.0019353979099586555,0.21053351364149267,0.21053351364149323
20,6.866782057011354e-08,0.0021237667943861255,0.2132571570838105,20,14059132.117089985,0.21362176928738683,14059131.903468216,65813199.487998523,3.8106197871403545e+20,1.0729264698916552e-15,1.609823385706477e-15,3.441071348220595e-22,-3.9671468278925442e-16,-876.14905333452668,2.0326577453407984e-15,3.2612801348363973e-15,20,6.866782057011319e-08,6.866782057011354e-08,0.0021237667943871984,0.0021237667943861255,0.21325715708380888,0.2132571570838105
30,6.958308712033471e-08,0.0023286874401393792,0.2160113339339088,30,16485419.116562266,0.21627478844827705,16485418.900287477,76224414.48141709,2.674188580015628e+20,8.38305119765792e-16,2.220446049250313e-16,6.617444900424221e-23,3.1315561400621333e-15,-760.43337029527288,1.0562628540204971e-15,1.6514567491299204e-15,30,6.958308712033477e-08,6.958308712033471e-08,0.0023286874401402175,0.0023286874401393792,0.2160113339339086,0.2160113339339088
40,7.05115435996239e-08,0.002550951748303318,0.21879800602230245,40,19359532.689495482,0.21899043820713315,19359532.470505044,88403552.447272494,8.3230441486122051e+20,5.624840870854797e-16,0.0,9.26442286059391e-23,3.56026910963913e-15,-659.69768531831892,7.5199812494493774e-16,1.0894063429134349e-15,40,7.051154359962381e-08,7.05115435996239e-08,0.0025509517483027554,0.002550951748303318,0.21879800602230245,0.21879800602230245
50,7.14537509569608e-08,0.0027912003847093067,0.22161860379316592,50,22767255.672363892,0.22176134039969311,22767255.45060255,102665575.66494308,3.6103119214746993e+20,3.864096542738338e-16,8.326672684688674e-17,2.6469779601696886e-23,-4.0581860599287782e-15,-572.18875445681215,5.0061126037414404e-16,7.5633943552588789e-16,50,7.145375095696082e-08,7.14537509569608e-08,0.002791200384709693,0.0027912003847093067,0.22161860379316584,0.22161860379316592
60,7.241012550685058e-08,0.0030498509152645237,0.22447421782217605,60,26811139.076634284,0.22458237630827116,26811138.852051906,119382204.05964622,7.4916545493226016e+20,6.895525817007808e-17,3.608224830031759e-16,1.0587911840678754e-22,-2.1954197594736362e-15,-496.32603392128374,5.3479023620621991e-16,8.1878948066105295e-16,60,7.241012550685047e-08,7.241012550685058e-08,0.0030498509152645926,0.0030498509152645237,0.2244742178221757,0.22447421782217605
70,7.338096453251523e-08,0.003327010317987371,0.22736572247057946,70,31613809.358515218,0.22745003847471329,31613809.131065179,138992323.63519639,7.7990270750524034e+20,3.222248856626919e-16,1.942890293094024e-16,0.0,-6.4085882900579038e-15,-430.6900973353288,3.8069177600145173e-16,5.9674487573602164e-16,70,7.338096453251523e-08,7.338096453251523e-08,0.0033270103179870486,0.003327010317987371,0.22736572247057965,0.22736572247057946
80,7.436645539549877e-08,0.0036223716261812727,0.2302938559955822,80,37321931.717876181,0.23036196899360259,37321931.487514213,162014293.76961374,2.6587951554467694e+21,1.0972125985553305e-16,8.326672684688674e-17,1.3234889800848443e-23,-9.2484263970942065e-15,-374.01104227691712,1.4186602101576901e-16,2.3592239273284576e-16,80,7.436645539549876e-08,7.436645539549877e-08,0.0036223716261813825,0.0036223716261812727,0.2302938559955821,0.2302938559955822
90,7.536667335914083e-08,0.003935096097476415,0.23325927267267513,90,44110959.712056577,0.2333166306430921,44110959.478739947,189060503.70465773,3.1199202092213684e+21,5.316927453868914e-16,1.1102230246251565e-16,1.1911400820763599e-22,-2.9487076136262865e-15,-325.15695619534114,8.092368808576818e-16,1.2420620087993939e-15,90,7.53666733591407e-08,7.536667335914083e-08,0.003935096097475883,0.003935096097476415,0.23325927267267502,0.23325927267267513
100,7.638157194365514e-08,0.004263684804496737,0.2362625768975492,100,52190827.406599194,0.23631307264158558,52190827.170286119,220854592.69431388,3.6116927042681155e+21,2.0990154059319366e-16,8.326672684688674e-17,0.0,3.9882991715472961e-15,-283.12255204891687,2.4216640313344737e-16,3.6082248300317588e-16,100,7.638157194365514e-08,7.638157194365514e-08,0.004263684804496527,0.004263684804496737,0.2362625768975493,0.2362625768975492
