voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-50,-0.053693302888494325,-0.00699063635770601,-111721.38894880253,-50,5524488304.8193245,1.6934234921100968,5524488303.1259012,3262319396.5116868,5.4345580328308081e+20,2.60963126108571e-13,1.8917489796876907e-10,9.020562075079397e-17,-3.4851233010613214e-11,-1.7061988943177853,2.7885867550457598e-10,3.9440173869864648e-10,-50,-0.053693302888494235,-0.053693302888494325,-0.006990636357445047,-0.00699063635770601,-111721.38894880234,-111721.38894880253
-40,-0.05167598287149042,-0.006618751800983011,-107523.88616420787,-40,3599484509.321362,1.7388339484190354,3599484507.5825281,2070056495.3853402,6.4742919643303104e+20,6.291737963959321e-13,4.3655745685100555e-11,2.7755575615628914e-17,-8.5405682526129567e-11,-1.7517387767805026,8.301044681255556e-11,1.1801627904095557e-10,-40,-0.051675982871490445,-0.05167598287149042,-0.006618751800353837,-0.006618751800983011,-107523.88616420791,-107523.88616420787
-30,-0.04973400789801571,-0.006264369646390358,-103483.1562367034,-30,2345246904.1367483,1.7941155031903113,2345246902.3426328,1307188361.0427592,1.6239194390546701e+20,4.06811737074797e-13,0.0,0.0,-5.6147086979763117e-11,-1.8072095815039311,5.2250657954647547e-11,7.2903415943015304e-11,-30,-0.04973400789801571,-0.04973400789801571,-0.006264369645983546,-0.006264369646390358,-103483.1562367034,-103483.1562367034
-20,-0.04786424818565019,-0.005927600835248966,-99592.68692643617,-20,1528047549.5254207,1.8601246047177447,1528047547.6652961,821475908.46866226,5.812412033793934e+20,7.111256028480284e-13,4.3655745685100555e-11,2.0816681711721685e-17,-9.9811048315245898e-11,-1.8734723832100029,3.0630812468348156e-11,3.9339033766627729e-11,-20,-0.04786424818565021,-0.04786424818565019,-0.005927600834537841,-0.005927600835248966,-99592.68692643622,-99592.68692643617
-10,-0.046063556007799704,-0.005608283526960827,-95845.92865680117,-10,995600869.28395271,1.9378157063522576,995600867.34613705,513774796.03469145,2.9471833696127438e+20,1.281093287008872e-15,2.9103830456733704e-11,1.3877787807814457e-17,-1.829647544582258e-13,-1.9514869518696283,5.4621394970706308e-11,7.5327008519643357e-11,-10,-0.04606355600779969,-0.046063556007799704,-0.005608283526959546,-0.005608283526960827,-95845.92865680114,-95845.92865680117
0,-0.04432866813749932,-0.0053056842100728755,-92236.09152639926,0,648685151.78236127,2.0282513902056962,648685149.75410986,319824827.88614017,4.5546841299407372e+19,3.4945657478857584e-13,8.731149137020111e-11,4.163336342344337e-17,-5.0720760924605202e-11,-2.0423222792023656,1.0835306571492783e-10,1.5182455292972463e-10,0,-0.04432866813749928,-0.04432866813749932,-0.005305684209723419,-0.0053056842100728755,-92236.09152639918,-92236.09152639926
10,-0.04265601878017103,-0.005017616990017641,-88755.75607304266,10,422652546.2581237,2.1326135747095409,422652544.1255101,198185246.15538397,1.7348175534831678e+20,9.962473554447904e-13,4.3655745685100555e-11,2.0816681711721685e-17,-1.4696155403726152e-10,-2.1471689496395965,4.0000131186674769e-11,5.7522422589051381e-11,10,-0.04265601878017101,-0.04265601878017103,-0.005017616989021393,-0.005017616990017641,-88755.75607304262,-88755.75607304266
20,-0.04104134379669695,-0.004737718372518058,-85396.04977059821,20,275381940.55371785,2.252215920593637,275381938.30150193,122271553.99964181,7.3353207765259008e+18,1.0563078189917974e-13,2.6193447411060333e-10,1.249000902703301e-16,-1.5819789922488781e-11,-2.2673550519674905,3.8768661518691304e-10,5.4785688312353198e-10,20,-0.04104134379669708,-0.04104134379669695,-0.004737718372412427,-0.004737718372518058,-85396.04977059847,-85396.04977059821
30,-0.039478753939455574,-0.004446907297792645,-82144.71868970439,30,179429750.12814513,2.388517562014759,179429747.73962757,75121804.83060497,1.2302559322944717e+19,9.029409164806879e-14,4.3655745685100555e-11,2.0816681711721685e-17,1.3693934874936531e-11,-2.4043706263632121,3.6265709318548765e-11,5.0831141379381606e-11,30,-0.039478753939455595,-0.039478753939455574,-0.004446907297882939,-0.004446907297792645,-82144.71868970443,-82144.71868970439
40,-0.037958365148087016,-0.004086550890985655,-78981.19680418364,40,116915947.89789638,2.5431383030191186,116915945.35475807,45973098.576313421,7.288954113362749e+19,2.954355510231821e-13,1.4551915228366852e-11,6.938893903907228e-18,4.5076831156620756e-11,-2.5599157735058764,7.2133848608482975e-13,9.5349769746455593e-13,40,-0.03795836514808701,-0.037958365148087016,-0.00408655089128109,-0.004086550890985655,-78981.19680418362,-78981.19680418364
50,-0.036459834438187795,-0.003474177996389341,-75863.1559893838,50,76192409.069222331,2.717875434403592,76192406.351346895,28033812.037431333,6.5890313400370289e+18,4.502388045724004e-13,7.275957614183426e-11,3.469446951953614e-17,-6.7897243383185923e-11,-2.7360187111704941,1.4223880373692485e-11,1.4666989844869249e-11,50,-0.03645983443818776,-0.036459834438187795,-0.003474177995939102,-0.003474177996389341,-75863.15598938373,-75863.1559893838
60,-0.03493400281329624,-0.0020395784537986968,-72688.31009795015,60,49672838.560958706,2.9147223424987727,49672835.64623636,17042048.169286169,8.3038772193120573e+18,3.095648737350132e-13,1.0186340659856796e-10,4.85722573273506e-17,-4.4019010658757907e-11,-2.9353655970059811,1.4583937221121642e-10,2.0443599937913781e-10,60,-0.03493400281329619,-0.03493400281329624,-0.002039578453489132,-0.0020395784537986968,-72688.31009795005,-72688.31009795015
70,-0.03324986276315665,0.001993734376624625,-69184.06933280356,70,32420119.290282797,3.1358890996003006,32420116.154393699,10338413.847101625,4.2090091321308964e+18,2.3711848456953177e-13,1.0186340659856796e-10,4.85722573273506e-17,-2.8419488984354757e-11,-3.1622734071291743,1.6823156369028323e-10,2.3809903701432766e-10,70,-0.0332498627631566,-0.03324986276315665,0.0019937343768617437,0.001993734376624625,-69184.06933280345,-69184.06933280356
80,-0.031043072090268704,0.014082671307723064,-64592.34052933944,80,21228270.661780659,3.2488120873400019,21228267.412968572,6534163.9008618444,1.3104849070304637e+19,1.2729227394370213e-12,3.637978807091713e-11,1.3877787807814457e-17,-1.0441958409046492e-10,-3.4255843358388254,8.4952408921410632e-11,1.2134462878954366e-10,80,-0.031043072090268718,-0.031043072090268704,0.014082671308995987,0.014082671307723064,-64592.340529339475,-64592.34052933944
90,-0.02731147681165046,0.05032522150883176,-56827.92550551793,90,14028763.768005578,3.6612449951035373,14028760.106760582,3831692.1666720789,1.5749982135111905e+18,1.395682180937996e-12,1.964508555829525e-10,9.367506770274758e-17,-6.0985883010289399e-11,-3.7469969775838665,2.3344247692771075e-10,3.3093883189394546e-10,90,-0.027311476811650554,-0.02731147681165046,0.05032522151022744,0.05032522150883176,-56827.92550551813,-56827.92550551793
100,-0.019554796466701024,0.15328639567028107,-40688.45221835785,100,9512110.852945324,3.9711551203165225,9512106.881790204,2395300.7537482339,2.0821136873147937e+18,7.873979246397766e-13,2.9103830456733704e-11,1.3877787807814457e-17,1.5591972157835698e-11,-4.1824156610052592,6.1126305276730191e-11,7.7641088003232994e-11,100,-0.01955479646670101,-0.019554796466701024,0.15328639566949367,0.15328639567028107,-40688.45221835782,-40688.45221835785
