voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-50,-0.018146112544096073,0.00022693873772733353,-56635.80705509257,-50,791540955834.47388,113531.48987993239,791540842302.98401,6971994.7890368095,1.7435126824903437e+23,6.1154529248756695e-12,3.637978807091713e-11,1.0408340855860843e-17,113531.40113730413,-1.4551915228366852e-11,3.8920995403061433e-11,6.0327284834293948e-11,-50,-0.018146112544096083,-0.018146112544096073,0.00022693874384278645,0.00022693873772733353,-56635.807055092606,-56635.80705509257
-40,-0.014566925832994449,0.00032021292760839315,-45464.81237294807,-40,804341947462.28052,111863.75701852031,804341835598.52356,7190371.295406363,9.0507446759975855e+22,5.9402847224498956e-12,5.093170329928398e-11,1.9081958235744878e-17,111863.66451025792,1.4551915228366852e-11,4.1886688826278661e-11,6.4576746727773582e-11,-40,-0.014566925832994468,-0.014566925832994449,0.00032021292166810843,0.00032021292760839315,-45464.81237294812,-45464.81237294807
-30,-0.010371901834959462,0.00045708654257850534,-32371.72880207468,-30,829975055425.35352,110248.49492639083,829974945176.85864,7528221.1877767546,inf,6.6152175425861215e-12,1.0913936421275139e-11,3.469446951953614e-18,110248.39993549022,-1.4551915228366852e-11,4.8914746882724843e-11,7.4472858435647993e-11,-30,-0.010371901834959459,-0.010371901834959462,0.0004570865491937229,0.00045708654257850534,-32371.728802074667,-32371.72880207468
-20,-0.004997753085174034,0.0006694076364905238,-15598.480625509168,-20,869376965086.37842,108692.82021519403,869376856393.55823,7998476.4712623516,7.3816857566734635e+22,2.6935719930551438e-11,2.1827872842550278e-11,2.6020852139652106e-18,108692.72409610247,2.9103830456733704e-11,4.2054775536511513e-11,7.0040903632495599e-11,-20,-0.004997753085174032,-0.004997753085174034,0.0006694076095548039,0.0006694076364905238,-15598.480625509146,-15598.480625509168
-10,0.0025877764734519547,0.0010223419179827553,8076.705086369475,-10,923734503240.34302,107206.0977534491,923734396034.24524,8616436.2158273235,1.34203414374239e+23,4.118332606363462e-11,4.3655745685100555e-11,7.37257477290143e-18,107206.00182845254,2.9103830456733704e-11,7.1357200766465167e-11,1.0215708834415693e-10,-10,0.002587776473451962,0.0025877764734519547,0.0010223418767994292,0.0010223419179827553,8076.7050863695185,8076.705086369475
0,0.014209298222921479,0.001651456212003577,44348.62034443881,0,994513395272.05298,105800.60737384782,994513289471.44556,9399883.6108560991,3.5296586618025321e+23,1.1001695865084371e-11,0.0,1.734723475976807e-18,105800.51284171481,1.4551915228366852e-11,1.23967113467611e-11,1.6714934991668429e-11,0,0.014209298222921477,0.014209298222921479,0.001651456201001881,0.001651456212003577,44348.62034443881,44348.62034443881
10,0.0330254929212994,0.0028398769936118784,103075.819183368,10,1083492504729.1576,104492.40892344428,1083492400236.7487,10369102.558665019,3.9055578718664445e+22,3.721019412733506e-11,2.9103830456733704e-11,0.0,104492.31679303471,2.9103830456733704e-11,6.944792718405945e-11,1.0250905679853872e-10,10,0.0330254929212994,0.0330254929212994,0.0028398769564016843,0.0028398769936118784,103075.81918336803,103075.819183368
20,0.06444223807126774,0.005177723731548567,201130.57815791637,20,1192804311286.1392,103302.46465312787,1192804207983.6746,11546716.869644625,1.9881100729395825e+23,3.720696407222279e-11,1.1641532182693481e-10,2.7755575615628914e-17,103302.37570694865,-2.9103830456733704e-11,4.5087833061957081e-11,6.2673699563475793e-11,20,0.06444223807126771,0.06444223807126774,0.005177723768755531,0.005177723731548567,201130.57815791626,201130.57815791637
30,0.11765527100490734,0.00988944544946535,367213.6998146635,30,1324982510493.9041,102258.09549120354,1324982408235.8086,12957238.291298727,2.0866560722212932e+22,8.289000041905581e-11,5.820766091346741e-11,0.0,102258.01027671274,8.7311491370201111e-11,1.383952730747872e-10,1.9371643178445197e-10,30,0.11765527100490734,0.11765527100490734,0.00988944536657535,0.00988944544946535,367213.69981466356,367213.6998146635
40,0.20825646967040376,0.019501341282416984,649988.9717424747,40,1483017765037.3457,101394.87051408729,1483017663642.4751,14626161.634392567,4.1379166652544835e+22,2.5130617725688253e-10,1.1641532182693481e-10,8.326672684688674e-17,101394.78935605084,2.6193447411060333e-10,3.8881120757728827e-10,5.4798676707434879e-10,40,0.20825646967040368,0.20825646967040376,0.019501341031110807,0.019501341282416984,649988.9717424746,649988.9717424747
50,0.3626337454045244,0.03919234759569623,1131815.665186986,50,1670422805498.2166,100759.0584676852,1670422704739.1582,16578388.394071227,6.7297106829715026e+22,1.8662994760720863e-10,2.3283064365386963e-10,1.1102230246251565e-16,100758.98149354747,1.8917489796876907e-10,2.1697698698217812e-10,2.9730196082766724e-10,50,0.3626337454045243,0.3626337454045244,0.03919234740906628,0.03919234759569623,1131815.6651869859,1131815.665186986
60,0.6253928793741415,0.07950260641071893,1951912.8172216727,60,1891308272345.9849,100410.80852038953,1891308171935.1763,18835704.046362039,1.064895284366886e+22,5.453852647274715e-11,0.0,0.0,100410.7356917474,-5.8207660913467407e-11,6.7927570248312974e-11,9.5031760238839524e-11,60,0.6253928793741415,0.6253928793741415,0.07950260646525746,0.07950260641071893,1951912.8172216727,1951912.8172216727
70,1.0718689081670913,0.1617048521893527,3345408.4964481085,70,2150470914095.7249,100428.27715642995,2150470813667.4478,21413002.144267496,9.0560720505577365e+21,7.5744208127837e-10,4.656612873077393e-10,2.220446049250313e-16,100428.2083024032,-7.7125150710344315e-10,9.7753650848312248e-10,1.3753895800050486e-09,70,1.0718689081670911,1.0718689081670913,0.1617048529467948,0.1617048521893527,3345408.496448108,3345408.4964481085
80,1.82920762029291,0.32831312883455377,5709137.227519184,80,2453496013942.437,100912.98263760257,2453495913029.4546,24312986.791336857,1.2794284409755582e+22,1.6707680794425528e-09,9.313225746154785e-10,2.220446049250313e-16,100912.91748984311,-1.6880221664905548e-09,2.1725594285375967e-09,3.0594899946834175e-09,80,1.8292076202929097,1.82920762029291,0.32831313050532185,0.32831312883455377,5709137.227519183,5709137.227519184
90,3.1118756134091665,0.6633036972865591,9712470.371872392,90,2806876214088.2466,101996.75217188009,2806876112091.4946,27519270.509302415,8.6867587371272682e+21,1.4614173204918757e-09,1.862645149230957e-09,8.881784197001252e-16,101996.69040703152,1.4551915228366852e-09,4.0268467348270635e-09,6.5814083072268659e-09,90,3.1118756134091656,3.1118756134091665,0.6633036958251418,0.6633036972865591,9712470.37187239,9712470.371872392
100,5.281457826186038,1.3302458232754972,16483950.103247996,100,3218149249638.1548,103850.73553748211,3218149145787.4194,30988218.166992676,6.5775053164330117e+20,1.3871961357381224e-09,1.862645149230957e-09,8.881784197001252e-16,103850.67684401436,1.4115357771515846e-09,1.5591634376296276e-09,2.0990089666383938e-09,100,5.281457826186037,5.281457826186038,1.330245821888301,1.3302458232754972,16483950.103247995,16483950.103247996
