voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-50,-0.0000068317270242857259125010092673017389686375910089860823996785842879936173124003228,-42.64781748474143735813916253034398244144263308767391116707810281219882695946335,0.001414908769825240332795385885240200828450678825692179641694511920639215851455105,-50,3374501122.4675735837501107200887525287369527931005666250945870748983220665816437,0.011869750358854856421317074891654129196279787493067631532674419671613770413147763,3374501122.45570383339125586366743545384529866390428683760151944336564764691003,284294194944.89951982006924979261620848217208685817751642005462953984998948847285,6749002244.9351471675002214401775050574739055862011332501891741497966441331632874,0.0,0.0,0.0,124932.24097097222363539792941189411725575889101209070084663878002980253224328124,2.2975190305777455995871800341209441967757941992041640213759103353526318941206437e-80,4.6491520633859590103277509052173266434539638067201510409496875876325575620543078e-80,6.1607187603127967586916634064355083076777024420892969502536647912013674104499999e-80,-50,-0.0000068317270242857259125010092673017389686375910089860823996785842879936173124003228,-0.0000068317270242857259125010092673017389686375910089860823996785842879936173124003228,-42.64781748474143735813916253034398244144263308767391116707810281219882695946335,-42.64781748474143735813916253034398244144263308767391116707810281219882695946335,0.001414908769825240332795385885240200828450678825692179641694511920639215851455105,0.001414908769825240332795385885240200828450678825692179641694511920639215851455105
-40,-0.0000041397851869218137257101161698425999286589318294104548183500611467635114345566564,-25.844812070678822096597917100516816655451600056511796959398968956078987524417344,0.0017281735359967694859366623228559343197023585675966437504722822881521017667554702,-40,3053592193.7017587383138957074868571380986611314530826481350793050529373920283837,0.010287873864574616975282216378872188535054354216381848290735636155722981954278704,3053592193.6914708644493210905115749217197889429180282939186974567622017558726608,296814699897.95784428945175804912982298024251517994607047293670797881007121225205,6107184387.4035174766277914149737142761973222629061652962701586101058747840567675,0.0,2.0590230357872115672555808693886755874433518324938491308745630908414344318300312e-84,0.0,161340.19505993549539410931087218161411687141994745144255335245641750301593796828,1.2478676936153461528171709490478984199644379978456589941272619696996218976692907e-80,1.5839086586133408450770123675680726941867772510568365058102670691031875384959794e-80,1.8602801779470490376996001590741038973835133295876619777646394654475624657741531e-80,-40,-0.0000041397851869218137257101161698425999286589318294104548183500611467635114345566564,-0.0000041397851869218137257101161698425999286589318294104548183500611467635114345566564,-25.844812070678822096597917100516816655451600056511796959398968956078987524417344,-25.844812070678822096597917100516816655451600056511796959398968956078987524417344,0.0017281735359967694859366623228559343197023585675966437504722822881521017667554702,0.0017281735359967694859366623228559343197023585675966437504722822881521017667554702
-30,-0.0000025434113757135433678067993987419882935340949064173040899909383512333988278052844,-15.880697095775708722684852484118770679487577280831446052809330912145286850209662,0.0021107959729245974570816998628878156068126695135551508983456857500484574910657172,-30,2763269900.402760896651920577001573067619004806992025801182161363447187475714092,0.0091188858716549692762779255610117561975690007932468021945942121131521647584427535,2763269900.3936420107802656077252951420579930507944568003889145612525932636009399,303027139421.94127834064232819990487060798801305216326627532726767307093833228603,5526539800.8055217933038411540031461352380096139840516023643227268943749514281841,3.3735033418337674317915436964064060824671876423579224160248841680346061731103231e-80,0.0,8.0430587335437951845921127710495140134505930956790981674787620735993532493360593e-87,210016.99295121771537132021261482930049490398451331057979207737886531850746915855,7.2052293913880051278035215679148282376974717140883978695688343859166558200592206e-81,7.8174550845138393306306700966556366839679361083412977724576385596257431259118272e-81,8.3892850622176279383821484728577084492821539669210100426052673576770570432438996e-81,-30,-0.0000025434113757135433678067993987419882935340949064173040899909383512333988278052844,-0.0000025434113757135433678067993987419882935340949064173040899909383512333988278052844,-15.880697095775708722684852484118770679487577280831446052809330912145286850209662,-15.880697095775708722684852484118770679487577280831446052809330912145286850209662,0.0021107959729245974570816998628878156068126695135551508983456857500484574910657172,0.0021107959729245974570816998628878156068126695135551508983456857500484574910657172
-20,-0.0000015928813985099983670261338106360610366479943278888526080471491601236352424601961,-9.948236154949476115774221814691384949576193130286373357640178157418226952830847,0.0025781320627578845751852040185907041582011457328200547019960324953690282527687085,-20,2500634191.7678239032865856676013526631342810935126889504774003169750328614030854,0.0083158707873448095751924500646204389863572742168025430893285365635174838187200851,2500634191.7595080324992408580261602130696606545263316762605977738857043248395679,300706234586.1985450641895973141782181797474637905167042997370378688950157139705,5001268383.5356478065731713352027053262685621870253779009548006339500657228061707,1.6867516709168837158957718482032030412335938211789612080124420840173030865551615e-80,4.1180460715744231345111617387773511748867036649876982617491261816828688636600623e-84,4.0215293667718975922960563855247570067252965478395490837393810367996766246680296e-87,275661.92287204598545433079429202224760394707122472452040069022419785202191975079,6.5994905520473548248615203709015472383164806468666136283796738566297413281452233e-81,7.3084484592713868866786617939593641087394729611520839292759422713514150695446783e-81,7.9547221362331958098789359461872284908746240143855204801761469133361569645389581e-81,-20,-0.0000015928813985099983670261338106360610366479943278888526080471491601236352424601961,-0.0000015928813985099983670261338106360610366479943278888526080471491601236352424601961,-9.9482361549494761157742218146913849495761931302863733576401781574182269528308469,-9.948236154949476115774221814691384949576193130286373357640178157418226952830847,0.0025781320627578845751852040185907041582011457328200547019960324953690282527687085,0.0025781320627578845751852040185907041582011457328200547019960324953690282527687085
-10,-0.0000010221082336873800937182695794693138514911163386102219393749376676893215995383846,-6.3864990843228732917823114439422903400656552743970903132925806579132034076020966,0.0031489376440204618248707460167749572439628494482893304251254161433228228266706833,-10,2263063351.7875607986104840585896616213503011655786998092231324157961883927073108,0.0078466007967335699186823119836934357469898020692925463392014677588148477534158012,2263063351.779714197813750488670979309366607729831710007153839869456986924948496,288413213621.06791458434391766735216460175961032504649944689386598656112829485357,4526126703.5751215972209681171793232427006023311573996184462648315923767854146216,0.0,0.0,0.0,364908.56156361232016159910393013779801739271815941047831622702887238854104232352,1.2036276533573618617838404919620176730848543555821856825668617867899960150566426e-81,1.3014543118097413702689387663511612892883219761584969232838686128496148370287867e-81,1.3950366119435513985092327642469608656807438516132614698514319699717139451975046e-81,-10,-0.0000010221082336873800937182695794693138514911163386102219393749376676893215995383846,-0.0000010221082336873800937182695794693138514911163386102219393749376676893215995383846,-6.3864990843228732917823114439422903400656552743970903132925806579132034076020966,-6.3864990843228732917823114439422903400656552743970903132925806579132034076020966,0.0031489376440204618248707460167749572439628494482893304251254161433228228266706833,0.0031489376440204618248707460167749572439628494482893304251254161433228228266706833
0,-0.00000067445669695805940570926065208417648632356691936536020191880810757297679370005784,-4.2177839836097492892626099516901224597023285226420397290004782297960298054364508,0.0038461211492584155558177818180810620299389372613537941119104279543521621588615732,0,2048188034.3603854023075740525827203104475228721524773904008650478935009024588084,0.007692242447379327050479605854540782168897932555487576431947270086627166409621539,2048188034.3526931598601947255322407045929820899835794578453774714615536323721812,266266702898.60446974756110419007987293098021050939398253703858513468704428566247,4096376068.7207708046151481051654406208950457443049547808017300957870018049176168,8.4337583545844185794788592410160152061679691058948060400622104200865154327758077e-81,1.2354138214723269403533485216332053524660110994963094785247378545048606590980187e-83,1.0053823416929743980740140963811892516813241369598872709348452591999191561670074e-87,487115.33579124568798883220902950679632148550989733065349680266603255374788836028,4.1013165094086520405272101442135681857387264313486857375607703565697822089014433e-81,1.531427494520203289113250485432474915079828497032066814759756044995299044809917e-80,2.127202378095776066427846855258016828767507002555224180189350675659837184190252e-80,0,-0.00000067445669695805940570926065208417648632356691936536020191880810757297679370005784,-0.00000067445669695805940570926065208417648632356691936536020191880810757297679370005784,-4.2177839836097492892626099516901224597023285226420397290004782297960298054364508,-4.2177839836097492892626099516901224597023285226420397290004782297960298054364508,0.0038461211492584155558177818180810620299389372613537941119104279543521621588615732,0.0038461211492584155558177818180810620299389372613537941119104279543521621588615732
10,-0.00000045821104454770411839590220925036861810610707308030509523939605064351532375214319,-2.8696390497701671818686344217022157364743088119112477047657109705012365543058944,0.0046976630008634237884438385785633073205108108754643779097624203149964357570950459,10,1853867884.9028188944334033449943290853338015365799572365549309592898457148741852,0.0078466007967335699186823119836934357469898020692925463392014677588148477534158012,1853867884.8949722936366697750756467733501081008329674344856384129506442471153703,236263820847.69218104957731367871797224563784198002284177464005929112791718389033,3707735769.8056377888668066899886581706676030731599144731098619185796914297483703,8.4337583545844185794788592410160152061679691058948060400622104200865154327758077e-81,8.2360921431488462690223234775547023497734073299753965234982523633657377273201247e-84,1.0053823416929743980740140963811892516813241369598872709348452591999191561670074e-87,655436.6335087981455067373007592252359431925774084832624677705876623983261546802,1.7200563685207418629961308687655648688604900370695492177043381420116632884900123e-81,3.3617440660270060657193334229349214375339559345240932671106692342656325863994784e-81,4.4343049435714221887974236950587229150926017417330496031560755222838629547989429e-81,10,-0.00000045821104454770411839590220925036861810610707308030509523939605064351532375214319,-0.00000045821104454770411839590220925036861810610707308030509523939605064351532375214319,-2.8696390497701671818686344217022157364743088119112477047657109705012365543058944,-2.8696390497701671818686344217022157364743088119112477047657109705012365543058944,0.0046976630008634237884438385785633073205108108754643779097624203149964357570950459,0.0046976630008634237884438385785633073205108108754643779097624203149964357570950459
20,-0.0000003199256175827891728560951314604955248035209597407629367419363600640577209971889,-2.0085142885055212470556876836339243456711514868955440497109234841520038057941079,0.0057377385636557888683835654934335571150453588920549777819874182035390376478188592,20,1678170527.9144921158851403825662920746655858560086043477956685680010766429769469,0.0083158707873448095751924500646204389863572742168025430893285365635174838187200851,1678170527.9061762450977955729910996246009654170222470735788660249117481064134294,201803343369.44627068860990462534311187207943616412251510248155527840743145183334,3356341055.8289842317702807651325841493311717120172086955913371360021532859538937,4.2168791772922092897394296205080076030839845529474030200311052100432577163879038e-81,0.0,5.026911708464871990370070481905946258406620684799436354674226295999595780835037e-88,888223.76512408774997448163510018015403487203680315652235183239252383892090127638,-1.5057892838591351592785969845448058155421662370006580425227039203709765179276997e-81,8.2211287583432135842791586851099471563802526599659932445109293096906485530988782e-81,1.1529473097970623104926849911676445946371401956386196269526819443850855421492259e-80,20,-0.0000003199256175827891728560951314604955248035209597407629367419363600640577209971889,-0.0000003199256175827891728560951314604955248035209597407629367419363600640577209971889,-2.0085142885055212470556876836339243456711514868955440497109234841520038057941079,-2.0085142885055212470556876836339243456711514868955440497109234841520038057941079,0.0057377385636557888683835654934335571150453588920549777819874182035390376478188592,0.0057377385636557888683835654934335571150453588920549777819874182035390376478188592
30,-0.00000022854904451438129462200514591067698370903001428194907605501366027490625180671806,-1.4406643973869731919444647953799010240984330995514652633802631282485241824896207,0.0070080897222590486167423998282258085567230245811924344688471109750952863842404038,30,1519352726.611053811735989730807796018015655075026206183041369830290413420996739,0.0091188858716549692762779255610117561975690007932468021945942121131521647584427535,1519352726.6019349258643347615315180924546433188286371822481230280958192088835868,166616048056.24235444763410067303175310175931981565797932077438591037685630384101,3038705453.222107623471979461615592036031310150052412366082739660580826841993478,4.2168791772922092897394296205080076030839845529474030200311052100432577163879038e-81,1.6472184286297692538044646955109404699546814659950793046996504726731475454640249e-83,7.5403675626973079855551057228589193876099310271991545320113394439993936712525556e-88,1210760.2935641138506331352717991103357159597750774700140354576889102772231513728,-8.0636489639016673002646685797434007693250266140040366587875077045077675936543596e-82,9.2118652539508776719034654726187161401544801362483179052072752567615061430970611e-82,1.0334740825181136246188406278767004000882596698280739528630400296887013198253997e-81,30,-0.00000022854904451438129462200514591067698370903001428194907605501366027490625180671806,-0.00000022854904451438129462200514591067698370903001428194907605501366027490625180671806,-1.4406643973869731919444647953799010240984330995514652633802631282485241824896207,-1.4406643973869731919444647953799010240984330995514652633802631282485241824896207,0.0070080897222590486167423998282258085567230245811924344688471109750952863842404038,0.0070080897222590486167423998282258085567230245811924344688471109750952863842404038
40,-0.00000016602682185654374391431174678659144707327285628133314692446950022637495700635365,-1.0534915716481298337301765533321205118989932186781941122215599953066973665456546,0.0085597001294839171610299179690775085360850760770870067613422645072537555409662425,40,1375843546.1108030534105640227717664810443804376808631742862896377001870099580225,0.010287873864574616975282216378872188535054354216381848290735636155722981954278704,1375843546.1005151795459894057964842646655082491458088200699077894094513738022996,133734488216.11222529476634790685773497841561451554811984559965802052171075072107,2751687092.2216061068211280455435329620887608753617263485725792754003740199160451,4.2168791772922092897394296205080076030839845529474030200311052100432577163879038e-81,0.0,7.5403675626973079855551057228589193876099310271991545320113394439993936712525556e-88,1657231.7440533357911773816018976091781544338874556999615797829215481258431998027,-1.9498948148904893541910350833110757813088541853716751269382112470268384069430395e-81,1.3760866984648143472286135255694422124481579965147261840044055273497809626356727e-81,1.9497930080810779933146080767475052611825747735022340897936044265277113535284485e-81,40,-0.00000016602682185654374391431174678659144707327285628133314692446950022637495700635365,-0.00000016602682185654374391431174678659144707327285628133314692446950022637495700635365,-1.0534915716481298337301765533321205118989932186781941122215599953066973665456546,-1.0534915716481298337301765533321205118989932186781941122215599953066973665456546,0.0085597001294839171610299179690775085360850760770870067613422645072537555409662425,0.0085597001294839171610299179690775085360850760770870067613422645072537555409662425
50,-0.0000001217860301214139963843565683004158631170048475256362586801945445074532133837523,-0.78112210544906994363387922016652766166956643327726913571895785966788911912823678,0.010454841359322729184825523040275169464702077686857426588065620289824568626580241,50,1246229376.15146460224440670291330477570985302429989160739340779566735703453279,0.011869750358854856421317074891654129196279787493067631532674419671613770413147763,1246229376.1395948518855518464919877008181988951036118199003401641346826148611762,104992046039.2644323127156658951710359538894073807700671388392060605701959928807,2492458752.30292920448881340582660955141970604859978321478681559133471406906558,3.1626593829691569673045722153810057023129884147105522650233289075324432872909279e-81,0.0,5.026911708464871990370070481905946258406620684799436354674226295999595780835037e-88,2272643.8446038092828109941404910375379127280018511946206868341810522693200551893,2.2144792749891460405833772250275205942953248958471347402555926041999627314331985e-81,4.3034346518910330743717117029345282936971071141078355887623589851779785801038204e-81,5.6821880776005584077411184401781487994221006433616679252945281304342125776102763e-81,50,-0.0000001217860301214139963843565683004158631170048475256362586801945445074532133837523,-0.0000001217860301214139963843565683004158631170048475256362586801945445074532133837523,-0.78112210544906994363387922016652766166956643327726913571895785966788911912823678,-0.78112210544906994363387922016652766166956643327726913571895785966788911912823678,0.010454841359322729184825523040275169464702077686857426588065620289824568626580241,0.010454841359322729184825523040275169464702077686857426588065620289824568626580241
