voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-50,7.254792319277691e-07,1.879330773566453,0.2566409739431492,-50,1302362195.9436398,4.8548632112650605,1302362191.0887766,268259297.79477257,1.2174739435862052e+22,8.881784197001252e-14,4.83779682980412e-13,2.608861477543245e-19,559.94876901656346,1.5098181829809692e-13,3.0828876376058128e-13,5.0448534238967113e-13,-50,7.2547923192803e-07,7.254792319277691e-07,1.8793307735665419,1.879330773566453,0.256640973943633,0.2566409739431492
-40,1.0970095967473917e-06,2.3232834803213462,0.7337277770545825,-40,1761258724.1772928,4.3410442331521413,1761258719.8362486,405722363.00352061,4.2426213054476722e+22,3.419486915845482e-14,2.9831692671677956e-13,1.5437175463709624e-19,259.61979172413737,5.8607482422144538e-14,5.6212993915984818e-13,8.1801232454381534e-13,-40,1.0970095967472373e-06,1.0970095967473917e-06,2.323283480321312,2.3232834803213462,0.7337277770542842,0.7337277770545825
-30,1.7135575428050086e-06,2.669761220190383,1.7856139156388053,-30,2382101070.4345989,4.1123558210787197,2382101066.3222432,579254610.75733125,2.3397744834007473e+22,7.860379014346108e-14,4.4853010194856324e-13,2.4076911525703487e-19,121.52699718989149,1.4376128022843592e-13,5.5624030522471613e-13,8.4421358792496903e-13,-30,1.7135575428052494e-06,1.7135575428050086e-06,2.6697612201904617,2.669761220190383,1.7856139156392539,1.7856139156388053
-20,2.955142398708009e-06,2.9136677018833277,4.206415453650834,-20,3222040882.4866056,4.0813161839847591,3222040878.4052896,789461227.02524674,2.1428971891798923e+22,1.1457501614131615e-13,1.233679824963474e-12,6.297689962835723e-19,57.459983685223619,2.1235471431468184e-13,1.8495825646210463e-12,2.7062796448262816e-12,-20,2.955142398708639e-06,2.955142398708009e-06,2.9136677018834423,2.9136677018833277,4.206415453652068,4.206415453650834
-10,5.565823646293324e-06,2.9914752302974623,9.586672872463623,-10,4358404139.3360062,4.1914206325995078,4358404135.1445856,1039839357.9107176,5.927715300203316e+22,5.1514348342607263e-14,5.861977570020827e-14,1.1858461261560205e-20,27.662188172640001,1.0385733607689493e-13,5.1562180576669895e-14,5.3734794391857577e-14,-10,5.565823646293336e-06,5.565823646293324e-06,2.991475230297411,2.9914752302974623,9.586672872463682,9.586672872463623
0,1.0653286904764087e-05,2.7985383963518062,20.300947154750247,0,5895813302.9412937,4.4066101252488821,5895813298.5346832,1337947568.6218786,3.8023838901431662e+22,9.547918011776346e-14,3.623767952376511e-13,1.4399560103323106e-19,14.086682222370516,2.1904859823463051e-13,6.1697993335984625e-13,9.5612406880718481e-13,0,1.0653286904763943e-05,1.0653286904764087e-05,2.7985383963519017,2.7985383963518062,20.300947154749885,20.300947154750247
10,1.8950818141221616e-05,2.2909987326846277,37.90424916202551,10,7975824004.1408834,4.7043603365153084,7975823999.4365234,1695410945.0826778,1.482329546416382e+23,3.064215547965432e-14,3.126388037344441e-13,1.6263032587282567e-19,8.5363512473654204,7.6020707439430051e-14,3.7148055767836256e-13,5.4978244179437752e-13,10,1.8950818141221454e-05,1.8950818141221616e-05,2.290998732684597,2.2909987326846277,37.904249162025195,37.90424916202551
20,2.962478321735761e-05,1.616718579687532,60.56343442452294,20,10789964079.490147,5.0711504046168452,10789964074.418997,2127715255.6285481,3.7279029029410929e+23,1.84297022087776e-14,9.237055564881302e-14,5.082197683525802e-20,6.9433428561914798,4.0897705256949741e-14,2.256130534995389e-14,3.1530333899354446e-14,20,2.962478321735766e-05,2.962478321735761e-05,1.6167185796875505,1.616718579687532,60.56343442452303,60.56343442452294
30,4.07952283024792e-05,1.021465736253019,84.2029768634701,30,14597376250.096369,5.4994961429345004,14597376244.596872,2654311571.5883183,5.1014428616798193e+23,1.9984014443252818e-14,2.4158453015843406e-13,1.2197274440461925e-19,6.9170407825171738,4.0435495435846154e-14,2.9044401933647602e-13,4.2676973066591017e-13,30,4.079522830247932e-05,4.07952283024792e-05,1.021465736253039,1.021465736253019,84.20297686347034,84.2029768634701
40,5.1428473943253454e-05,0.6242710771023905,106.59271221421108,40,19748689892.907295,5.9860121670579929,19748689886.921284,3299139617.7888803,2.4468799526037334e+24,5.662137425588298e-15,2.4158453015843406e-13,1.2197274440461925e-19,7.3781833252275151,1.1406171122552921e-14,3.2270554942076062e-13,4.6196380054652764e-13,40,5.142847394325333e-05,5.1428473943253454e-05,0.6242710771023962,0.6242710771023905,106.59271221421083,106.59271221421108
50,6.170155588598285e-05,0.4010251831832536,128.11707743922375,50,26718321281.621971,6.5301511504279999,26718321275.09182,4091531829.2243199,5.4956900153414053e+23,3.752553823233029e-14,8.526512829121202e-14,5.421010862427522e-20,8.0104083648139319,6.8711726272122564e-14,2.5159065362166351e-13,3.8918868128234863e-13,50,6.170155588598279e-05,6.170155588598285e-05,0.40102518318321606,0.4010251831832536,128.11707743922366,128.11707743922375
60,7.223126137280005e-05,0.2875981996226451,150.1021949846878,60,36148178250.684448,7.1333891705544881,36148178243.551056,5067461957.6201534,1.9742588427331848e+25,1.5543122344752192e-15,5.684341886080802e-14,2.710505431213761e-20,8.7395237214889647,2.5879315732667286e-15,5.8256143211458346e-14,7.1054273576010019e-14,60,7.223126137280002e-05,7.223126137280005e-05,0.28759819962264355,0.2875981996226451,150.10219498468774,150.1021949846878
70,8.359460388710341e-05,0.23411931346955192,173.78192271965827,70,48906796016.553085,7.7987054551663331,48906796008.754379,6271142857.9668016,3.4419656912235771e+24,1.1407541578023483e-14,5.684341886080802e-14,2.710505431213761e-20,9.5512023704672746,2.0084311878682774e-14,1.1698131888405695e-13,1.7597034940308731e-13,70,8.359460388710344e-05,8.359460388710341e-05,0.23411931346956333,0.23411931346955192,173.78192271965833,173.78192271965827
80,9.624293380614214e-05,0.21131867716395183,200.11491323757556,80,66169352696.39904,8.5302569831990311,66169352687.868782,7757017499.7921457,1.2736851924743809e+24,4.143907439413397e-14,8.526512829121202e-14,5.421010862427522e-20,10.44599104185521,7.34362473487715e-14,1.258875573513033e-13,2.0269896872093796e-13,80,9.62429338061422e-05,9.624293380614214e-05,0.21131867716399327,0.21131867716395183,200.11491323757565,200.11491323757556
90,0.00011054442640687248,0.2038130258110693,229.8774962825689,90,89525936903.691589,9.3331826692110536,89525936894.358414,9592219511.4669647,6.6910203125487708e+24,1.0685896612017132e-14,5.684341886080802e-14,4.0657581468206416e-20,11.428891021696177,1.8914352927575621e-14,4.7856609057465174e-14,7.6078032762438852e-14,90,0.00011054442640687252,0.00011054442640687248,0.20381302581105862,0.2038130258110693,229.87749628256896,229.8774962825689
100,0.00012683470907348825,0.20389372440998263,263.7731617232361,100,121128042939.76743,10.213494391947977,121128042929.55392,11859608307.540783,8.8422786846070623e+24,1.099120794378905e-14,0.0,0.0,12.506841714060474,1.9365683636214873e-14,5.7809273980042501e-14,6.7723604502134549e-14,100,0.00012683470907348825,0.00012683470907348825,0.20389372440997164,0.20389372440998263,263.7731617232361,263.7731617232361
