voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-50,-0.008800385523528275,-54938.82255397356,5.08020985198671,-50,291880652148.13757,890.63749312530217,291880651257.50006,327721047.45322394,1.3800199905819046e+22,3.637978807091713e-11,0.0,6.938893903907228e-18,890.653579128106,7.0770056481705979e-12,4.1159031748919956e-11,5.8207660913467407e-11,-50,-0.008800385523528282,-0.008800385523528275,-54938.822553973594,-54938.82255397356,5.08020985198671,5.08020985198671
-40,-0.006615665659195399,-41302.01980134554,5.729793883615305,-40,292402532558.91248,946.77127552650495,292402531612.14117,308841786.94194722,1.6220469729516711e+22,0.0,1.7763568394002505e-15,0.0,946.78210035481231,-7.567280135845067e-13,2.9103830456733704e-11,2.9103830456733704e-11,-40,-0.006615665659195399,-0.006615665659195399,-41302.01980134554,-41302.01980134554,5.729793883615307,5.729793883615305
-30,-0.004607854334747457,-28769.504167044535,6.368494463650115,-30,295324696655.51898,1016.1351033313604,295324695639.38385,290635266.59723514,1.2122486058260334e+22,3.637978807091713e-11,1.7763568394002505e-15,5.204170427930421e-18,1016.1388433739914,-1.4196643860486802e-11,2.9103830510943812e-11,2.9105606813573104e-11,-30,-0.004607854334747452,-0.004607854334747457,-28769.5041670445,-28769.504167044535,6.368494463650113,6.368494463650115
-20,-0.0027488691814012522,-17165.970163564925,6.986509374833129,-20,300488759851.12,1100.7218465819701,300488758750.39813,272992455.61829847,7.9630434169986472e+21,2.9103830456733704e-11,0.0,4.7704895589362195e-18,1100.7167658881444,-1.6607160091552942e-11,6.5078143331128817e-11,8.7313267727040511e-11,-20,-0.002748869181401257,-0.0027488691814012522,-17165.970163564954,-17165.970163564925,6.986509374833129,6.986509374833129
-10,-0.0010049151140715787,-6280.45712969717,7.578764706041685,-10,307767105789.97888,1202.8595034216921,307767104587.11938,255862887.4897649,6.5223717991111952e+21,1.4551915228366852e-11,0.0,2.3852447794681098e-18,1202.8439689958027,8.1730178180805524e-12,4.1159031748919956e-11,5.8207660913467407e-11,-10,-0.001004915114071581,-0.0010049151140715787,-6280.457129697184,-6280.45712969717,7.578764706041685,7.578764706041685
0,0.0006619146799967463,4123.656545211328,8.145452271482785,0,317059478579.74316,1325.2658591728491,317059477254.47729,239242168.94686514,1.7256377954888088e+22,2.1827872842550278e-11,1.7763568394002505e-15,3.469446951953614e-18,1325.2383149933112,6.2776450704404851e-12,0.0,0.0,0,0.0006619146799967498,0.0006619146799967463,4123.65654521135,4123.656545211328,8.145452271482784,8.145452271482785
10,0.0022923591316481905,14300.665885209455,8.691990247416445,10,328290062823.60913,1471.1121341141272,328290061352.49701,223157742.5070309,9.0697452336911076e+22,5.093170329928398e-11,0.0,7.806255641895632e-18,1471.0710430220149,1.3768541862191341e-11,8.2318063517006074e-11,1.1641709818377421e-10,10,0.0022923591316481827,0.0022923591316481905,14300.665885209404,14300.665885209455,8.691990247416445,8.691990247416445
20,0.003929144652529519,24517.267397002026,9.22856135951707,20,341404989942.5481,1644.09709483809,341404988298.45099,207655004.69190326,1.8063626453395572e+22,1.0913936421275139e-11,0.0,1.734723475976807e-18,1644.0408598771016,-4.574651768507465e-11,0.0,0.0,20,0.003929144652529521,0.003929144652529519,24517.267397002037,24517.267397002026,9.22856135951707,9.22856135951707
30,0.005616602033960396,35050.16836050726,9.769429507698856,30,356370217518.70972,1848.5333462174476,356370215670.17639,192785387.53327364,9.4047691358903609e+22,7.275957614183426e-11,1.7763568394002505e-15,1.1275702593849246e-17,1848.46022182966,6.0467186813184526e-12,6.5078143331128804e-11,8.7313267727040511e-11,30,0.005616602033960385,0.005616602033960396,35050.16836050719,35050.16836050726,9.769429507698854,9.769429507698856
40,0.007400714240816652,46186.38588244826,10.332225021482246,40,373169735560.03455,2089.447802906644,373169733470.58673,178597299.74633288,1.1477356401244059e+22,3.637978807091713e-11,1.7763568394002505e-15,6.071532165918825e-18,2089.35580320381,5.843681094575004e-11,8.2318063497839911e-11,1.1641532182693481e-10,40,0.007400714240816646,0.007400714240816652,46186.38588244822,46186.38588244826,10.332225021482248,10.332225021482246
50,0.00932953672496194,58225.87117787532,10.937342486350328,50,391804059824.45428,2372.698667478342,391804057451.75562,165130138.60325384,1.78281719739015e+22,0.0,5.329070518200751e-15,0.0,2372.5854751532192,3.2454039455842576e-11,2.9103830673574138e-11,2.9107383170412504e-11,50,0.00932953672496194,0.00932953672496194,58225.87117787532,58225.87117787532,10.937342486350333,10.937342486350328
60,0.011453926800752284,71486.06287911149,11.607537569436262,60,412288977772.75269,2705.1116243390684,412288975067.64105,152411077.62918508,1.2914798233432502e+22,1.4551915228366852e-11,3.552713678800501e-15,1.734723475976807e-18,2704.9745006507196,-3.8314240669024002e-11,5.3290705182007514e-15,5.3290705182007514e-15,60,0.011453926800752285,0.011453926800752284,71486.0628791115,71486.06287911149,11.607537569436259,11.607537569436262
70,0.013828527768253124,86308.0302956196,12.367758394918999,70,434654517449.01923,3094.6384033282875,434654514354.3808,140454056.59722564,2.961995462898098e+22,1.4551915228366852e-11,5.329070518200751e-15,1.734723475976807e-18,3094.4740973875614,-1.1937117960769683e-11,8.2318063670335413e-11,1.1642065089745302e-10,70,0.013828527768253126,0.013828527768253124,86308.03029561961,86308.0302956196,12.367758394919004,12.367758394918999
80,0.0165129696196932,103063.96839462138,13.245211453517133,80,458944113709.48187,3550.5413846759338,458944110158.94049,129260319.47980541,1.0526511813563759e+24,2.9103830456733704e-11,1.7763568394002505e-15,3.469446951953614e-18,3550.3460389468983,1.7136514429694216e-11,1.7763568394002505e-15,1.7763568394002505e-15,80,0.016512969619693202,0.0165129696196932,103063.9683946214,103063.96839462138,13.245211453517134,13.245211453517133
90,0.01957326633773172,122165.91973122582,14.269642879804623,90,485213949815.0531,4083.6085197604257,485213945731.44458,118819898.49593107,2.5565216195506625e+22,2.9103830456733704e-11,3.552713678800501e-15,3.469446951953614e-18,4083.3775680495291,2.7498003873915877e-11,2.9103830673574138e-11,2.9107383170412504e-11,90,0.019573266337731723,0.01957326633773172,122165.91973122585,122165.91973122582,14.269642879804627,14.269642879804623
100,0.023083407174144314,144075.707052302,15.473810022059643,100,513532455540.30499,4706.4035438254759,513532450833.90143,109113562.14110227,1.5202398961061773e+22,2.9103830456733704e-11,0.0,3.469446951953614e-18,4706.1315977800641,-4.0294878544955282e-11,6.5078143306885316e-11,8.7311491370201111e-11,100,0.023083407174144317,0.023083407174144314,144075.70705230202,144075.707052302,15.473810022059643,15.473810022059643
