voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3","current, barrier 4",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_1 transport over barrier 4
-50,-0.00017239351349397769,-538.0571582209042,-50,4360363311750.0005,20.641629519967079,4360363311729.3589,211241234977.70029,4.4454836176629775e+18,1.4099349641583103e-05,4.517431649022838e-12,3894144875647.1675,7.62939453125e-06,1.0789734245533407e-05,1.5339488468724907e-05,-50,-0.0001723935089904785,-0.00017239351349397769,-0.00017239351350699662,-0.00017239351350791014,-0.00017239351350790456,-538.0571441650391,-538.0571582209042,-538.0571582615376,-538.0571582643887,-538.0571582643713
-40,-0.00016995289423544336,-530.4397448047546,-40,4090095317577.2334,20.362803671884972,4090095317556.8706,200861108493.83914,1.0033166703816003e+18,3.992021083831787e-05,1.2790435567231959e-11,3468751903971.8022,-1.52587890625e-05,4.3158411622189827e-05,6.1144965548401211e-05,-40,-0.00016995288144836424,-0.00016995289423544336,-0.0001699528942387998,-0.00016995289422638173,-0.00016995289422631576,-530.4397048950195,-530.4397448047546,-530.4397448152304,-530.4397447764724,-530.4397447762665
-30,-0.00016745269342391964,-522.6363714853921,-30,3836615402777.3472,20.087744186021681,3836615402757.2593,190992844554.79605,2.2471226486247768e+19,3.693735038723389e-06,1.1834727262852868e-12,2951577838876.6211,-1.52587890625e-05,1.0789811950687977e-05,1.5372558718632305e-05,-30,-0.00016745269224243163,-0.00016745269342391964,-0.00016745269340736864,-0.000167452693425902,-0.00016745269342590435,-522.6363677978516,-522.6363714853921,-522.6363714337349,-522.6363714915793,-522.6363714915866
-20,-0.0001648160449740764,-514.407131629452,-20,3598878143671.8223,19.816400186590535,3598878143652.0059,181611095344.50812,1.0243464344707497e+18,1.1026859283447266e-05,3.5330057293354172e-12,2351372803918.7095,1.52587890625e-05,1.7060014541644333e-05,2.3030356147338801e-05,-20,-0.00016481604850158692,-0.0001648160449740764,-0.0001648160449685812,-0.0001648160449795514,-0.00016481604497996778,-514.4071426391602,-514.407131629452,-514.4071316123009,-514.4071316465399,-514.4071316478395
-10,-0.00016190427099208163,-505.31919785293894,-10,3375903405218.4678,19.548721485031837,3375903405198.9189,172691774641.29028,5.9934820101166234e+18,7.554594958492089e-07,2.4204921920956135e-13,1740464677459.0898,1.52587890625e-05,1.0793154278062856e-05,1.5670721832547311e-05,-10,-0.00016190427123413085,-0.00016190427099208163,-0.00016190427104315758,-0.0001619042710728876,-0.00016190427107336285,-505.31919860839844,-505.31919785293894,-505.319198012352,-505.31919810514233,-505.31919810662566
0,-0.00015847446352335734,-494.6144304724012,0,3166772250068.0083,19.284658570729832,3166772250048.7236,164211994651.2572,2.9995634069445156e+18,2.770140508800978e-05,8.875530193609704e-12,1211401411934.0,-3.0517578125e-05,4.3210850978454452e-05,6.4959887595241974e-05,0,-0.00015847445464782715,-0.00015847446352335734,-0.0001584744634325981,-0.00015847446338671458,-0.00015847446338771714,-494.6144027709961,-494.6144304724012,-494.6144301891327,-494.6144300459257,-494.61443004905476
10,-0.00015412351972536524,-481.0347057595669,10,2970623104928.8555,19.024162601855075,2970623104909.8315,156150006026.50366,9.1102525549440013e+17,1.728534698486328e-05,5.53822515191732e-12,811249829119.17896,-1.52587890625e-05,1.7165930962820362e-05,2.6470954294835816e-05,10,-0.00015412352472839354,-0.00015412351972536524,-0.00015412351919016838,-0.00015412351988297563,-0.0001541235198784289,-481.0347213745117,-481.0347057595669,-481.03470408916473,-481.0347062514845,-481.0347062372937
20,-0.00014824241307901298,-462.679191882063,20,2786648167986.5728,18.767185396330532,2786648167967.8057,148485140906.18161,1.919929889892598e+18,5.820209003104537e-05,1.8647949639538988e-11,534871237498.9953,-9.1552734375e-05,8.1194247561765327e-05,0.00012057626418305071,20,-0.00014824239587402343,-0.00014824241307901298,-0.00014824241371092796,-0.00014824241452197307,-0.00014824241452094153,-462.67913818359375,-462.679191882063,-462.67919385433197,-462.6791963856838,-462.6791963824642
30,-0.00014005061573756314,-437.1117844493232,30,2614090042156.2373,18.513679422919655,2614090042137.7236,141197758826.9155,2.0308992142864717e+17,1.381944036893401e-05,4.427748695034345e-12,354860091320.13562,0.0001220703125,2.9870330447569712e-05,5.8797027302425701e-05,30,-0.00014005061130981444,-0.00014005061573756314,-0.00014005061138620375,-0.00014005061370954164,-0.00014005061364929662,-437.1117706298828,-437.1117844493232,-437.1117708683014,-437.1117781196681,-437.1117779316374
40,-0.0001288232348128341,-402.07002126352717,40,2452238579911.6641,18.263597792434894,2452238579893.4004,134269195356.86581,2.2211874987218477e+17,9.417533874511719e-05,3.0173778514837324e-11,243265007540.82709,-4.57763671875e-05,6.8287891909427789e-05,0.00013607965384768812,40,-0.00012882325601348875,-0.0001288232348128341,-0.00012882322583971024,-0.0001288232261378044,-0.00012882322599751963,-402.0700874328613,-402.07002126352717,-402.0699932575226,-402.06999418790383,-402.06999375006126
50,-0.00011434745595199817,-356.8896877403189,50,2300427926339.6899,18.016894249064922,2300427926321.6729,127681713315.21704,67841276093195960.0,0.00010666267286296716,3.417472038593893e-11,178252536061.71417,-0.00018310546875,0.00011257400620548548,0.0002238124765879426,50,-0.00011434744335937499,-0.00011434745595199817,-0.00011434747147064209,-0.0001143474774754944,-0.00011434747753409538,-356.8896484375,-356.8896877403189,-356.8897361755371,-356.8897549172734,-356.88975510017286
60,-9.735145614045945e-05,-303.84349606884973,60,2158033747914.2661,17.773523161819039,2158033747896.4927,121418456445.94199,76033266246480112.0,0.00029134273063391447,9.334621088792107e-11,143363884196.31076,0.0004730224609375,0.00036039904573883727,0.00067280405991948684,60,-9.7351539944458e-05,-9.735145614045945e-05,-9.735145897178649e-05,-9.735144659824711e-05,-9.735144679368518e-05,-303.84375762939453,-303.84349606884973,-303.8435049057007,-303.8434662866639,-303.8434668966454
70,-7.942843472363049e-05,-247.90397853817257,70,2024470635277.6865,17.533439516087128,2024470635260.1531,115463405421.40701,24638202665321884.0,0.0003521415710565634,1.1282615937173706e-10,125823170234.44997,-0.000732421875,0.00031010387999037787,0.00060775129915474103,70,-7.942836927337646e-05,-7.942843472363049e-05,-7.942843848209381e-05,-7.942848209953583e-05,-7.942848067138275e-05,-247.9037742614746,-247.90397853817257,-247.90399026870728,-247.90412640304567,-247.90412194563908
80,-6.23685917177804e-05,-194.65852596061302,80,1899189669058.4023,17.29659890531363,1899189669041.1057,109801336057.74709,32085006238862960.0,0.0001816918141912538,5.821405725905168e-11,116686247991.4944,0.000213623046875,0.00023890354388663573,0.00040883785254696055,80,-6.236853350372314e-05,-6.23685917177804e-05,-6.236853908014298e-05,-6.236853908126662e-05,-6.236853917604571e-05,-194.65834426879883,-194.65852596061302,-194.6583616733551,-194.6583616768621,-194.658361972677
90,-4.7453260142074706e-05,-148.10630506265514,90,1781676138449.6824,17.062957522783975,1781676138432.6194,104417779629.97507,70211910577277096.0,0.00026702880859375,8.555603027117975e-11,111065839193.67313,-0.0002593994140625,0.00032492763126763363,0.0006971099119885988,90,-4.7453339300537104e-05,-4.7453260142074706e-05,-4.745325374450683e-05,-4.745331442241248e-05,-4.745331504908989e-05,-148.10655212402344,-148.10630506265514,-148.10628509521484,-148.10647447694282,-148.10647643286484
100,-3.5216915957558766e-05,-109.91546803233074,100,1671447402924.0022,16.832472153521966,1671447402907.1697,99298985180.514587,7.5493266993063155e+17,0.0001897237663257556,6.078749472776231e-11,106919475980.80853,-0.0007171630859375,0.0003226653150864897,0.00066088196198280449,100,-3.5216953294372555e-05,-3.5216915957558766e-05,-3.521691960668564e-05,-3.5216976745053493e-05,-3.521697469880672e-05,-109.91558456420898,-109.91546803233074,-109.9154794216156,-109.91565775609706,-109.91565136955906
