voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3","current, barrier 4",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_1 transport over barrier 4
-50,-8.654083642115008e-07,-5.402049714179157,-50,45297904792.878281,0.0027409220871187938,45297904792.875542,16526520401933.275,4.724914961092105e+17,3.714068261828629e-07,5.949937357027359e-14,65.54310778128378,1.3553529982491491e-07,2.7558242920705986e-07,7.05118861301618e-07,-50,-8.654083610069154e-07,-8.654083642115008e-07,-8.654083854296536e-07,-8.654083419948588e-07,-8.6540832593028e-07,-5.402049694175503,-5.402049714179157,-5.402049846627051,-5.402049575498495,-5.402049475220225
-40,-8.431220547720294e-07,-5.262934174606926,-40,45279791201.133278,0.0027519077321097279,45279791201.130524,16453964161952.439,1.8980883026336059e+18,2.2454035075725187e-07,3.597136417010459e-14,60.691127478551188,3.8476295261904537e-08,1.3269675941918645e-07,3.7646591614016547e-07,-40,-8.431220489652233e-07,-8.431220547720294e-07,-8.43122056014568e-07,-8.431220678519862e-07,-8.431220849365875e-07,-5.262934138359697,-5.262934174606926,-5.262934182363097,-5.262934256254596,-5.262934362900047
-30,-8.212802739880483e-07,-5.126593470587068,-30,45261684882.231903,0.0027629374076830835,45261684882.229141,16381726475731.854,2.8491791184267781e+18,3.890554456376094e-07,6.232668230381487e-14,56.191268719609333,1.551544272468699e-07,2.0994356283238213e-07,7.8840997252723185e-07,-30,-8.212802870871919e-07,-8.212802739880483e-07,-8.212803106069477e-07,-8.212803045251127e-07,-8.212803363147306e-07,-5.126593552354507,-5.126593470587068,-5.126593699169462,-5.1265936612054475,-5.126593859642513
-20,-7.99863287989759e-07,-4.99290441941173,-20,45243585833.695099,0.0027740112903139047,45243585833.692322,16309805944796.775,3.1935692598724782e+18,7.443509275617544e-08,1.1924501773479662e-14,52.018824527526959,1.2711466862359029e-08,5.9367539298973369e-08,1.7499067550518185e-07,-20,-7.998632831502076e-07,-7.99863287989759e-07,-7.998632950747094e-07,-7.998632900198846e-07,-7.998632840645692e-07,-4.992904389202295,-4.99290441941173,-4.992904463637387,-4.992904432084174,-4.99290439490992
-10,-7.788483429449561e-07,-4.8617249871720105,-10,45225494053.051231,0.0027851295571845497,45225494053.048447,16238201176813.146,1.4313166149858075e+19,2.448859959258698e-08,3.923073646910642e-15,48.150765587487896,5.2482500890242318e-09,3.8830018634219212e-08,8.2240134574202745e-08,-10,-7.788483390218824e-07,-7.788483429449561e-07,-7.788483391898393e-07,-7.788483420548774e-07,-7.788483396634827e-07,-4.861724962683411,-4.8617249871720105,-4.861724963731831,-4.861724981615964,-4.861724966688406
0,-7.582088419631898e-07,-4.732889150831397,0,45207409537.836159,0.0027962923861875257,45207409537.833359,16166910785560.623,7.1886268561808294e+17,1.8471118057306057e-07,2.959073115288695e-14,44.565629486910588,7.5514517336267507e-08,1.4077452116996616e-07,4.28771705115921e-07,0,-7.582088421281962e-07,-7.582088419631898e-07,-7.582088407798058e-07,-7.582088548945678e-07,-7.58208870370537e-07,-4.7328891518614,-4.732889150831397,-4.732889143444481,-4.73288923155161,-4.732889328155662
10,-7.379125476764585e-07,-4.6061956783798905,10,45189332285.593353,0.0028074999559283354,45189332285.590546,16095933390905.764,1.1293929804507711e+18,4.949046026325732e-07,7.928371736038662e-14,41.243434457790045,9.8910148187240813e-08,3.4253416459207312e-07,9.3763635147308947e-07,10,-7.379125518705725e-07,-7.379125476764585e-07,-7.379125064747874e-07,-7.37912519038334e-07,-7.379124725868551e-07,-4.606195704560378,-4.6061956783798905,-4.606195421190932,-4.606195499615069,-4.606195209655775
20,-7.179186078964362e-07,-4.481389562399727,20,45171262293.873985,0.0028187524457283326,45171262293.87117,16025267618775.32,2.4096012560978529e+18,4.949779963681067e-08,7.929547534236481e-15,38.165615308849226,2.6487703946507157e-08,2.8054428193589163e-08,9.6309914130556867e-08,20,-7.1791860799595e-07,-7.179186078964362e-07,-7.179186065949615e-07,-7.179186025891024e-07,-7.179186000664025e-07,-4.481389563020912,-4.481389562399727,-4.481389554275665,-4.481389529270302,-4.481389513523112
30,-6.981752393931334e-07,-4.35814756175489,30,45153199560.23703,0.0028300500356275957,45153199560.2342,15954912101129.617,7.3424960690022272e+17,6.679925679264898e-08,1.0701240931493999e-14,35.314922202125466,8.6978285730119638e-08,7.3685029700383725e-08,2.288878652871575e-07,30,-6.981752380965215e-07,-6.981752393931334e-07,-6.981752296205086e-07,-6.981752292856511e-07,-6.981752286918925e-07,-4.358147553661183,-4.35814756175489,-4.358147500752239,-4.358147498661992,-4.358147494955634
40,-6.786143994742003e-07,-4.236044940538079,40,45135144082.249367,0.0028413929063878028,45135144082.246529,15884865475936.107,3.1047207199051834e+17,4.413065690656026e-07,7.06973122926969e-14,32.675388727442709,1.0567835503129415e-07,3.0189548806758191e-07,7.5949747623863104e-07,40,-6.78614435379374e-07,-6.786143994742003e-07,-6.78614413340378e-07,-6.786143984704111e-07,-6.786143646820617e-07,-4.236045164665256,-4.236044940538079,-4.236045027093496,-4.236044934272229,-4.236044723358687
50,-6.59146237640387e-07,-4.114520834209657,50,45117095857.48584,0.0028527812394951281,45117095857.482986,15815126387142.973,1.5056429726237654e+17,2.4111097030043993e-06,3.862597744407951e-13,30.232285977605397,7.1345895713493893e-07,1.4864663072524403e-06,4.3057677660136513e-06,50,-6.591462379005908e-07,-6.59146237640387e-07,-6.591462917939526e-07,-6.591460872975097e-07,-6.591459055341782e-07,-4.1145208358339005,-4.114520834209657,-4.114521172246896,-4.114519895739761,-4.114518761137193
60,-6.396495665460074e-07,-3.9928187674532296,60,45099054883.529465,0.0028642152171631454,45099054883.526604,15745693484652.912,6.3185708582866534e+17,5.988810207746553e-07,9.594073948802976e-14,27.972125088635046,1.5933866080431179e-07,2.5010039995631646e-07,7.7577245526459083e-07,60,-6.396495787955591e-07,-6.396495665460074e-07,-6.396495684830937e-07,-6.396495306271286e-07,-6.396494828548196e-07,-3.992818843917348,-3.9928187674532296,-3.992818779544905,-3.992818543240503,-3.9928182450363274
70,-6.199634891299718e-07,-3.869934389075979,70,45081021157.971382,0.0028756950223357402,45081021157.968506,15676565424296.975,4.9097351391324992e+17,1.4379526303009982e-06,2.3036001133036767e-13,25.882656244591271,1.7778880409813145e-07,6.0692990885014858e-07,1.7577858844935754e-06,70,-6.19963461924963e-07,-6.199634891299718e-07,-6.199634824441512e-07,-6.199635595418625e-07,-6.199636922849743e-07,-3.8699342192569475,-3.869934389075979,-3.8699343473417684,-3.86993482860089,-3.8699356572095778
80,-5.998727177334455e-07,-3.7445238310452282,80,45062994678.411095,0.0028872208386900413,45062994678.408211,15607740867808.57,5.1617022468387546e+17,1.3798031899270313e-06,2.2104447098431903e-13,23.952981126077486,1.2324294785273372e-07,1.1221586472058807e-06,2.1865297274044744e-06,80,-5.99872813177132e-07,-5.998727177334455e-07,-5.998728016038425e-07,-5.998727280860243e-07,-5.99872592132661e-07,-3.7445244268235456,-3.7445238310452282,-3.74452435458079,-3.744523895668067,-3.7445230470203557
90,-5.79089852615133e-07,-3.614793087485225,90,45044975442.456528,0.0028987928506393544,45044975442.453629,15539218482797.576,3.1093438533233254e+17,1.358473759260903e-06,2.1762749624114016e-13,22.173822702388993,2.0487967980098415e-07,8.3585946882753441e-07,2.1753314175880858e-06,90,-5.790899429450768e-07,-5.79089852615133e-07,-5.790898415910545e-07,-5.79089861631451e-07,-5.790897253175806e-07,-3.614793651342552,-3.614793087485225,-3.6147930186707526,-3.6147931437668603,-3.6147922928687928
100,-5.57240698981104e-07,-3.478406360681049,100,45026963447.724106,0.0029104112433361194,45026963447.721199,15470996942724.498,2.7322212102460515e+17,1.101758012822529e-06,1.765016336668354e-13,20.537874543624415,2.3306579048175013e-07,1.2143020943387326e-06,2.2853685027185059e-06,100,-5.572407769180078e-07,-5.57240698981104e-07,-5.572408055336215e-07,-5.572406992496402e-07,-5.572406290319878e-07,-3.478406847178576,-3.478406360681049,-3.4784070258028805,-3.4784063623573047,-3.4784059240448677
