voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3","current, barrier 4",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_1 transport over barrier 4
-50,-8.654083270790051e-07,-5.402049482390794,-50,45297904792.878281,0.0027409220871187938,45297904792.875542,16526520401933.275,4.724914961092105e+17,3.5995393332655112e-09,5.766462662053348e-16,2.5709680351740619e-09,-125.22565766904876,2.6308647741567829e-09,4.439832222940275e-09,-50,-8.654083270896049e-07,-8.654083270790051e-07,-8.654083271002775e-07,-8.654083268300566e-07,-8.654083265236312e-07,-5.40204948245696,-5.402049482390794,-5.40204948252358,-5.4020494808368085,-5.402049478924041
-40,-8.431220833374673e-07,-5.262934352918023,-40,45279791201.133278,0.0027519077321097279,45279791201.130524,16453964161952.439,1.8980883026336059e+18,4.2165471114685715e-09,6.754908818642938e-16,-3.0817945213704288e-09,-116.37235435877506,3.2759392238398609e-09,5.650938609171843e-09,-40,-8.431220833324952e-07,-8.431220833374673e-07,-8.431220833375948e-07,-8.431220835791671e-07,-8.431220840079861e-07,-5.262934352886987,-5.262934352918023,-5.262934352918819,-5.262934354426761,-5.262934357103534
-30,-8.212803366400466e-07,-5.1265938616732,-30,45261684882.231903,0.0027629374076830835,45261684882.229141,16381726475731.854,2.8491791184267781e+18,1.3999492232130706e-08,2.2427186747192465e-15,1.391263455319589e-08,-108.14217025601363,2.0484108513411149e-08,3.2160188905238363e-08,-30,-8.212803365642456e-07,-8.212803366400466e-07,-8.212803366209962e-07,-8.212803370609952e-07,-8.212803348182765e-07,-5.1265938612000355,-5.1265938616732,-5.126593861554284,-5.126593864300844,-5.126593850301352
-20,-7.998632829025158e-07,-4.992904387656154,-20,45243585833.695099,0.0027740112903139047,45243585833.692322,16309805944796.775,3.1935692598724782e+18,9.545413348632792e-09,1.529175261216027e-15,-5.244517450335052e-09,-100.49372476603099,6.40021169543771e-09,1.0558555439419877e-08,-20,-7.998632828245293e-07,-7.998632829025158e-07,-7.99863282952382e-07,-7.998632835697537e-07,-7.998632843537045e-07,-4.992904387169347,-4.992904387656154,-4.992904387967428,-4.992904391821185,-4.99290439671476
-10,-7.788483406221353e-07,-4.861724972672505,-10,45225494053.051231,0.0027851295571845497,45225494053.048447,16238201176813.146,1.4313166149858075e+19,5.358886667750085e-09,8.5849372654712465e-16,3.9842037913887511e-09,-93.388541711555717,6.2366693713242045e-09,1.2959839702573096e-08,-10,-7.788483403755545e-07,-7.788483406221353e-07,-7.788483405839069e-07,-7.788483406262787e-07,-7.788483397677849e-07,-4.861724971133299,-4.861724972672505,-4.861724972433876,-4.861724972698369,-4.861724967339482
0,-7.58208871344681e-07,-4.732889334236461,0,45207409537.836159,0.0027962923861875257,45207409537.833359,16166910785560.623,7.1886268561808294e+17,1.1674393896043966e-08,1.8702379478674177e-15,9.4121190982432273e-09,-86.790975685880142,1.0435360432655745e-08,1.8167110495801195e-08,0,-7.582088712968182e-07,-7.58208871344681e-07,-7.582088713420584e-07,-7.582088708421216e-07,-7.58208869474443e-07,-4.732889333937692,-4.732889334236461,-4.73288933422009,-4.732889331099386,-4.732889322562067
10,-7.379124744764324e-07,-4.606195221450889,10,45189332285.593353,0.0028074999559283354,45189332285.590546,16095933390905.764,1.1293929804507711e+18,5.973619821020293e-09,9.569739062805275e-16,-3.9451683442058387e-09,-80.668164645043888,4.5324684346922875e-09,8.6617400063106104e-09,10,-7.379124745174108e-07,-7.379124744764324e-07,-7.379124744578555e-07,-7.379124747423186e-07,-7.379124754148294e-07,-4.606195221706685,-4.606195221450889,-4.606195221334929,-4.606195223110603,-4.6061952273085485
20,-7.179185988963366e-07,-4.48138950621933,20,45171262293.873985,0.0028187524457283326,45171262293.87117,16025267618775.32,2.4096012560978529e+18,9.778385212655394e-09,1.5664972269379459e-15,-9.3864906449937447e-09,-74.990027700225568,1.2937557536860115e-08,2.226405728476824e-08,20,-7.179185987101307e-07,-7.179185988963366e-07,-7.179185988972837e-07,-7.179185987627742e-07,-7.179186002766279e-07,-4.481389505056995,-4.48138950621933,-4.481389506225241,-4.481389505385607,-4.481389514835381
30,-6.981752302196131e-07,-4.358147504491967,30,45153199560.23703,0.0028300500356275957,45153199560.2342,15954912101129.617,7.3424960690022272e+17,1.2488226452944673e-08,2.0006137885043916e-15,1.0934700521742492e-08,-69.729318800215808,1.5034097518113926e-08,2.6720863183187102e-08,30,-6.981752300149577e-07,-6.981752302196131e-07,-6.981752302079753e-07,-6.981752304354418e-07,-6.98175228434828e-07,-4.358147503214468,-4.358147504491967,-4.358147504419321,-4.358147505839213,-4.3581474933509865
40,-6.786143722111933e-07,-4.236044770357012,40,45135144082.249367,0.0028413929063878028,45135144082.246529,15884865475936.107,3.1047207199051834e+17,3.647536850337474e-08,5.843353983664488e-15,3.3845346555540343e-08,-64.861748252903212,4.1371760774496855e-08,7.4943915256095034e-08,40,-6.786143720699725e-07,-6.786143722111933e-07,-6.786143721990636e-07,-6.786143728988202e-07,-6.786143670554662e-07,-4.236044769475484,-4.236044770357012,-4.236044770281296,-4.236044774649315,-4.2360447381739466
50,-6.591459238655512e-07,-4.114518875565238,50,45117095857.48584,0.0028527812394951281,45117095857.482986,15815126387142.973,1.5056429726237654e+17,4.358123995018559e-08,6.981714701643604e-15,3.6919766972299479e-08,-60.36619529914698,4.1890287244987209e-08,7.1913925234977657e-08,50,-6.591459245037856e-07,-6.591459238655512e-07,-6.591459238067152e-07,-6.591459220281152e-07,-6.591459175220709e-07,-4.114518879549223,-4.114518875565238,-4.114518875197973,-4.114518864095601,-4.114518835967983
60,-6.39649494537306e-07,-3.9928183179607117,60,45099054883.529465,0.0028642152171631454,45099054883.526604,15745693484652.912,6.3185708582866534e+17,5.367492184049638e-08,8.598722514929573e-15,3.0843731408808043e-08,-56.225038240405581,3.6567888385648143e-08,6.4392419925641413e-08,60,-6.396494944352697e-07,-6.39649494537306e-07,-6.396494945275714e-07,-6.396494909329078e-07,-6.396494859385835e-07,-3.9928183173237812,-3.9928183179607117,-3.992818317899946,-3.9928182954613476,-3.99281826428579
70,-6.199636784416061e-07,-3.8699355707965424,70,45081021157.971382,0.0028756950223357402,45081021157.968506,15676565424296.975,4.9097351391324992e+17,2.0151361912468246e-08,3.2282481792340846e-15,-4.9417740888018022e-09,-52.424648837750226,1.902155577345016e-08,3.3889301485511344e-08,70,-6.199636786394681e-07,-6.199636784416061e-07,-6.199636783036636e-07,-6.199636804503864e-07,-6.199636815319118e-07,-3.869935572031636,-3.8699355707965424,-3.8699355699354783,-3.869935583335746,-3.86993559008684
80,-5.998725970704461e-07,-3.7445230778429845,80,45062994678.411095,0.0028872208386900413,45062994678.408211,15607740867808.57,5.1617022468387546e+17,4.726546887212635e-08,7.571928106323348e-15,-1.4964497025197672e-08,-48.95608370092809,4.4273611251601021e-08,7.9251059043831005e-08,80,-5.998725969980782e-07,-5.998725970704461e-07,-5.998725968484068e-07,-5.99872602926399e-07,-5.998726044203349e-07,-3.74452307739125,-3.7445230778429845,-3.7445230764569715,-3.7445231143969977,-3.7445231237224403
90,-5.790897497380522e-07,-3.6147924453061933,90,45044975442.456528,0.0028987928506393544,45044975442.453629,15539218482797.576,3.1093438533233254e+17,7.728671302942303e-08,1.2381331417647614e-14,4.7893771416431594e-08,-45.81606159569867,5.5895263642477316e-08,9.2913642722939662e-08,90,-5.790897499937939e-07,-5.790897497380522e-07,-5.790897496105638e-07,-5.790897428180171e-07,-5.790897376124625e-07,-3.614792446902584,-3.6147924453061933,-3.6147924445103854,-3.6147924021099698,-3.614792369615871
100,-5.572406338960529e-07,-3.4784059544073216,100,45026963447.724106,0.0029104112433361194,45026963447.721199,15470996942724.498,2.7322212102460515e+17,3.016679173128978e-08,4.832720116658927e-15,9.4279154148682105e-09,-43.008304319656879,4.6784702793896839e-08,9.3870149280647563e-08,100,-5.572406329573192e-07,-5.572406338960529e-07,-5.572406342917588e-07,-5.572406316014616e-07,-5.572406364341817e-07,-3.478405948547561,-3.4784059544073216,-3.4784059568773955,-3.4784059400840306,-3.4784059702508223
