voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-20,-1.0572471536494291e-06,-6.603794542571449,0.002124631930452322,-20,7906774115.656291,2.4375643636555973e-09,7906774115.656291,3.2437191130405929e+18,56305610647044576.0,0.0005914843286509708,0.0021246336889784645,6.089349879998243e-10,-0.0021257549331839274,-1.8431192738038535,0.0025224105688195931,0.0042519611678027347,-20,-1.057833130493928e-06,-1.0572471536494291e-06,-1.057856088637429e-06,-6.603203058242798,-6.603794542571449,-6.603794317184985,-1.7585261424496647e-09,0.002124631930452322,0.00022397308241454278
-10,-6.693312885095571e-07,-4.183129240884084,0.002515655056408052,-10,7398815168.6115513,2.1327224926863553e-09,7398815168.6115513,3.469187948260479e+18,1.148174829196268e+18,0.0006346005337425353,0.002515656649437699,7.043533849743181e-10,-0.0025169940808614961,-2.1048828441446061,0.0028041886651251902,0.0050350600278150047,-10,-6.700356418945314e-07,-6.693312885095571e-07,-6.699312411412202e-07,-4.182494640350342,-4.183129240884084,-4.183127567479668,-1.5930296471411121e-09,0.002515655056408052,0.0006423070194213169
0,-4.1965193923723764e-07,-2.6254798453683197,0.002964831431857545,0,6923489288.8750935,1.8660041550611373e-09,6923489288.8750935,3.7103289776159442e+18,19543785635587124.0,3.5771589706357076e-05,0.00015858406758779238,4.510471618354056e-11,0.00015996927324746224,-2.4069501638303801,0.00017661392920896135,0.0003183129023687553,0,-4.196068345210541e-07,-4.1965193923723764e-07,-4.196370330929464e-07,-2.6255154609680176,-2.6254798453683197,-2.625479689378311,0.0031234154994453376,0.002964831431857545,0.003011276983330334
10,-2.6095523579033495e-07,-1.6359097370993396,0.003487840489947581,10,7398815168.6115513,1.6326416205793251e-09,7398815168.6115513,4.5318060469303501e+18,2.464181686620272e+17,1.7776771399358182e-05,0.0001284647541484438,4.1210338476788644e-11,8.1483577701657595e-05,-2.7487914871779933,0.0001522426102724632,0.00025788904717985602,10,-2.609321369756595e-07,-2.6095523579033495e-07,-2.6091402545185816e-07,-1.6359272003173828,-1.6359097370993396,-1.6359094235459835,0.003568665777731656,0.003487840489947581,0.003616305244096025
20,-1.6049093804017998e-07,-1.0099975208496228,0.004090714107146022,20,7906774115.656291,1.4284634115193341e-09,7906774115.656291,5.5351604051562885e+18,76500095711407296.0,7.280309446899835e-05,0.0003893960569243864,1.2083072127036267e-10,0.00039005922263468662,-3.1395856214625666,0.00049791925580097859,0.00077937101309640423,20,-1.6037783859927534e-07,-1.6049093804017998e-07,-1.6037010731890962e-07,-1.0100703239440918,-1.0099975208496228,-1.0099976278357345,0.004480110164070408,0.004090714107146022,0.004467892198424049
30,-9.742556314310774e-08,-0.6177216878920129,0.004786052612961007,30,8449606523.6574068,1.249819735286059e-09,8449606523.6574068,6.7606601857054679e+18,31100410046537916.0,5.568968062252821e-07,4.228757245660492e-06,1.2656789531385439e-12,3.0614383090821207e-06,-3.585146135451152,5.2386209173675561e-06,1.0170286650010253e-05,30,-9.74249013743647e-08,-9.742556314310774e-08,-9.742616705331784e-08,-0.6177220344543457,-0.6177216878920129,-0.6177214775575395,0.004788291339642594,0.004786052612961007,0.004784062582396933
40,-5.810700415500365e-08,-0.3738854984026678,0.005585058330535998,40,9029706598.4576206,1.0935172424536213e-09,9029706598.4576206,8.2574889977929114e+18,69210684804280928.0,1.783933066529242e-05,0.00011104209293937798,3.2921123278547265e-11,0.00011146636131442733,-4.0945431664394594,0.00013024036078168827,0.00022410784542665284,40,-5.80740830317251e-08,-5.810700415500365e-08,-5.808031256671439e-08,-0.3739020824432373,-0.3738854984026678,-0.373884243112572,0.005696100423475376,0.005585058330535998,0.005667737765042584
50,-3.3791300965544144e-08,-0.22393887779972765,0.006503455861336543,50,9649632917.9310436,9.5676194396920887e-10,9649632917.9310436,1.0085719837370114e+19,73866353981315840.0,2.0110874716011695e-05,0.00013891562837055598,4.1310493960034586e-11,-0.00013761052677363494,-4.6759161860177807,0.00017025732889543139,0.00027787426098913384,50,-3.383261145950418e-08,-3.3791300965544144e-08,-3.382920064689215e-08,-0.22391891479492188,-0.22393887779972765,-0.2239390256696379,0.006364540232965987,0.006503455861336543,0.006385241152883404
60,-1.8823182836207278e-08,-0.13261159977973747,0.007556789789346643,60,10312119716.795958,8.3710926713308203e-10,10312119716.795958,1.2318726027383181e+19,79608175241402336.0,6.968738406804009e-06,5.448983675227989e-05,1.6841147594956725e-11,5.4102873947137198e-05,-5.3403413687584296,7.1112969614343818e-05,0.0001091755889665079,60,-1.8806818057511038e-08,-1.8823182836207278e-08,-1.880634168861232e-08,-0.13261842727661133,-0.13261159977973747,-0.13261145853820452,0.007611279626098923,0.007556789789346643,0.007609282051211117
70,-9.6322020426232e-09,-0.0776566275918184,0.00876526122842106,70,11020088946.176188,7.3242035757918665e-10,11020088946.176188,1.5046125946853868e+19,6.2598508363209638e+17,1.3709958761765062e-05,0.00015717010887695594,5.024581304890425e-11,-0.00014017809325661545,-6.0987181504965076,0.00020239344944026971,0.00031429898543694967,70,-9.674888686102505e-09,-9.6322020426232e-09,-9.682447855672105e-09,-0.07764291763305664,-0.0776566275918184,-0.07765593165027489,0.008625177024697775,0.00876526122842106,0.008608091119544104
80,-3.950470498107133e-09,-0.04495891360677229,0.01014964875685951,80,11776663161.100712,6.408238461313575e-10,11776663161.100712,1.8377379731101182e+19,82186808056305152.0,3.1831685398664433e-06,5.986193514635925e-05,1.9125955957366007e-11,-3.2034736271668862e-05,-6.9651375378190528,7.1382336011789778e-05,0.00012020995577007514,80,-3.959814500536408e-09,-3.950470498107133e-09,-3.969596454064499e-09,-0.04495573043823242,-0.04495891360677229,-0.04495857772622592,0.010118893619439535,0.01014964875685951,0.01008978682171315
90,-3.6441872304649126e-10,-0.025745600752096677,0.011735413599998117,90,12585179292.782888,5.6068239709760812e-10,12585179292.782888,2.2446182291312345e+19,3.9759005971461626e+17,6.85743551755158e-07,1.9371266902495562e-05,6.201959812960281e-12,-1.950969256903079e-05,-7.9544987635644926,2.6351466032060025e-05,3.8872787564637627e-05,90,-3.703069435955057e-10,-3.6441872304649126e-10,-3.7062068285945154e-10,-0.025744915008544922,-0.025745600752096677,-0.02574557207480205,0.011716693011152905,0.011735413599998117,0.011716042333095622
100,2.0051852323462927e-09,-0.014585449280333763,0.013551105515155312,100,13449203366.423031,4.9056344003572059e-10,13449203366.423031,2.7415828960763404e+19,1.1132458856658123e+17,1.2232842040306446e-05,0.0001614872272751207,4.978080632409114e-11,-0.00016069365911874911,-9.0842183982852429,0.00021015405926881809,0.00032298409988270005,100,1.9554044260222015e-09,2.0051852323462927e-09,2.0004948720431257e-09,-0.014573216438293457,-0.014585449280333763,-0.014585389988618374,0.013389618287880191,0.013551105515155312,0.013536436792196595
