voltage,largest element,smallest element,element difference,element ratio difference,condition number
-60,5.1929822677452762e+17,8629.3832643802052,5.1929822677451891e+17,60177907373526.023,4.7015671744994222e+18
-50,4.8074997417254336e+17,9141.0297057329135,4.8074997417253434e+17,52592540408334.422,3.4751841076795382e+18
-40,4.9176331181785338e+17,9578.1594245514916,4.9176331181784378e+17,51342151453161.961,1.118888407344164e+19
-30,5.423310235048569e+17,9858.0210800474961,5.4233102350484704e+17,55014187847754.523,6.2758171656965079e+19
-20,6.2803354254766195e+17,10146.059937732913,6.2803354254765184e+17,61899254134309.117,2.2151772726694064e+19
-10,7.484273635037911e+17,10442.514925071837,7.4842736350378048e+17,71671179679797.516,8.3549504763558429e+19
0,9.0612891261766042e+17,10747.631950685467,9.0612891261764979e+17,84309633673292.0,7.370258315048117e+19
10,1.1063620389913572e+18,11061.664108332649,1.106362038991346e+18,100017685237607.69,1.1670391329192088e+20
20,1.3568280828871772e+18,8761.390350157395,1.3568280828871685e+18,154864471123901.25,7.7200798450146623e+19
30,1.6678161742062131e+18,6454.351846146852,1.6678161742062067e+18,258401806093337.41,2.37345620992792e+20
40,2.0525101146264049e+18,4754.799876381594,2.0525101146264e+18,431671188691198.06,1.3632496707797564e+20
50,2.5274746223050665e+18,3502.7718357088206,2.5274746223050629e+18,721564161427490.25,5.5904881349060067e+19
60,3.1133228360748846e+18,2580.426274927047,3.113322836074882e+18,1206514933724624.0,1.3274941683081146e+20
70,3.835582033112363e+18,1900.9516099373466,3.835582033112361e+18,2017716817756755.2,4.5351011133917725e+19
80,4.7257876927337134e+18,1400.3953759250699,4.7257876927337134e+18,3374609609526856.0,3.92701472657954e+19
90,5.8228488793891e+18,1031.6449922557226,5.822848879389099e+18,5644237041908445.0,2.2309444637271789e+20
100,7.1747415911228119e+18,759.99350493660631,7.1747415911228109e+18,9440530142058628.0,3.9912477655925055e+19
-150,3489993248125.5884,123.38504182021349,3489993248002.2031,28285383678.930218,7.37709729373359e+18
-140,4944962366701.1406,155.85247505705567,4944962366545.2881,31728481468.714886,5.8766869756682127e+18
-130,7011352094429.1182,196.86336060738654,7011352094232.2549,35615322591.247292,6.2581891228163973e+18
-120,9945657930683.8984,248.66581512706887,9945657930435.2324,39996080384.437401,9.6343400855035044e+18
-110,14112017007509.893,314.09952274526751,14112017007195.793,44928489174.925095,8.4417417179341901e+20
-100,20027377677858.605,396.75139961795736,20027377677461.852,50478404605.865295,2.3914861208307791e+20
-90,28425623914878.41,501.15221991746802,28425623914377.25,56720538760.777435,4.6562875172204131e+20
-80,40348608624643.219,633.02498181493206,40348608624010.203,63739362242.799034,2.9374264319908925e+20
-70,57275387797234.422,799.59862827263839,57275387796434.812,71630172654.204819,1.1736351988646013e+21
-60,81305685911696.938,1010.004320054472,81305685910686.906,80500334797.886719,4.1857710422297667e+20
-50,115420349938834.41,1275.7759836737371,115420349937558.59,90470702863.106766,3.7549514987711542e+20
-40,163851099070778.88,1611.4825730952432,163851099069167.41,101677239212.12694,1.2071248745252551e+21
-30,232605434517988.0,1690.9373655246936,232605434516297.03,137560053530.3158,1.5010508997359056e+21
-20,330211820010466.94,1622.0374258671304,330211820008844.88,203578422263.55405,6.3398465890602844e+20
-10,468777566361181.62,1555.9449241322268,468777566359625.69,301281593641.64233,7.1263855927185991e+20
0,665490641748769.75,1492.5454667845352,665490641747277.25,445876294262.89392,1.5494956686617548e+21
10,944751694614901.12,1431.7293214356423,944751694613469.62,659867532549.77515,3.5321466463901959e+21
20,1341200748627037.5,1373.391226918304,1341200748625664.2,976561319411.15039,4.0923726958655654e+21
30,1904014005675608.8,1317.4302110994036,1904014005674292.0,1445248476643.5544,3.9441285657743118e+21
40,2703003739056205.0,1263.7494161164193,2703003739054941.0,2138876350473.5808,2.9897633434311842e+21
50,3837277917106422.5,1212.2559307349052,3837277917105209.5,3165402469740.9824,3.7466847407395003e+21
60,5447533710525467.0,1162.8606295368386,5447533710524304.0,4684597252806.8057,3.1482676952972845e+22
70,7733509789205206.0,1115.4780186614901,7733509789204093.0,6932910967160.9453,4.0680602139200017e+22
80,10978762218699880.0,1070.0260878318306,10978762218698810.0,10260275280713.85,1.9614303979654656e+21
90,15585837197185350.0,1026.4261684103599,15585837197184324.0,15184567265391.672,8.9920696091346574e+20
100,22126203514072164.0,984.60279723867086,22126203514071180.0,22472212729971.254,9.0645841582218189e+20
-150,38541422296599.984,753.95262197430554,38541422295846.031,51119156792.206841,27748270027024244.0
-140,38076307458228.117,887.60740208002812,38076307457340.508,42897690317.813622,28468841011291232.0
-130,37772911219173.242,1044.9554484792368,37772911218128.289,36147867618.801918,64949182801338136.0
-120,37652386173029.43,1230.196916730976,37652386171799.227,30606796083.576424,1.3038008790053283e+17
-110,37739982985297.656,1448.2765328769626,37739982983849.375,26058547610.605961,1.0659928610305933e+17
-100,38065783459114.68,1705.0155850299579,38065783457409.664,22325768628.352947,91731610968248928.0
-90,38665566612307.008,2007.2673133909145,38665566610299.742,19262788944.13348,27487086185865748.0
-80,39581831837176.367,2363.0998465839748,39581831834813.273,16749961663.44586,5.8953037244975882e+18
-70,40865007572761.281,2782.0115675035054,40865007569979.273,14689014255.045797,1.564157439073305e+17
-60,42574879066703.773,3275.1846575215263,42574879063428.578,12999230125.522758,90833363773923808.0
-50,44782274883135.281,3855.7835870144645,44782274879279.5,11614312336.914692,75533058565158144.0
-40,47571058992897.461,4539.3065199385373,47571058988358.156,10479807605.841429,87949804166851776.0
-30,51040483762193.938,5343.9990126394041,51040483756849.938,9550990492.6020947,6.4464403451450957e+17
-20,55307969170765.938,6291.341049927074,55307969164474.602,8791125569.5488091,52346029643698384.0
-10,60512385418841.773,7406.6204190686058,60512385411435.141,8170040044.5863924,1.5720920786887225e+19
0,66817930051692.141,8719.6077270043897,66817930042972.531,7662951378.5074062,38345202364352384.0
10,74418707229326.406,10265.351079297752,74418707219061.062,7249504342.7601261,48651194998673720.0
20,83544136254573.969,11964.627735938464,83544136242609.344,6982593867.390481,1.4336562992282462e+17
30,94465339486294.844,12027.005842684281,94465339474267.844,7854435320.1387777,62058126180286248.0
40,107502686944445.7,9768.4187760038221,107502686934677.28,11005126767.14134,80686542601507392.0
50,123034707014512.31,7489.8937221221768,123034707007022.42,16426762725.766932,64507890691673152.0
60,141508610571298.22,5742.8442878075139,141508610565555.38,24640857992.916771,8.2145733631526118e+17
70,163452720618412.53,4403.3015337177303,163452720614009.22,37120492286.706635,4.6590938060555763e+17
80,189491152422699.38,3376.2128006857756,189491152419323.19,56125358088.86512,2.3377367283989123e+17
90,220361151579952.0,2588.696864893197,220361151577363.28,85124355257.039185,6.0992606456256778e+18
100,256933571212922.81,1984.8723566674134,256933571210937.91,129445891243.2598,3.3817145228979866e+17
-150,195003391967423.56,4707.914652601914,195003391962715.59,41420332855.79026,1.2125844059960224e+19
-140,185913478792644.16,6174.6059151543568,185913478786469.59,30109367520.339405,1.4002718154627127e+19
-130,177263815687237.88,8098.2262892952513,177263815679139.66,21889214916.302898,1.0747164765442015e+19
-120,169037895025008.38,10621.126260329653,169037895014387.25,15915251441.494669,6.2045105824602778e+18
-110,161221177856779.78,13930.003806757208,161221177842849.78,11573663589.278715,6.8596211288079596e+18
-100,153801347830462.41,18269.720300853263,153801347812192.69,8418374517.9327841,5.6866827575444081e+18
-90,146768653496197.28,23961.420578327296,146768653472235.88,6125206684.4879417,3.6024271342423527e+19
-80,140116363905723.42,31426.298086494076,140116363874297.12,4458570446.9576244,5.5092847187591209e+18
-70,133841369663553.31,41216.763763766976,133841369622336.56,3247255665.9387989,2.989795891303572e+18
-60,127944970934233.8,54057.325189321913,127944970880176.48,2366838730.6648889,2.4733415863992305e+18
-50,122433905962831.59,70898.201114784111,122433905891933.41,1726897213.7193048,4.5536728607187917e+17
-40,117321689208819.84,70877.334512214657,117321689137942.5,1655277953.3293705,5.3073839780923482e+17
-30,112630348237883.69,68782.592707202246,112630348169101.08,1637483319.6145296,8.7572789431852813e+17
-20,108392674365840.69,66749.759878590616,108392674299090.92,1623866131.69835,1.9078183586559721e+18
-10,104655135385680.05,64777.006339613683,104655135320903.05,1615621673.4838414,2.3128105961268777e+18
0,101481641701647.92,62862.556478921484,101481641638785.34,1614341626.9695592,6.9068768703494387e+17
10,98958412640652.922,61004.687162410177,98958412579648.234,1622144416.1692061,1.6671660694657894e+17
20,97200261218692.688,59201.726182284983,97200261159490.984,1641848430.5577235,2.3980143019935536e+17
30,96358707861250.344,57452.050751960232,96358707803798.281,1677202233.8639085,1.6112795612813965e+17
40,96632452512263.266,55754.086045442011,96632452456509.156,1733190504.3426518,5.1671174734491264e+17
50,98280887955200.688,54106.303779878421,98280887901094.406,1816440619.470856,79677322048777136.0
60,101641534992732.42,52507.220840001777,101641534940225.2,1935762993.4833355,7.1336674460351578e+17
70,107152535260447.34,50955.397943224874,107152535209491.95,2102869167.655957,3.6985435713004531e+17
80,115381666485972.31,49449.438344189417,115381666436522.88,2333326127.6471162,31358514873366088.0
90,127063769357602.16,47987.986577600954,127063769309614.16,2647824558.1762104,4.4153442677892966e+17
100,143149022448324.12,46569.727238218606,143149022401754.41,3073864309.2340322,2.15015253332396e+17
-150,62800409290076.242,39.521967586921832,62800409290036.719,1589000070706.4358,7.6012820934258459e+19
-140,58796445443625.852,66.77018568021802,58796445443559.078,880579331098.75183,43610178110499824.0
-130,55724455942112.656,112.80454815326731,55724455941999.852,493991216261.9538,22842194119530480.0
-120,53528841655939.328,190.57706601275467,53528841655748.75,280877666845.58368,43568035627679232.0
-110,52167855768771.688,321.96944790455143,52167855768449.719,162027347962.02454,38711326654995200.0
-100,51612836869892.969,543.94963440681636,51612836869349.023,94885323208.604401,44022482912880152.0
-90,51847648274978.477,918.97292335334851,51847648274059.508,56419125044.278236,66841995464742696.0
-80,52868313082510.75,1464.9617650045575,52868313081045.781,36088527595.357597,2.0455661240083776e+17
-70,54682837548532.594,2078.0483150558125,54682837546454.547,26314516920.682816,49779860730275984.0
-60,57311218295786.062,2947.7116078131012,57311218292838.352,19442613769.908474,24815487922213752.0
-50,60785631710451.289,4181.3290191006608,60785631706269.961,14537395032.243919,38415917084219496.0
-40,65150806664729.281,5931.2153602924045,65150806658798.062,10984394041.884424,44932072700792416.0
-30,70464584479234.797,8413.4291966660621,70464584470821.375,8375251378.7312031,47657120364295960.0
-20,76798672847861.297,11934.449610648306,76798672835926.844,6435041024.3752689,65460519622247152.0
-10,84239603331828.219,16929.01719141391,84239603314899.203,4976048070.5609426,74010567317633024.0
0,92889905032138.0,24013.811479959764,92889905008124.203,3868186652.0713453,61132925487487120.0
10,102869510215165.72,34063.592426825628,102869510181102.12,3019925465.4701171,59060910187576168.0
20,114317411041134.23,48319.207052542246,114317410992815.05,2365879285.1634679,4.5321060633437632e+17
30,127393590179095.88,68540.796899266526,127393590110555.08,1858653472.7094653,4.5126819832638451e+17
40,142281252037504.41,97225.122806300962,142281251940279.28,1463420646.132457,64895893550934056.0
50,159189385653522.0,137913.84011179276,159189385515608.16,1154266935.9687419,5.3076423936856845e+17
60,178355695028908.53,195630.78703715946,178355694833277.75,911695432.657184,43652085400055936.0
70,200049937943699.12,277502.27827573853,200049937666196.84,720894758.72670352,32891699877493656.0
80,224577720095821.75,393636.9914700496,224577719702184.81,570519857.0315491,36776718135216096.0
90,252284797888281.59,531218.29496458545,252284797357063.31,474917374.41968298,13446342038239474.0
100,283561950407665.69,511206.20361716818,283561949896459.5,554691919.62314177,1.2418307179978362e+17
-150,506425743312158.38,9139.9630138168086,506425743303018.38,55407854774.313484,1.5203743083415698e+18
-140,399480361874295.62,10170.143690596269,399480361864125.5,39279716592.762764,4.9178158794531052e+18
-130,315175720002113.62,11316.437772343057,315175719990797.12,27851142412.711449,2.1335904856136333e+18
-120,248727350633788.38,12591.932597149429,248727350621196.41,19752913122.334805,3.3489883814162161e+18
-110,196363174096108.53,14011.190599100106,196363174082097.31,14014738626.760263,2.7516653657556935e+19
-100,155109482220145.72,15590.415568834342,155109482204555.31,9949028076.5968647,8.3565306110725468e+18
-90,122622196125276.48,17347.637653616908,122622196107928.84,7068524174.512619,1.3171730283656901e+18
-80,97053825128595.641,19302.919209079671,97053825109292.719,5027935105.4292173,2.1640107478788436e+18
-70,76948578967231.953,21478.583852860847,76948578945753.375,3582572272.658597,4.8764476940377973e+19
-60,61159682105199.398,23899.471335267026,61159682081299.93,2559039120.4574351,3.512287099036287e+18
-50,48784197886730.227,26593.221136838165,48784197860137.008,1834459903.7365987,8.8368728147842642e+18
-40,39111663097974.414,29590.58803067348,39111663068383.844,1321760252.1934149,1.1694194918148426e+19
-30,31583616412707.121,32925.793212320204,31583616379781.328,959236310.84730053,1.874149433488436e+18
-20,25761721623621.309,36636.915006105657,25761721586984.395,703162960.61849189,2.0696510080600228e+18
-10,21302673509531.801,40766.32360864005,21302673468765.477,522555669.08704245,1.7897470561422533e+18
0,17938458268878.535,45361.164832994364,17938458223517.371,395458501.44991493,1.2823345340292636e+18
10,15460843433387.107,50473.898376501806,15460843382913.213,306313637.95321441,8.7806043927151677e+18
20,13709211232952.168,56162.896757632931,13709211176789.273,244097295.98017916,2.9252463257961247e+18
30,12561038055922.342,62493.111760057967,12561037993429.23,200998761.33789581,1.1811003360621251e+19
40,11924471619740.367,69536.815992745687,11924471550203.553,171484291.44331786,1.390612784593057e+18
50,11732575162147.668,77374.428032554235,11732575084773.24,151633756.27424797,2.0488385461131715e+17
60,11938901032274.77,86095.430570037541,11938900946179.34,138670553.74747938,6.8664533803538094e+18
70,12514129752459.758,95799.392041017476,12514129656660.365,130628488.19647735,6.0436460862074637e+17
80,13443569080371.75,106597.10340797664,13443568973774.645,126115707.18689692,5.0195436493566387e+17
90,14725354102400.578,118611.84307000304,14725353983788.734,124147418.34598996,2.9300672771262874e+17
100,16369226524334.232,131980.78434287236,16369226392353.447,124027346.90383932,5.4283091504958368e+17
-150,9549419818775.627,6.8509300867020855e-10,9549419818775.627,1.3938866253082063e+22,1.7195616404317757e+19
-140,8408333456063.2754,7.3242035757918634e-10,8408333456063.2754,1.1480201729857294e+22,3.3540482331005886e+19
-130,7415753176990.8701,7.8301715738958251e-10,7415753176990.8701,9.4707416140323876e+21,2.1448339696759259e+19
-120,6554148253178.8232,8.3710926713308172e-10,6554148253178.8232,7.8295014886471914e+21,3.4674277437900857e+19
-110,5808301213347.1387,8.9493814855379076e-10,5808301213347.1387,6.4901705472420442e+21,9.1458588802660659e+18
-100,5165039075779.6895,9.5676194396920846e-10,5165039075779.6895,5.3984579009822285e+21,8.0337126300412242e+20
-90,4613000690100.7021,1.0228566285916005e-09,4613000690100.7021,4.509919143264946e+21,1.1642672257506642e+19
-80,4142436079206.5649,1.0935172424536213e-09,4142436079206.5649,3.7881762796092869e+21,6.7156059792435159e+18
-70,3745034237375.5649,1.1690592074373844e-09,3745034237375.5649,3.2034598534874886e+21,1.0305210585858621e+19
-60,3413776343164.6602,1.249819735286059e-09,3413776343164.6602,2.7314149767232744e+21,1.7237292659749599e+19
-50,3142811794572.7417,1.3361593328832135e-09,3142811794572.7417,2.352123520921017e+21,2.0138935699950289e+19
-40,2927354877031.4062,1.4284634115193341e-09,2927354877031.4062,2.0493033657178726e+21,5.2010416955582484e+18
-30,2763600239196.729,1.5271440073291048e-09,2763600239196.729,1.8096526758011001e+21,7.2791529242084622e+19
-20,2648655683694.5488,1.6326416205793247e-09,2648655683694.5488,1.622312974451002e+21,1.2029533964745357e+19
-10,2580491085784.6216,1.7454271820178487e-09,2580491085784.6216,1.4784295285245726e+21,3.4780597056963764e+19
0,2557902537756.6528,1.8660041550611373e-09,2557902537756.6528,1.3707914480355734e+21,1.3060870279986989e+19
10,2580491085784.6216,1.6326416205793253e-09,2580491085784.6216,1.5805618656646534e+21,1.0412009192685799e+19
20,2648655683694.5488,1.4284634115193341e-09,2648655683694.5488,1.8541991781766401e+21,8.1704123474329426e+18
30,2763600239196.729,1.249819735286059e-09,2763600239196.729,2.2111990722919696e+21,4.4498314501169859e+18
40,2927354877031.4062,1.0935172424536213e-09,2927354877031.4062,2.6770084305785995e+21,6.2249531381124311e+18
50,3142811794572.7427,9.5676194396920866e-10,3142811794572.7427,3.2848419759825722e+21,1.3230574505390907e+20
60,3413776343164.6616,8.3710926713308192e-10,3413776343164.6616,4.0780534599217924e+21,1.310611376144486e+19
70,3745034237375.5649,7.3242035757918644e-10,3745034237375.5649,5.1132306722791568e+21,2.4710974999966495e+19
80,4142436079206.5674,6.408238461313575e-10,4142436079206.5674,6.4642352250378665e+21,6.6899902672438241e+18
90,4613000690100.7041,5.6068239709760812e-10,4613000690100.7041,8.2274755083806106e+21,1.3594175905085966e+19
100,5165039075779.6943,4.9056344003572059e-10,5165039075779.6943,1.0528789253849818e+22,9.3199839976901362e+19
