voltage,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-80.0,0.00000000000002759764123529118334472821278572367135303184799969005789678471915999999999999999999999873738475819898,0.000000000000132402358764708816655271787214276328646968152000309942103215280840000000000000000000000298700284671
-70.0,0.00000000000006642313476821012538728859130453997538079872255838309932342057647999999999999999999999829823523731605,0.0000000000001335768652317898746127114086954600246192012774416169006765794235200000000000000000000023256508923231
-60.0,0.000000000000007429522941278811721316207791345379749500757445039660306755298820000000000000000000000176809306370351,0.0000000000005674295229412788117213162077913453797495007574450396603067552988200000000000000000000004606666085185
-50.0,0.00000000000003357043596102934565617168503575286475168004330661058020051061317000000000000000000000041665514038769,0.00000000000003357043596102934565617168503575286475168004330661058020051061317000000000000000000000041665514038769
-40.0,0.0000000000000651448756577874962213959307556344794532576546725057472440085749200000000000000000000023567858772394,0.0000000000004651448756577874962213959307556344794532576546725057472440085749200000000000000000000036045581365176
-30.0,0.00000000000003844826509013699516967844068238612250369954655085461139783050799000000000000000000000065139173513084,0.00000000000003844826509013699516967844068238612250369954655085461139783050799000000000000000000000065139173513084
-20.0,0.00000000000003817904005616195953611136300927247648629432419756272482046436743999999999999999999999679707012679233,0.0000000000002381790400561619595361113630092724764862943241975627248204643674399999999999999999999974209562564314
-10.0,0.00000000000010506131731934735025210607941380541231446246828246071125259509201000000000000000000000326916359265,0.00000000000010506131731934735025210607941380541231446246828246071125259509201000000000000000000000326916359265
0.0,0.00000000000000712323406039823976177257360390886614537161042225067167975554531000000000000000000000164669352449841,0.000000000000207123234060398239761772573603908866145371610422250671679755545309999999999999999999994955460349931
10.0,0.0000000000002078557327675494229092215649439215768706592283305540932707495808000000000000000000000062700752390194,0.00000000000009214426723245057709077843505607842312934077166944590672925041919999999999999999999998735063465123267
20.0,0.0000000000001334177611126613284715047758921251266053589217761238875555088228999999999999999999999898799069832874,0.0000000000001334177611126613284715047758921251266053589217761238875555088228999999999999999999999898799069832874
