voltage,largest element,smallest element,element difference,element ratio difference,condition number
20,1.3568280828871772e+18,8761.390350157395,1.3568280828871685e+18,154864471123901.25,4.3779389341782204e+19
30,1.6678161742062131e+18,6454.351846146852,1.6678161742062067e+18,258401806093337.41,1.2946688480800682e+19
40,2.0525101146264049e+18,4754.799876381594,2.0525101146264e+18,431671188691198.06,2.4379311049766597e+19
50,2.5274746223050665e+18,3502.7718357088206,2.5274746223050629e+18,721564161427490.25,7.1479700566656077e+20
60,3.1133228360748846e+18,2580.426274927047,3.113322836074882e+18,1206514933724624.0,7.518590507723622e+19
70,3.835582033112363e+18,1900.9516099373466,3.835582033112361e+18,2017716817756755.2,2.2534101063778525e+19
80,4.7257876927337134e+18,1400.3953759250699,4.7257876927337134e+18,3374609609526856.0,2.1814153993935806e+19
90,5.8228488793891e+18,1031.6449922557226,5.822848879389099e+18,5644237041908445.0,9.311949721363966e+18
100,7.1747415911228119e+18,759.99350493660631,7.1747415911228109e+18,9440530142058628.0,7.2410852269141623e+19
-150,1503915329.7226851,319.03789444961535,1503915010.6847908,4713908.1466079373,2.1283908374772653e+17
-140,1716464903.1221528,402.98925018331045,1716464500.1329026,4259331.7373636458,2.2221648509240851e+17
-130,1959232150.4418736,509.03149308789773,1959231641.4103808,3848940.9340014276,1.0779038129051949e+19
-120,2236507693.3185291,642.97760011571017,2236507050.340929,3478360.1993538304,94639551031660352.0
-110,2553191542.9213014,812.17016994893481,2553190730.7511311,3143665.7456673551,68329098711195696.0
-100,2914879645.5285392,1025.8839263392329,2914878619.6446123,2841334.746251463,4.5086363646773197e+17
-90,3327962719.4704351,1295.8341358281752,3327961423.6362987,2568201.1512557627,56299454463651112.0
-80,3799739129.0759616,1617.1593262790154,3799737511.916636,2349638.0766754309,8.5197792727527834e+17
-70,4338543789.1806812,1909.9386244810141,4338541879.2420568,2271561.8887280161,95164096245800000.0
-60,4953895376.8800488,1915.6998816843122,4953893461.1801672,2585945.441790449,2.6487186098378209e+18
-50,5656664450.5512257,1837.6416348555813,5656662612.9095926,3078219.5740769543,88320669095083072.0
-40,6459265445.4258003,1762.7639957808267,6459263682.6618052,3664282.6044133208,2.396767814600479e+17
-30,7375875936.6979122,1690.9373655246936,7375874245.7605457,4362004.2274062568,1.122002464221572e+18
-20,8422687042.7453918,1622.0374258671304,8422685420.7079659,5192658.8797682505,5.4009824867780237e+17
-10,9618189391.0309238,1555.9449241322268,9618187835.0860004,6181574.4515475873,85875987311474688.0
0,10983499697.350344,1492.5454667845352,10983498204.804876,7358904.5974007361,1.3145970349745912e+17
10,12542733726.398748,1431.7293214356423,12542732294.669428,8760548.1976311933,2.1557287234332381e+17
20,14323432220.801487,1373.391226918304,14323430847.410259,10429244.005687477,2.2235017349683021e+17
30,16357047321.273998,1317.4302110994036,16357046003.843788,12415873.86069122,89200344835545040.0
40,18679498068.955086,1263.7494161164193,18679496805.205669,14781014.203241613,1.2713744746942362e+18
50,21331804801.071896,1212.2559307349052,21331803588.815964,17596783.20413737,2.281106676736087e+17
60,24360813644.491024,1162.8606295368386,24360812481.630398,20949039.829643048,3.1611674338141286e+17
70,27820023902.998417,1115.4780186614901,27820022787.520401,24940001.898361798,7.1082704119575526e+17
80,31770532951.436836,1070.0260878318306,31770531881.410751,29691362.960890729,3.4647245915831946e+18
90,36282115325.208603,1026.4261684103599,36282114298.782425,35348003.043803141,8.038294669369726e+18
100,41434455063.780136,984.60279723867086,41434454079.177338,42082406.407927655,4.9341991900373338e+17
-150,3873995845378.0791,753.95262197430554,3873995844624.1274,5138248389.1807499,1.1040924046595964e+18
-140,4554354811700.5322,887.60740208002812,4554354810812.9248,5131046452.5507689,49740829062046048.0
-130,5358583873093.8652,1044.9554484792368,5358583872048.9111,5128050081.8407297,29938460311301452.0
-120,6309086205459.4814,1230.196916730976,6309086204229.2842,5128517328.9368401,36702047744793792.0
-110,7432321735128.4404,1448.2765328769626,7432321733680.1631,5131838821.1154203,23807900844258112.0
-100,8759541569925.8779,1705.0155850299579,8759541568220.8623,5137514077.193593,58571217256382168.0
-90,10327655396447.377,2007.2673133909145,10327655394440.107,5145132054.6841745,2.1622665605757741e+17
-80,12180255916444.375,2363.0998465839748,12180255914081.275,5154355172.1065798,1.8325902091441882e+17
-70,14368828753504.49,2782.0115675035054,14368828750722.48,5164906185.6341066,2.4011824752906163e+18
-60,16954181408549.588,3275.1846575215263,16954181405274.402,5176557410.1643324,97401813205779168.0
-50,20008130921913.352,3855.7835870144645,20008130918057.566,5189121865.9929142,1.0635786494909714e+17
-40,23615497079617.129,4539.3065199385373,23615497075077.828,5202446007.0911646,18386636069861392.0
-30,27876456481200.344,5343.9990126394041,27876456475856.344,5216403748.4415903,25611727749273044.0
-20,32909322801416.785,6291.341049927074,32909322795125.445,5230891560.3610859,46002410250671080.0
-10,38853830406224.883,7406.6204190686058,38853830398818.266,5245824439.1996002,23090970219059432.0
0,45875012453043.398,8719.6077270043897,45875012444323.781,5261132597.8541117,83140094686062544.0
10,54167781103909.133,10265.351079297752,54167781093643.773,5276758747.506444,79201336102510560.0
20,63962336965845.992,11964.627735938464,63962336953881.367,5345952952.1107168,1.1314739993227818e+17
30,75530557886219.922,12027.005842684281,75530557874192.938,6280079919.6554174,1.6270879491682166e+17
40,89193544410801.391,9768.4187760038221,89193544401032.984,9130806782.1483917,1.2034307272442045e+17
50,105330531313009.78,7489.8937221221768,105330531305519.88,14063020814.555105,7.6451343916603392e+17
60,124389412515260.98,5742.8442878075139,124389412509518.14,21659896434.829163,2.3672231822244227e+17
70,146899171499661.0,4403.3015337177303,146899171495257.69,33361142854.923508,3.7367235892624525e+17
80,173484562188159.5,3376.2128006857756,173484562184783.28,51384368352.883835,4.7269470708104627e+17
90,204883447729347.75,2588.696864893197,204883447726759.09,79145399566.820572,3.7303475077071119e+18
100,241967278393726.62,1984.8723566674134,241967278391741.75,121905712264.53473,2.2272684298968463e+18
-150,6913944595536.6514,98588.113336956507,6913944496948.5381,70129596.373408884,8.9373757081139282e+18
-140,6592873711689.7314,95674.394248823548,6592873616015.3369,68909489.978514284,2.7257047018196608e+18
-130,6287707539178.5996,92846.788573729922,6287707446331.8115,67721324.945832789,3.9601205618100994e+19
-120,5997949043693.1924,90102.751275698844,5997948953590.4404,66567878.991180897,2.1878156499531804e+18
-110,5723196431636.4609,87439.812535934092,5723196344196.6484,65452981.492663503,3.457676681492073e+18
-100,5463159528588.2129,84855.575529816109,5463159443732.6377,64381856.990276337,1.5517487154319907e+20
-90,5217681427851.0518,82347.714269598117,5217681345503.3379,63361581.728533342,3.8871365847308902e+18
-80,4986766911130.1895,79913.971510860254,4986766831216.2178,62401690.428468958,4.4995269911305247e+18
-70,4770619579678.6484,77552.156720837054,4770619502126.4912,61514982.708364271,1.5316865597270932e+18
-60,4569690196850.0039,75260.144106790249,4569690121589.8594,60718594.829766072,1.4245763860067222e+19
-50,4384739468541.1235,73035.870702651664,4384739395505.2529,60035424.050636128,6.4485516144879196e+18
-40,4216919423678.5986,70877.334512214657,4216919352801.2642,59496021.580098711,3.0105105128859448e+18
-30,4067878763579.2334,68782.592707202246,4067878694796.6416,59141108.287319407,5.8849514121210378e+18
-20,3939899105206.334,66749.759878590616,3939899038456.5742,59024918.027757898,2.0635265381051712e+18
-10,3836071050301.5054,64777.006339613683,3836070985524.4985,59219640.842766114,1.9787419676454725e+18
0,3760521600680.0928,62862.556478921484,3760521537817.5361,59821327.851040192,5.1810791249870684e+18
10,3718707778048.7378,61004.687162410177,3718707717044.0503,60957738.675859123,2.6181947888504881e+19
20,3717795611734.6968,59201.726182284983,3717795552532.9702,62798770.432595573,5.3965855390952212e+18
30,3767149209826.6001,57452.050751960232,3767149152374.5488,65570317.517309278,2.2937609995311706e+19
40,3878961789680.1704,55754.086045442011,3878961733926.085,69572690.807246804,1.9599188931952471e+18
50,4069069778458.9302,54106.303779878421,4069069724352.627,75205096.156876564,1.5598032735508345e+19
60,4358003004248.6528,52507.220840001777,4358002951741.4326,82998165.481433734,4.3821008819235569e+18
70,4772339358265.0391,50955.397943224874,4772339307309.6416,93657189.442077115,2.4307304605500385e+18
80,5346452118222.8076,49449.438344189417,5346452068773.3691,108119572.17813466,1.047126160494438e+19
90,6124763671036.9531,47987.986577600954,6124763623048.9678,127631186.63319314,1.8798114051594289e+18
100,7164652322072.2236,46569.727238218606,7164652275502.4951,153847848.09717268,1.6125054517472481e+18
-150,62800409290076.242,39.521967586921832,62800409290036.719,1589000070706.4358,1.6033526655184224e+17
-140,58796445443625.852,66.77018568021802,58796445443559.078,880579331098.75183,41319999968450624.0
-130,55724455942112.656,112.80454815326731,55724455941999.852,493991216261.9538,73292154664347072.0
-120,53528841655939.328,190.57706601275467,53528841655748.75,280877666845.58368,43584923501722456.0
-110,52167855768771.688,321.96944790455143,52167855768449.719,162027347962.02454,23824869463119696.0
-100,51612836869892.969,543.94963440681636,51612836869349.023,94885323208.604401,44584123107863424.0
-90,51847648274978.477,918.97292335334851,51847648274059.508,56419125044.278236,3.0377223418547802e+17
-80,52868313082510.75,1552.554097729193,52868313080958.203,34052477243.683395,1.9331450360512893e+17
-70,54682837548532.594,2622.9545671269921,54682837545909.641,20847802029.765427,1.0107424248721888e+18
-60,57311218295786.062,4431.3371568018529,57311218291354.727,12933165829.599892,58428428780576192.0
-50,60785631710451.289,7486.499859111741,60785631702964.789,8119365905.8805342,1.8913104177752445e+17
-40,65150806664729.281,12648.028835822182,65150806652081.25,5151064051.9894238,55281505933669448.0
-30,70464584479234.797,21368.147524518878,70464584457866.656,3297645918.9258327,14251620180282404.0
-20,76798672847861.297,36100.307372514064,76798672811760.984,2127368946.0698059,90007993230126752.0
-10,84239603331828.219,60989.479359153644,84239603270838.734,1381215321.3468132,36585855273632592.0
0,92889905032138.0,103038.36347201664,92889904929099.641,901507961.7153008,1.7242134605796192e+17
10,102869510215165.72,174077.63533233001,102869510041088.08,590940415.85973108,61619248905012304.0
20,114317411041134.23,294094.56926327664,114317410747039.69,388709697.45380121,1.8107421479228493e+18
30,127393590179095.88,496856.56348118384,127393589682239.31,256399129.12999156,31164375741426188.0
40,142281252037504.41,734274.56786467042,142281251303229.84,193771183.51146185,1.9109748568984877e+17
50,159189385653522.0,1041568.5002773892,159189384611953.5,152836213.47143936,70672512510929664.0
60,178355695028908.53,1477464.9541859585,178355693551443.56,120717377.77846479,29271989205477400.0
70,200049937943699.12,1893069.0142006744,200049936050630.09,105674931.25873588,88716211276409216.0
80,224577720095821.75,2049097.2476156696,224577718046724.53,109598370.87143642,37478500502032888.0
90,252284797888281.59,2217985.450445401,252284795670296.16,113745019.30913004,85123859822449248.0
100,283561950407665.69,2400793.5514587089,283561948006872.06,118111759.43694742,77034457160444720.0
-150,2881896371655.1802,226419.30505775465,2881896145235.8745,12728138.931969915,1.0648066035132038e+18
-140,2330987609236.7729,243128.13584909696,2330987366108.6367,9587486.0435056929,1.5427479478855626e+18
-130,2004224914199.5903,261070.01090909171,2004224653129.5796,7676963.3831956647,4.5047416291774093e+17
-120,1772078051481.1938,280335.92392768897,1772077771145.27,6321266.3816082701,1.2773902305712343e+18
-110,1618453457751.7715,301023.58356186893,1618453156728.1882,5376500.533949472,2.8767107696930478e+18
-100,1531262167210.873,323237.9089731045,1531261843972.9641,4737260.465752746,4.5173498294617536e+17
-90,1501665179597.4814,347091.56193348835,1501664832505.9194,4326423.7575595081,2.6367186074019811e+17
-80,1523492582334.1182,372705.5181991437,1523492209628.6001,4087657.7027767194,7.8886730537231232e+17
-70,1592801854958.7686,400209.68104868772,1592801454749.0874,3979918.3537616506,9.6721366585770266e+17
-60,1707548429030.3696,429743.54009835643,1707547999286.8296,3973412.6745443549,1.4972039672958817e+18
-50,1867347656163.3364,461456.8787350257,1867347194706.4575,4046635.2160189399,1.9500728717822906e+19
-40,2073312189705.1868,495510.53375493572,2073311694194.6533,4184193.9746342176,7.6499011740736192e+17
-30,2327952680294.6641,489216.22750499577,2327952191078.4365,4758535.2844226565,2.202957576234656e+18
-20,2635132835216.2319,476279.36092534795,2635132358936.8711,5532746.2229236979,1.9769531037577807e+18
-10,3000072465731.8682,463684.59770918248,3000072002047.2705,6470071.4247435015,1.5591530312898865e+18
0,3429394281032.6123,451422.89125231706,3429393829609.7207,7596855.0720122792,6.9888594574668687e+18
10,3931211991177.9639,439485.43417957413,3931211551692.5298,8945033.6357943229,1.9155973092174828e+18
20,4515258842847.4746,427863.65201859357,4515258414983.8223,10553032.073524335,1.4313724596676086e+18
30,5193057103516.2764,416549.19704093476,5193056686967.0801,12466851.791832766,3.5856886952110894e+18
40,5978130292311.1719,405533.94226604491,5978129886777.2295,14741380.854353501,9.6924258296225408e+17
50,6886261180815.3047,394809.97562378773,6886260786005.3291,17441963.491259865,1.2207996879039124e+18
60,7935799799446.5996,384369.59427133814,7935799415077.0068,20646273.580746561,1.9142283661586985e+18
70,9148026925238.5996,374205.29906036018,9148026551033.3027,24446545.648096241,1.0340899850894574e+19
80,10547579832643.264,364309.78915049811,10547579468333.477,28952227.326194655,2.0347595229313933e+19
90,12162948496810.574,354675.9567653049,12162948142134.619,34293129.44620885,1.3013685622662277e+18
100,14027051985151.727,345296.88208684931,14027051639854.846,40623164.334347032,1.2442282979798981e+18
-150,21606078475.35133,1.3843271871409122e-08,21606078475.35133,1.5607638624778396e+18,2.239098869613392e+17
-140,19306243381.07655,1.2112031884257552e-08,19306243381.07655,1.5939723050241946e+18,51394735922656960.0
-130,17270691324.109959,1.0597300820787733e-08,17270691324.109959,1.6297254948384271e+18,1.6718094203245673e+18
-120,15468060099.758404,9.2720020686398882e-09,15468060099.758404,1.6682545997347277e+18,25200535924360184.0
-110,14373085183.53866,8.1124452173918725e-09,14373085183.53866,1.7717327881271739e+18,56978464200582976.0
-100,13449818863.620031,7.0979025800452815e-09,13449818863.620031,1.8949004599516815e+18,9741193200611058.0
-90,12585882203.858858,6.2102386747470137e-09,12585882203.858858,2.0266342185908928e+18,5.0987063902221804e+18
-80,11777465900.712088,5.4335860435375973e-09,11777465900.712088,2.1675309466608241e+18,54556354724484304.0
-70,11021005692.128418,4.7540616132163838e-09,11021005692.128418,2.3182294612021453e+18,27154171956465352.0
-60,10313166660.448692,4.1595185281252783e-09,10313166660.448692,2.4794135645062026e+18,51729177926937760.0
-50,9650828550.1662693,3.6393290187318406e-09,9650828550.1662693,2.6518153485142144e+18,33231054926540456.0
-40,9031072036.2614403,3.1841944246737452e-09,9031072036.2614403,2.8362187830872704e+18,1.5505415761286797e+17
-30,8451165883.0834684,2.7859789763269135e-09,8451165883.0834684,3.0334636244188897e+18,1.7535257401110444e+18
-20,7908554937.7580671,2.4375643636555969e-09,7908554937.7580671,3.2444496874321162e+18,5.649918910574425e+17
-10,7400848905.8662043,2.1327224926863557e-09,7400848905.8662043,3.4701415356407537e+18,6.1371205637667021e+17
0,6925811860.6900091,1.8660041550611373e-09,6925811860.6900091,3.7115736542736118e+18,8.8483646536499123e+17
10,7400848905.8662043,1.6326416205793253e-09,7400848905.8662043,4.5330517197277471e+18,5.7258771306478618e+17
20,7908554937.7580671,1.4284634115193341e-09,7908554937.7580671,5.5364070748906445e+18,1.9868977099755846e+17
30,8451165883.0834684,1.249819735286059e-09,8451165883.0834684,6.7619078531746529e+18,4.9448695738284038e+17
40,9031072036.2614422,1.0935172424536213e-09,9031072036.2614422,8.2587376637954304e+18,3.2728873222281446e+17
50,9650828550.1662712,9.5676194396920866e-10,9650828550.1662712,1.0086969502705117e+19,1.6785173441161101e+17
60,10313166660.448692,8.3710926713308192e-10,10313166660.448692,1.231997669285045e+19,6.1994739249324851e+17
70,11021005692.128418,7.3242035757918644e-10,11021005692.128418,1.5047377613253827e+19,2.2371162643072799e+18
80,11777465900.712091,6.408238461313575e-10,11777465900.712091,1.8378632399234906e+19,94119293748884128.0
90,12585882203.85886,5.6068239709760812e-10,12585882203.85886,2.2447435961981534e+19,1.0228985469206179e+17
100,13449818863.620031,4.9056344003572059e-10,13449818863.620031,2.7417083634770416e+19,5.5779996985937914e+17
