voltage,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-70.0,0.000000000001935617632311953896876419794661699905115009771559493263092961378002285386260758546569587414987029417,0.0000000000002164971752568027207905157047964414312902172741972515874114753291710250268093113491703912735333794785,0.000000001076815149599596231024145906113203898086765633939340089251231378915679249487782693762810684023350863
-60.0,0.000000000002053789413545324240485889702975405256142967649933760924041408339137656667682228589725502273442867119,0.0000000000007238673635695168818623675418996496050688298092651039610157657702401185979128973827052813834415040422,0.000000005560037256834750530215136055635633362356771917289968070871549522445467544791949151683225286053464691
-50.0,0.000000000002712288531316926903479947964165705903739237460726808350332029374820807676802985050473346600577759138,0.000000000003437226853528022023973102006401888930115622142756561429161566593890732091063799469675766598694589049,0.000000009360357369111994383916867771715846615871983641525189115950635373229829436978967197859149157397637423
-40.0,0.000000000001446023758925845922256434040359326720721896569089926976565408500663067226365199022648312511450182465,0.000000000002155437031730580440884972957722584124857428690709423563275781494968725034419735971553199370392573517,0.000000004859671029303927310995762959328622710636646962987586789156191578113971365813324252773209532208701456
-30.0,0.000000000003878674716515095875994559900243788840179591557679777081845044607132930968824506724101899772584511282,0.0000000000006661119496897177165359972971905691081533009989928634004920041348833321515848493082894110471252148487,0.0000000004537934559686655073448619988925020174464507795227022933740235480655199035691989747705380598373764288
-20.0,0.000000000003533470572480252150939762903303188206742697618985882846829126203590578239952915697486704746545672222,0.00000000000257642847295638471748722472898890167879864979623704652117937687285104997373515917576838797082616708,0.000000002396294689534586365333124689310775477551593285512868675270920915052129201671483493758248613531932498
-10.0,0.000000000006983390678899769657386589523177718779066825645039438930837539207718486091583972794707097677012425905,0.000000000002914325805426146580978562349744757491239095676445922793219660446945372383222924929014906625694869825,0.0000000006374310042717869749102592751133723676415821384878436132260865638926607403098308473555818690089733999
0.0,0.0000000000004571317224566115774730772143516528272250891360050172630036380772412576878562617882495592075447737342,0.000000000001399693135185965282347760823238343373982569286515462849509675126811171621838831381839740253896232441,0.0000000003034624426548793740697245547332243592787819639245222687691009234728119614208529107533018479941485845
10.0,0.0000000000005585698198021197677314521041014463352745997175081648119338276204364899857619862516598759759837948345,0.000000000001490771011338930199064848500947659393053277157331681664905505659997390417888715173443762294983919117,0.0000000001610683330512570009536064309474922448933649510747201742255751136057326951671055172061587476079907507
20.0,0.0000000000008364801067266042753064687907152280916546290954510602852476769311311556529344737730391392279163819044,0.0000000000002930798156377640312832169435215789643739754422710026194375778958583333664675829104690453489183956542,0.00000000001966750410850601838829138281169202659064235578940367313219699813239789020191828939943200739090646455
30.0,0.000000000003501793812445273964253626979138053911678534747527998211545023959770890631396212258703554196420079181,0.000000000006052190602769727753438522686163305026095717240558752557794908264420950477321800872550019341727677364,0.0000000003081616216673488101049534579161650332479892155118554272950651252768231370097450982648157107037654857
40.0,0.000000000007908246732728564565322985613042172498920233837781564944612298852593434954729905029104845930208899741,0.00000000000009340003983621961568163739662088276210213008651930529280537886212237723600056585034054490724957547113,0.0000000001358011743460744989295098841688973383816367838857721040046882672843262652369641734943754251830512838
50.0,0.0000000000187165479234492725411868170572520580626297542775093827885197036388456998724864560749282884460280834,0.00000000001912915184354939342623929209211724916808191524592644120441873462061676897876514092898646491647111777,0.0000000005518167199483766749818038883568603840893163035847823350517733731854569060147104826941090183069092434
60.0,0.00000000000641528406225267578161064637783938735487284071281060429232552251588230951267001769636922941257322666,0.00000000001555794062643778041130691925561269907730828123126029126009491148942315503666033709901129583951858398,0.0000000001978929723019564173546232920008055303879987114457965078632959161632153734297323522975209973841027879
70.0,0.00000000005319561500845600095787028167676295608964511827713296279649813017451557447432828797268823702956741766,0.00000000001291612092319509503742115106955969250710089864140304364755219873153245175583062420458415771748016008,0.0000000003989554735901836296634248735233969939009185280396735012699765219593748151785745241290270663857151116
80.0,0.0000000001195286537416177567462992528386780845387131040605162043958699499357833256735537170659162007689025827,0.00000000001919527512484855518705061493037352227708284179482947679756723714509266892663899953314688558632515155,0.0000000004306372610714707446972106841099785120293227648549954088817238643815243208232061071268362154190986614
90.0,0.0000000002707119567388064845909800082339900692162162057664185079994387431156115521232324678052832674714997475,0.0000000002000015216813758335300283863278704429428265018147139277522869420139816757144436338879033806152833897,0.000000001193609813366431610399715556620572539859611939392430975580099244228562753303239474976417761172081062
100.0,0.000000000003264134746761728732229443965190482002091274987164452168926568608200484235162448934731926357509530166,0.0000000001611942973691262410685888374074062540245906633236900051415429844356608688879895419514284263231986578,0.000000000238796613703685390315150352381638472868941527219400926768537337332459346831307443917496628434254006
-150.0,0.00000000003982242402409208488275106108785504391089714632370979238771985010098945636761342601687443483132641262,0.0000000000000011026846375018844640581530726505508163857398959156575489438520284340671908663398824630482636509682,0.00000000001292586248990993334653619520086717903340271595037431392210978509831866911345914197249842271099031158
-140.0,0.0000000000229958827245833774450365331676398268085676290624108403986628677262649963736922459004556565172042205,0.00000000000000005659197755382872721000813672273823135603665116132432666957567619313162274101577620330646702907934738,0.000000000008479776372695510970601435545620765809660816470306242973828170786669508852205447334713691825923684131
-130.0,0.00000000005738538349630320412441605095586289645830183545093414853654740421811658287801286168273441454090932153,0.000000000000001263709138375900225144662402439443948225951624707673895108617763424898815664029140847307493969264265,0.00000000003142221437724028816464786808739791846623150392170095445829708076680802273491414278465210493095380975
-120.0,0.00000000003845181813816303936461521751158320769040948681530353722689417828768760937294516372760222949434768698,0.0000000000000006987443983048680552239554753239252833016353878352583413436830729221173875447371657492089237611076968,0.00000000005267817032539867822714999148400293494448731699809581752991647636346647410604893747029037101903549842
-110.0,0.00000000006108286114509377569314558856547268267642110386499688098063005687673346450130400237311362451525778248,0.000000000000000283041136070927203858617251050497296671496081715656373977206651603278135548448512616025518375162694,0.0000000000009764467766653264632939481632003592745639798970622141751262180435705622997695065030641189083648338705
-100.0,0.00000000003422986773334280872877223813037198562190212188447086459332187005048241367405233852234727622301306189,0.00000000000000001999079616497384600576899345442021848648516390476009530816981192524121635979901410826879903936604372,0.000000000004532273527394750064024455057266931650298530787690968683004730407988049893256455521683211816150989595
-90.0,0.00000000001889717483658498592486762168397047121314783423914516947112576030419151244697852982066065570034704239,0.0000000000000004165582878328158649080338063326572348111198463541818344954569919219981920061492058931570426674437124,0.0000000000196085229968899178822512485301110478772030423265396964963707269931827470946348542956811881228483992
-80.0,0.0000000000003206703345117626005896695982116978639730965186055460572428912293859134501142389865607938106710063631,0.0000000000000003589761085872107909845376431887356615077840203640089516676938153011483563997947125157949913917956243,0.0000000000209490337607191890225495325958182538891425331749289175470944823652929041476103671486677549520992815
-70.0,0.0000000000240701614254411865894895788770948361927019348090961584042109171106594904615173842022451760138108087,0.0000000000000001731514983541005661215026016523390173245803123738217680191783175517512230663301754865815463533803261,0.000000000004738278131068857142785558785854087250183962756695491734643865955799392339944541525979941868837498779
-60.0,0.000000000007945986467137812671646163844214796434614227946517666338574803267662997087185292128209688868145322732,0.0000000000000002971726821047401767569491692209841985554087420011296025074218754389210577585179974708854679330434767,0.00000000001766156967365893733794398189621907382813113269552809024724074040954855278960779684396720629382170539
-50.0,0.000000000001207679825871270908198213427690730690751580151851308394549863390977431462459141995191650929683326432,0.000000000000000184348810107418951070863403660081315141204669497445151904989676975287871878091759329648563411043464,0.000000000008039479646775044366706277801901682325750326045218586812508482143495261001548574711752662462825556934
-40.0,0.00000000001841366532245037304753832741502883860818673829107000075534075626006889613057413623147945009673582234,0.0000000000000002452746189802499691595877191305534692251159398610697435924112298896223502834323419227292023895404443,0.00000000002355416528272421163970992024616812769539681048293196516885657841908594679489120649250446495238536353
-30.0,0.00000000001247593900269629629910305039659577908723385483087957091099876084133714651771740452263754654129468748,0.00000000000000009475607017432774535300166113866089332549809294296549605138202356373267738093001350590782888314570994,0.0000000000138429041965190856393569458949394872368640807420508866798740459544694505839075315192827547484219591
-20.0,0.00000000001136944910340225350958142888251045484540434890577345659803996700546197735886681578590340607485230343,0.00000000000000002328798925216282889423798101244435761550359342380871419307767205159868652382455879060344157214850569,0.000000000001434280085487081472402622951675135803806224890041560878717641976832670651034723065970369247616468449
-10.0,0.000000000001108678532214121890009891810207313368520482135576132547092950102175062345034119847479223264394146317,0.00000000000000004590718640453605279461931445793194449042129282226139936862091038821611309840748657220734042639750824,0.00000000001667434113428261672522648483886828048259022869637699165792893713406331170328229940213053423045492967
0.0,0.00000000001643941349848270971726376267201903288336680754484722947064475269554363433187851153456370094008023778,0.00000000000000007319323263814277913497055623694532131488917615000937454158575544769152397827941787183173623021511724,0.000000000007745446321704176377559129376133684051268136922409473064680857603692411864640605844022051110970631978
10.0,0.00000000002846163578056274143713022824122440349893380458830912502406491708353079695254445041837071422263193427,0.00000000000000006279157190048516719033338243572704945641552182575360964463202216138740529028890735122516275546981108,0.00000000000070249007647702827953947810380264439652022365248175383144989004144529713777478637542256055981760954
20.0,0.000000000009754391744957330789238056656162445185168239785892675631429154127666024300486454548926969017759802331,0.00000000000000007224888360122414550176573083983021571164965873478605685507560375384764622617130982449530386629665477,0.000000000006909109087132943011028346602670663613812147118032254366787153798408723901178911996637111728588009407
30.0,0.000000000002339267949159645800875253061036674084969474240054682041740798571235177291288954223789681482087144464,0.00000000000000007999518113419657183955806998857898329031178122078780993121674607055209028080345989114725654490751866,0.00000000001188712089920777307876778668840656153072993583664349387339412164675308528139718528672525212236547611
40.0,0.00000000003299989658955347097651728597687219193564183377807665453592424089788280883403381674315377607723950504,0.00000000000000003871814311127902688225224362877968877247644753237713009784535118781017589924685224486307585745515847,0.00000000001110190517427234954866531066869948763686417947029710123978274956373398194541643112731258761011026431
50.0,0.00000000001868400021527761280042613800629356956503207465343972289182408713477000330625094668140561474179133593,0.0000000000000000278665993462789554852905391917391071620724078950010746493367188584804868067857911737412446843099015,0.00000000000161234092946306614827614346236638849851709854018309091608470730152497858926775419653986279196117879
60.0,0.00000000001648169812124138434326907231619026638633885724939646195691388282332279707708169668220358748571887566,0.00000000000000002642916265301444022741158314889590911376371791570960263813486492609548699117710798602426262994244479,0.0000000000001213503345999896313944388413801536222575093296284613943068475368190863971772825690807691257340031266
70.0,0.00000000004823872798594797396381066659789510509559602230884413757550774209203310291577835820279190066845867274,0.00000000000000003523055598291910676958360855566185267419400165019536805787623210967874936498512924440438734275802223,0.00000000000795551590834854961448613133076076906476798980445993467189959423340149635797748070645976936763460702
80.0,0.00000000002413850751003782535268168446113465522383404655473821363580112811494053514461582143463391961679146335,0.00000000000000001263957911911729326542930349262112391201546643518917009438693106285712047034348656878656523230712321,0.000000000001376282908574503144112269810223911014606885105760739130777747623268710595555005412024963904967906688
90.0,0.000000000006741797147938959831445004512058566434961734086236039021779791626699543247787436553461117229184961195,0.00000000000000009822172764033814182777217349931774301612572307554076562811315789245178404158349822687191697283273136,0.00000000001029839497104967755164090221236976714491361293697568126076539871685509446427080874140487828348965088
100.0,0.00000000002930958068320405459434387035827196104607710490609129749217464864955380731476802947641794792510982935,0.00000000000000007153643649303358683788157152830623831219415221364439375211580733004936619223654397163814025305837918,0.000000000005124715974866264497239876206516109663225949786313808875234022064901271856122796905119806863030805479
-150.0,0.000000000000001636235178308076071858040037248410093755208569063620580106029363237295948031935223057821368150238955,0.000000000000002061777716352176842921152284575198969986744198871871175690834108835028218245957059370948179492970373,0.0000000000005526329206241331782378456621058941011978199492561827801691021517778089860057315038119604834927449569
-140.0,0.000000000000000329481054458344728070683025721035360876067631939448955546028300365287351890975659150686967041190264,0.000000000000001798231635762159127244878210912909020281610517101804022377995427623373999179133513280736590061115296,0.000000000000227994738908052257246835735345553084144747629579353517593416567195152051916392656952061714506980382
-130.0,0.0000000000000006122840785485437002882593092391574155181550137006238103429160700105454586547752687650490962269614108,0.0000000000000006122840785485437002882593092391574155181550137006238103429160700105454586547752694221936262567360546,0.0000000000003100337686936450191757836812393167222335028547463223109665645482163340117975811636914262007073642487
-120.0,0.000000000000004242838118330804034167742150085202685859069488111705901890446982852132028440326261431627127773714612,0.000000000000001157654717511073443960178356965983333180436172001889083900612577268573069388667965447001689519821562,0.0000000000004751308309883487145684282044635424663889658174908825900243920989329932703676552699551921099704230086
-110.0,0.0000000000000002958065115836218329066171869085838675213532747717311031593653674629805912251114633944841747694513426,0.000000000000002257448716680982793472056297052149389867860504077772470349463106123413030059019543630090135972863761,0.0000000000001949815176667597245942804703389144947434489039120463785832075364784254942141401006064008784666177581
