voltage,largest element,smallest element,element difference,element ratio difference,condition number
-90,3.6087042697430696e+20,7259.9507015318459,3.6087042697430696e+20,49707007913726392.0,1.5034686772827466e+19
-80,2.2825784902452829e+20,7690.4018504763417,2.2825784902452829e+20,29680874089874776.0,1.4810312195345222e+19
-70,1.4442655921619324e+20,8146.3749622061414,1.4442655921619324e+20,17728935862422012.0,1.0170881595428984e+22
-60,9.144380199499006e+19,8629.3832643802052,9.144380199499006e+19,10596794602048296.0,1.4895450119334513e+19
-50,5.797181433252239e+19,9141.0297057329135,5.7971814332522381e+19,6341934792768985.0,1.5521307611030962e+20
-40,3.6843047553979765e+19,9578.1594245514916,3.6843047553979752e+19,3846568627740812.0,2.3032377345651421e+19
-30,2.3527048401806963e+19,9858.0210800474961,2.3527048401806959e+19,2386589378412407.5,1.3690103604863689e+19
-20,1.5161144104503523e+19,10146.059937732913,1.5161144104503517e+19,1494288837001608.8,3.2622028211033882e+18
-10,9.9376333532811305e+18,10442.514925071837,9.9376333532811203e+18,951651343051613.12,1.1217801424103124e+18
0,6.7164133911247596e+18,10747.631950685467,6.7164133911247483e+18,624920300764150.75,5.5712571212707264e+17
10,4.7801730035879322e+18,11061.664108332649,4.7801730035879209e+18,432138686979933.94,3.7536272112500982e+19
20,3.6797585785481953e+18,8761.390350157395,3.6797585785481866e+18,419997104510026.62,7.8433641344006336e+17
30,3.1365923686461696e+18,6454.351846146852,3.1365923686461629e+18,485965507213348.88,4.3016306230769234e+18
40,2.9812092355786378e+18,4754.799876381594,2.9812092355786327e+18,626989423968636.0,4.6369162515755162e+17
50,3.1146859758947896e+18,3502.7718357088206,3.114685975894786e+18,889206069359782.25,1.0749423802539382e+18
60,3.4846133498756521e+18,2580.426274927047,3.484613349875649e+18,1350402212120618.5,2.3605283817713455e+19
70,4.070346985792001e+18,1900.9516099373466,4.070346985791999e+18,2141215465198588.5,3.0428956779505684e+18
80,4.874228282940247e+18,1400.3953759250699,4.874228282940246e+18,3480608667191893.0,2.3035020915809534e+19
90,5.9167070493133486e+18,1031.6449922557226,5.9167070493133476e+18,5735216177782525.0,3.9886352252471327e+18
100,7.2340875964793805e+18,759.99350493660631,7.2340875964793795e+18,9518617658558548.0,7.7579544884576064e+17
-150,3489993248125.5884,123.38504182021349,3489993248002.2031,28285383678.930218,6.3889994246908779e+20
-140,4944962366701.1406,155.85247505705567,4944962366545.2881,31728481468.714886,7.3025499382446581e+20
-130,7011352094429.1182,196.86336060738654,7011352094232.2549,35615322591.247292,1.610155502934688e+22
-120,9945657930683.8984,248.66581512706887,9945657930435.2324,39996080384.437401,9.6547102622789245e+20
-110,14112017007509.893,314.09952274526751,14112017007195.793,44928489174.925095,1.3726906982919198e+22
-100,20027377677858.605,396.75139961795736,20027377677461.852,50478404605.865295,2.148673131151813e+22
-90,28425623914878.41,501.15221991746802,28425623914377.25,56720538760.777435,3.0210268464783e+23
-80,40348608624643.219,633.02498181493206,40348608624010.203,63739362242.799034,7.2606272580061822e+22
-70,57275387797234.422,799.59862827263839,57275387796434.812,71630172654.204819,2.1574709500888639e+22
-60,81305685911696.938,1010.004320054472,81305685910686.906,80500334797.886719,5.3399890562046231e+22
-50,115420349938834.41,1275.7759836737371,115420349937558.59,90470702863.106766,1.2515977413996888e+23
-40,163851099070778.88,1611.4825730952432,163851099069167.41,101677239212.12694,8.4667700188798991e+23
-30,232605434517988.0,1690.9373655246936,232605434516297.03,137560053530.3158,1.6582376680688464e+23
-20,330211820010466.94,1622.0374258671304,330211820008844.88,203578422263.55405,6.4550851183817089e+22
-10,468777566361181.62,1555.9449241322268,468777566359625.69,301281593641.64233,2.679729288509309e+23
0,665490641748769.75,1492.5454667845352,665490641747277.25,445876294262.89392,3.9462564634173377e+22
10,944751694614901.12,1431.7293214356423,944751694613469.62,659867532549.77515,9.8507996295611181e+22
20,1341200748627037.5,1373.391226918304,1341200748625664.2,976561319411.15039,4.2876699713316496e+23
30,1904014005675608.8,1317.4302110994036,1904014005674292.0,1445248476643.5544,1.1370947277873194e+23
40,2703003739056205.0,1263.7494161164193,2703003739054941.0,2138876350473.5808,1.208623956879009e+23
50,3837277917106422.5,1212.2559307349052,3837277917105209.5,3165402469740.9824,3.9430889643571918e+23
60,5447533710525467.0,1162.8606295368386,5447533710524304.0,4684597252806.8057,1.4543129595977704e+23
70,7733509789205206.0,1115.4780186614901,7733509789204093.0,6932910967160.9453,3.5065858366324322e+24
80,10978762218699880.0,1070.0260878318306,10978762218698810.0,10260275280713.85,3.2531406378710358e+23
90,15585837197185350.0,1026.4261684103599,15585837197184324.0,15184567265391.672,9.1736458234187043e+22
100,22126203514072164.0,984.60279723867086,22126203514071180.0,22472212729971.254,8.8544367175530937e+23
-150,38541422296599.984,753.95262197430554,38541422295846.031,51119156792.206841,32694299981566088.0
-140,38076307458228.117,887.60740208002812,38076307457340.508,42897690317.813622,7.1504307422380595e+17
-130,37772911219173.242,1044.9554484792368,37772911218128.289,36147867618.801918,35237183019972040.0
-120,37652386173029.43,1230.196916730976,37652386171799.227,30606796083.576424,36012766488152728.0
-110,37739982985297.656,1448.2765328769626,37739982983849.375,26058547610.605961,98859810429163024.0
-100,38065783459114.68,1705.0155850299579,38065783457409.664,22325768628.352947,1.5369358774837088e+17
-90,38665566612307.008,2007.2673133909145,38665566610299.742,19262788944.13348,31691604964354984.0
-80,39581831837176.367,2363.0998465839748,39581831834813.273,16749961663.44586,43355609783404256.0
-70,40865007572761.281,2782.0115675035054,40865007569979.273,14689014255.045797,51888343140185608.0
-60,42574879066703.773,3275.1846575215263,42574879063428.578,12999230125.522758,88231715078539472.0
-50,44782274883135.281,3855.7835870144645,44782274879279.5,11614312336.914692,2.1220136367615328e+17
-40,47571058992897.461,3753.7472515438135,47571058989143.719,12672952067.652607,3.8716215618096717e+17
-30,51040483762193.938,3286.9320039923919,51040483758907.008,15528305331.597631,1.0646571905652762e+17
-20,55307969170765.938,2878.1698060321155,55307969167887.773,19216367656.574883,45912366776597272.0
-10,60512385418841.773,2520.2411921795615,60512385416321.523,24010553278.239723,29000304618480352.0
0,66817930051692.141,2206.8245082158946,66817930049485.312,30277862966.870457,25118049209046784.0
10,74418707229326.406,1932.3842595599247,74418707227394.016,38511339999.361351,41426703997332816.0
20,83544136254573.969,1692.0733446148813,83544136252881.891,49373826802.755264,63267788088942576.0
30,94465339486294.844,1481.6474463563613,94465339484813.203,63756961697.333725,44922114436912544.0
40,107502686944445.7,1297.3900701650587,107502686943148.31,82860728948.518005,2.9156309051142515e+17
50,123034707014512.31,1136.0469039394227,123034707013376.28,108300728242.7072,2.335400043741033e+17
60,141508610571298.22,994.7683411714047,141508610570303.44,142252828839.18741,7.1805662489297894e+17
70,163452720618412.53,871.05915184085984,163452720617541.47,187648244407.94684,46678952521138592.0
80,189491152422699.38,762.7344122273206,189491152421936.62,248436610942.13834,46892421509458208.0
90,220361151579952.0,667.88091528144889,220361151579284.09,329940782163.37488,1.2641014514873597e+17
100,256933571212922.81,584.82337999487527,256933571212338.0,439335327556.79895,1.5499687030660549e+18
-150,195003391967423.56,4707.914652601914,195003391962715.59,41420332855.79026,6.4604895324223724e+18
-140,185913478792644.16,6174.6059151543568,185913478786469.59,30109367520.339405,6.6073852191603892e+19
-130,177263815687237.88,8098.2262892952513,177263815679139.66,21889214916.302898,7.9040186746041041e+19
-120,169037895025008.38,10621.126260329653,169037895014387.25,15915251441.494669,7.5569785720027679e+18
-110,161221177856779.78,13930.003806757208,161221177842849.78,11573663589.278715,4.5162997075457188e+19
-100,153801347830462.41,18269.720300853263,153801347812192.69,8418374517.9327841,2.3504277516259999e+18
-90,146768653496197.28,23961.420578327296,146768653472235.88,6125206684.4879417,5.9970970183724288e+18
-80,140116363905723.42,31426.298086494076,140116363874297.12,4458570446.9576244,2.7886698935537664e+19
-70,133841369663553.31,41216.763763766976,133841369622336.56,3247255665.9387989,1.0588010501089208e+19
-60,127944970934233.8,54057.325189321913,127944970880176.48,2366838730.6648889,1.2170872759006206e+19
-50,122433905962831.59,70898.201114784111,122433905891933.41,1726897213.7193048,4.2483613534780186e+17
-40,117321689208819.84,70877.334512214657,117321689137942.5,1655277953.3293705,1.7368255762096622e+19
-30,112630348237883.69,68782.592707202246,112630348169101.08,1637483319.6145296,4.6817684432551035e+18
-20,108392674365840.69,66749.759878590616,108392674299090.92,1623866131.69835,4.471458265302352e+17
-10,104655135385680.05,64777.006339613683,104655135320903.05,1615621673.4838414,5.9137064053467469e+17
0,101481641701647.92,62862.556478921484,101481641638785.34,1614341626.9695592,3.4291082752675104e+17
10,98958412640652.922,61004.687162410177,98958412579648.234,1622144416.1692061,4.404552795088896e+17
20,97200261218692.688,59201.726182284983,97200261159490.984,1641848430.5577235,4.7480298770302906e+17
30,96358707861250.344,57452.050751960232,96358707803798.281,1677202233.8639085,1.1988108919374157e+17
40,96632452512263.266,55754.086045442011,96632452456509.156,1733190504.3426518,1.7403206976032877e+17
50,98280887955200.688,54106.303779878421,98280887901094.406,1816440619.470856,76497113242191136.0
60,101641534992732.42,52507.220840001777,101641534940225.2,1935762993.4833355,64272628911065832.0
70,107152535260447.34,50955.397943224874,107152535209491.95,2102869167.655957,1.1415700196492992e+17
80,115381666485972.31,49449.438344189417,115381666436522.88,2333326127.6471162,71645086926581136.0
90,127063769357602.16,47987.986577600954,127063769309614.16,2647824558.1762104,64638770473904496.0
100,143149022448324.12,46569.727238218606,143149022401754.41,3073864309.2340322,2.9032954449472941e+17
-150,62800409290076.242,39.521967586921832,62800409290036.719,1589000070706.4358,1.8258341024788688e+17
-140,58796445443625.852,66.77018568021802,58796445443559.078,880579331098.75183,42310697655557808.0
-130,55724455942112.656,112.80454815326731,55724455941999.852,493991216261.9538,95255704882475984.0
-120,53528841655939.328,190.57706601275467,53528841655748.75,280877666845.58368,81191932515280448.0
-110,52167855768771.688,321.96944790455143,52167855768449.719,162027347962.02454,6.782387484247392e+17
-100,51612836869892.969,543.94963440681636,51612836869349.023,94885323208.604401,64709863981639832.0
-90,51847648274978.477,918.97292335334851,51847648274059.508,56419125044.278236,2.3082067457672454e+17
-80,52868313082510.75,1464.9617650045575,52868313081045.781,36088527595.357597,36999249860550936.0
-70,54682837548532.594,2078.0483150558125,54682837546454.547,26314516920.682816,41101455499080976.0
-60,57311218295786.062,2947.7116078131012,57311218292838.352,19442613769.908474,1.3612072611883978e+17
-50,60785631710451.289,4181.3290191006608,60785631706269.961,14537395032.243919,98991805293541952.0
-40,65150806664729.281,5931.2153602924045,65150806658798.062,10984394041.884424,87765584059776816.0
-30,70464584479234.797,8413.4291966660621,70464584470821.375,8375251378.7312031,1.4093345427146098e+17
-20,76798672847861.297,11934.449610648306,76798672835926.844,6435041024.3752689,2.3019039680895866e+17
-10,84239603331828.219,16929.01719141391,84239603314899.203,4976048070.5609426,1.9340499544671048e+18
0,92889905032138.0,24013.811479959764,92889905008124.203,3868186652.0713453,5.3857859690910464e+17
10,102869510215165.72,34063.592426825628,102869510181102.12,3019925465.4701171,4.2788011685319962e+17
20,114317411041134.23,48319.207052542246,114317410992815.05,2365879285.1634679,7.7117984146204403e+17
30,127393590179095.88,68540.796899266526,127393590110555.08,1858653472.7094653,6.928391393112041e+17
40,142281252037504.41,97225.122806300962,142281251940279.28,1463420646.132457,7.6383995889065101e+17
50,159189385653522.0,137913.84011179276,159189385515608.16,1154266935.9687419,6.471398915462633e+17
60,178355695028908.53,195630.78703715946,178355694833277.75,911695432.657184,6.4695053831453568e+17
70,200049937943699.12,277502.27827573853,200049937666196.84,720894758.72670352,9.8024468268563814e+17
80,224577720095821.75,393636.9914700496,224577719702184.81,570519857.0315491,1.3038204307566218e+18
90,252284797888281.59,531218.29496458545,252284797357063.31,474917374.41968298,2.5049967749794048e+18
100,283561950407665.69,511206.20361716818,283561949896459.5,554691919.62314177,2.6943943471030305e+19
-150,506429998464555.25,9139.9630138168086,506429998455415.38,55408320328.976082,1.5460138710695404e+18
-140,399485270188665.62,10170.143690596269,399485270178495.5,39280199212.725601,3.0697545684772123e+19
-130,315181381738217.69,11316.437772343057,315181381726901.25,27851642723.517551,1.125163311392634e+18
-120,248733881441168.72,12591.932597149429,248733881428576.81,19753431772.457016,2.6579424162980166e+17
-110,196370707376405.5,14011.190599100106,196370707362394.31,14015276288.44174,7.7766308237238003e+17
-100,155118171852028.44,15590.415568834342,155118171836438.03,9949585446.7223988,3.4202161324043277e+17
-90,122632219607648.12,17347.637653616908,122632219590300.48,7069101975.5119123,2.2179087284253917e+17
-80,97065387206277.5,19302.919209079671,97065387186974.562,5028534086.2132425,1.1531443433106401e+18
-70,76961915813186.734,21478.583852860847,76961915791708.141,3583193209.5902939,3.1370288424422624e+17
-60,61175066144722.047,23899.471335267026,61175066120822.578,2559682818.3579803,1.6444175700678918e+17
-50,48801943362147.5,26593.221136838165,48801943335554.281,1835127196.9285727,4.3525395341161312e+17
-40,39132132487520.734,29590.58803067348,39132132457930.156,1322452005.5821984,1.0835497403265312e+18
-30,31607227834691.961,32925.793212320204,31607227801766.164,959953421.04211283,1.1927883777724915e+17
-20,25788957377129.48,36636.915006105657,25788957340492.559,703906357.09452248,1.015040587828272e+17
-10,21334089926113.309,40766.32360864005,21334089885346.984,523326315.39018005,2.2326390736336005e+18
0,17974697076463.84,45361.164832994364,17974697031102.676,396257396.44563925,1.6161960509147825e+18
10,15502644864552.795,50473.898376501806,15502644814078.898,307141817.12126428,1.8885477549291919e+18
20,13757429145293.422,56162.896757632931,13757429089130.525,244955832.75668007,1.3095308557972286e+17
30,12616657373388.613,62493.111760057967,12616657310895.502,201888768.50668305,1.1126556877233306e+17
40,11988628451200.012,69536.815992745687,11988628381663.195,172406922.57825992,1.8551650406691376e+17
50,11806580008133.734,77374.428032554235,11806579930759.307,152590207.23444027,1.7861272056108678e+17
60,12024265553944.855,86095.430570037541,12024265467849.426,139662064.22724453,4.805072294760704e+17
70,12612597649566.592,95799.392041017476,12612597553767.199,131656343.33218296,1.7732242413335856e+17
80,13557151708973.76,106597.10340797664,13557151602376.654,127181239.22267181,60278748686982736.0
90,14856371559858.266,118611.84307000304,14856371441246.422,125252008.3604994,1.5297429087198902e+17
100,16520355040815.605,131980.78434287236,16520354908834.82,125172426.600356,2.9184840537953222e+17
-150,9549419818775.627,6.8509300867020855e-10,9549419818775.627,1.3938866253082063e+22,2.6537141917829595e+19
-140,8408333456063.2754,7.3242035757918634e-10,8408333456063.2754,1.1480201729857294e+22,8.9627369527752991e+18
-130,7415753176990.8701,7.8301715738958251e-10,7415753176990.8701,9.4707416140323876e+21,1.1794067182487392e+19
-120,6554148253178.8232,8.3710926713308172e-10,6554148253178.8232,7.8295014886471914e+21,2.8751763674823664e+19
-110,5808301213347.1387,8.9493814855379076e-10,5808301213347.1387,6.4901705472420442e+21,5.8677876872133243e+18
-100,5165039075779.6895,9.5676194396920846e-10,5165039075779.6895,5.3984579009822285e+21,7.0286114756805284e+18
-90,4613000690100.7021,1.0228566285916005e-09,4613000690100.7021,4.509919143264946e+21,3.5186430074245214e+19
-80,4142436079206.5649,1.0935172424536213e-09,4142436079206.5649,3.7881762796092869e+21,1.0941587246193437e+19
-70,3745034237375.5649,1.1690592074373844e-09,3745034237375.5649,3.2034598534874886e+21,1.1665682658084936e+20
-60,3413776343164.6602,1.249819735286059e-09,3413776343164.6602,2.7314149767232744e+21,2.4471480214184321e+19
-50,3142811794572.7417,1.3361593328832135e-09,3142811794572.7417,2.352123520921017e+21,6.6214094258815191e+18
-40,2927354877031.4062,1.4284634115193341e-09,2927354877031.4062,2.0493033657178726e+21,6.692154970480427e+18
-30,2763600239196.729,1.5271440073291048e-09,2763600239196.729,1.8096526758011001e+21,5.9567103677204787e+18
-20,2648655683694.5488,1.6326416205793247e-09,2648655683694.5488,1.622312974451002e+21,5.2993640806113485e+18
-10,2580491085784.6216,1.7454271820178487e-09,2580491085784.6216,1.4784295285245726e+21,5.4546516102289531e+19
0,2557902537756.6528,1.8660041550611373e-09,2557902537756.6528,1.3707914480355734e+21,4.9055954110317619e+18
10,2580491085784.6216,1.6326416205793253e-09,2580491085784.6216,1.5805618656646534e+21,1.2782736073669992e+20
20,2648655683694.5488,1.4284634115193341e-09,2648655683694.5488,1.8541991781766401e+21,8.1895593433001787e+19
30,2763600239196.729,1.249819735286059e-09,2763600239196.729,2.2111990722919696e+21,6.4004452718508585e+18
40,2927354877031.4062,1.0935172424536213e-09,2927354877031.4062,2.6770084305785995e+21,2.6835541687555269e+19
50,3142811794572.7427,9.5676194396920866e-10,3142811794572.7427,3.2848419759825722e+21,1.7633908855961966e+18
60,3413776343164.6616,8.3710926713308192e-10,3413776343164.6616,4.0780534599217924e+21,7.4623599921009295e+18
70,3745034237375.5649,7.3242035757918644e-10,3745034237375.5649,5.1132306722791568e+21,2.425891931576065e+18
80,4142436079206.5674,6.408238461313575e-10,4142436079206.5674,6.4642352250378665e+21,1.6182486235908992e+18
90,4613000690100.7041,5.6068239709760812e-10,4613000690100.7041,8.2274755083806106e+21,5.1332200245972142e+18
100,5165039075779.6943,4.9056344003572059e-10,5165039075779.6943,1.0528789253849818e+22,6.3250884592862505e+18
