voltage,largest element,smallest element,element difference,element ratio difference,condition number
90,19923258857567.949,0.0014708863320882575,19923258857567.949,13545070358552012.0,1.0549281697706265e+19
100,19481073521211.551,0.0013218934836924752,19481073521211.551,14737249076071260.0,1.3261971788473797e+18
-150,1.0929559334373168e+17,0.071169557664079855,1.0929559334373168e+17,1.5357070766072008e+18,1.7637898436657136e+24
-140,99053100908673424.0,0.081929995242835368,99053100908673424.0,1.2089967857936064e+18,1.924624096417202e+24
-130,89770470161900416.0,0.094317350575285633,89770470161900416.0,9.5179168641133709e+17,6.1358981512704157e+25
-120,81357748929247472.0,0.10857760449240664,81357748929247472.0,7.4930506442456294e+17,2.4345486769192933e+24
-110,73733414786107872.0,0.12499392874590165,73733414786107872.0,5.8989596955544512e+17,1.7479060426384005e+24
-100,66823585074553320.0,0.14389230906662864,66823585074553320.0,4.6439997737204282e+17,9.2081612878315961e+25
-90,60561300952659096.0,0.16564801839789406,60561300952659096.0,3.6560232677935283e+17,6.0308310072138175e+24
-80,54885878538204000.0,0.19069306884528087,54885878538204000.0,2.8782314360222362e+17,2.9448262744121214e+24
-70,49742320859084040.0,0.21952479031945568,49742320859084040.0,2.2659090477525696e+17,2.884509650141852e+23
-60,45080784912018960.0,0.25271570622160866,45080784912018960.0,1.7838537060489315e+17,1.7648965325841982e+23
-50,40856099713444488.0,0.29092490227709039,40856099713444488.0,1.4043520988977165e+17,7.1147570440537796e+23
-40,37027326044870640.0,0.33491111427287146,37027326044870640.0,1.1055866606655022e+17,2.5122353598271845e+23
-30,33557361868561920.0,0.38554779458743199,33557361868561920.0,87038137267705232.0,1.2498973413036481e+24
-20,30412582355916340.0,0.44384045669538813,30412582355916340.0,68521429034101712.0,1.2657052228568234e+24
-10,27562514063719120.0,0.42025233832135961,27562514063719120.0,65585629276481384.0,5.4881351393955113e+23
0,24979539752778824.0,0.39293937441450066,24979539752778824.0,63570976540591256.0,5.4809679214946765e+23
10,22638630946135460.0,0.36740152971425266,22638630946135460.0,61618227239670736.0,6.3040645931582763e+23
20,20517105667756028.0,0.34352343599443452,20517105667756028.0,59725490368256656.0,2.115771446829702e+23
30,18594409063738496.0,0.32119722301973969,18594409063738496.0,57890939681616560.0,1.8997180005472885e+24
40,16851914855868404.0,0.30032203123767037,16851914855868404.0,56112815921027288.0,3.4294672802629826e+23
50,15272745819038332.0,0.28080355614150904,15272745819038332.0,54389431632916128.0,4.064491346670003e+23
60,13841611719098282.0,0.26255362224596968,13841611719098282.0,52719180183813888.0,1.3284719969393693e+23
70,12544663409521338.0,0.24548978475094635,12544663409521338.0,51100551586079712.0,2.0384024115231293e+23
80,11369362083155172.0,0.22953495709385921,11369362083155172.0,49532159402221776.0,2.9146369753980186e+23
90,10304363037759264.0,0.21461706270805103,10304363037759264.0,48012785692517600.0,2.694733526669513e+23
100,9339413783551464.0,0.2006687094140388,9339413783551464.0,46541455371009016.0,1.3882895204758477e+23
-150,2368407432914.5674,0.00041439533973635577,2368407432914.5669,5715333175371572.0,3.6472796781360002e+21
-140,2119291309432.2437,0.00043616492713714847,2119291309432.2429,4858921883844754.0,5.6373185198681619e+22
-130,1896405606964.1177,0.0004590781445215755,1896405606964.1167,4130899345993569.5,1.1639953141566232e+21
-120,1696989857604.7151,0.00048319507063689934,1696989857604.7146,3512018149042607.5,1.2310340207514055e+22
-110,1518574280435.1858,0.00050857894036997729,1518574280435.1853,2985916560623734.0,1.2336669893029965e+21
-100,1358949166770.6079,0.00053529631054993808,1358949166770.6074,2538685845554377.0,5.1159422948002326e+20
-90,1216137492661.6006,0.00056341723446103401,1216137492661.6001,2158502470775428.0,3.7391952779366151e+20
-80,1088370418000.2885,0.00059301544552324299,1088370418000.2876,1835315464743034.5,1.6763026109307031e+20
-70,974065367636.29541,0.00062416855062223306,974065367636.2948,1560580658325785.0,2.7215195830057625e+20
-60,871806422128.92639,0.00065695823359560241,871806422128.92578,1327034775646903.5,8.6589409057372602e+19
-50,780326774558.5946,0.00069147046940894164,780326774558.59375,1128503398309411.2,1.7196990532760371e+19
-40,698493035560.79541,0.0007277957495832847,698493035560.79456,959737723064105.25,5.927958016232217e+19
-30,625291191756.39404,0.0007660293194650281,625291191756.39331,816275795021891.0,8.7824092649493742e+19
-20,559814043324.12219,0.00080627142796044064,559814043324.12134,694324546189412.0,3.8669337909733081e+19
-10,501249964854.97168,0.00084862759038956896,501249964854.97089,590659519595479.0,3.5143602506672632e+19
0,448872850075.52612,0.00089320886514874826,448872850075.52521,502539627168584.19,3.1117927987751694e+19
10,402033115735.19751,0.00094013214490712969,402033115735.19653,427634687222520.25,3.0241863477877645e+19
20,360149653105.60852,0.00098952046310074528,360149653105.6076,363963825444346.5,2.6463810246662446e+18
30,322702627303.97113,0.00104150331652774,322702627303.97003,309843110610369.25,3.4104944826801512e+19
40,289227035173.62274,0.0010962170048906237,289227035173.62164,263841040490409.69,1.4521073421451186e+19
50,259306941865.51169,0.0011538049881758227,259306941865.5105,224740701004836.62,1.0608947921374704e+20
60,232570324681.98065,0.0012144182628075902,232570324681.97946,191507598168283.28,1.7911951622926701e+19
70,208684460273.76401,0.0012782157575625473,208684460273.7627,163262312359306.34,5.1383297658578551e+19
80,187351798016.60489,0.0013453647502829574,187351798016.60352,139257251966205.41,1.1558969425877881e+19
90,168306268419.25192,0.0014160413064813553,168306268419.25052,118856891849763.28,1.5592836672361357e+19
100,151309980804.84741,0.0014904307409865573,151309980804.84592,101520974201519.2,4.8042646899002618e+17
-150,6261174757555.8223,0.0024920921942168171,6261174757555.8193,2512416985248615.5,7.5259761446737548e+22
-140,5888717404672.5,0.0028143254230858731,5888717404672.4971,2092408133177290.5,6.6564210893236463e+22
-130,5538610855733.3887,0.0031782241465254501,5538610855733.3857,1742674714050108.5,1.6142976028967564e+23
-120,5209526105412.125,0.0035891758084186593,5209526105412.1211,1451454702551160.2,5.1756126213250296e+22
-110,4900213936764.9355,0.0040532644614826811,4900213936764.9307,1208954901248274.0,2.8264773987339917e+23
-100,4609500179169.3477,0.0045773608403866031,4609500179169.3428,1007021368841882.8,2.4960707315294395e+23
-90,4336281251099.8281,0.0051692240815296893,4336281251099.8223,838865017787471.25,7.8245734778270294e+22
-80,4079519970820.4521,0.0058376165954199966,4079519970820.4463,698833146051611.25,6.3640852853608845e+22
-70,3838241619091.6665,0.0065924337923146453,3838241619091.6602,582219213724410.5,1.0876323247847443e+23
-60,3611530238944.5713,0.007444850581682514,3611530238944.564,485104462382423.81,4.8258515994739003e+22
-50,3398525158476.0464,0.008407486814383025,3398525158476.0381,404226046797011.12,9.7128155299553235e+22
-40,3198417723464.3643,0.0094945941168975926,3198417723464.355,336867240883116.75,4.3920426931494393e+22
-30,3271479267957.4102,0.010260126469103001,3271479267957.4004,318853698130235.88,3.5355408056733638e+22
-20,3407442566919.9653,0.0096587589423095133,3407442566919.9561,352782649124195.75,1.7477211389629787e+23
-10,3549102875731.6318,0.0090926388272677995,3549102875731.6226,390327048412862.5,9.5794353991290695e+22
0,3696692603287.2856,0.0085597001992648546,3696692603287.2769,431871738171948.38,8.3685781110909661e+22
10,3850454577512.584,0.0080579982217671414,3850454577512.5762,477842569772641.19,1.1672059652783721e+23
20,4010642352343.4502,0.0075857020491884768,4010642352343.4424,528710767485589.75,1.0210597107305841e+23
30,4177520551503.5918,0.0071410881456415764,4177520551503.585,584997757527087.75,1.1373666496775565e+23
40,4351365245726.8218,0.0067225339952915967,4351365245726.8154,647280511898412.0,2.9559007369034265e+23
50,4532464360971.8682,0.0063285121813590169,4532464360971.8623,716197461754516.75,1.3152477930470455e+24
60,4721118115888.1758,0.0059575848121646074,4721118115888.1699,792455040883055.88,6.9872862605299528e+22
70,4917639487354.709,0.0056083982738755634,4917639487354.7031,876834926339223.62,9.7370209046790561e+22
80,5122354703362.7451,0.0052796782908042178,5122354703362.7402,970202050432601.25,2.5046258174739435e+23
90,5335603762874.0469,0.0049702252752329822,5335603762874.042,1073513466172604.6,3.1301749378638825e+24
100,5557740982577.2393,0.0046789099497958064,5557740982577.2334,1187828157030418.5,2.3403980811168453e+23
-150,7.1650115115616002e+19,0.020451477444584042,7.1650115115616002e+19,3.5034200003281604e+21,8.5175691744533899e+24
-140,7.5989466126158856e+19,0.020615745460107662,7.5989466126158856e+19,3.6859916743346335e+21,1.200043295750538e+25
-130,8.0591621791998099e+19,0.020781332890377584,8.0591621791998099e+19,3.8780776101861382e+21,1.1353904598519838e+25
-120,8.5472498377307128e+19,0.02094825033304587,8.5472498377307128e+19,4.0801736192007529e+21,1.0045166259218567e+26
-110,9.0648976084735558e+19,0.021116508470885816,9.0648976084735558e+19,4.2928013506454906e+21,1.0902186352061135e+25
-100,9.6138957434516161e+19,0.021286118072475685,9.6138957434516161e+19,4.5165096382148698e+21,1.8936947449470531e+25
-90,1.019614291791919e+20,0.021457089992887868,1.019614291791919e+20,4.7518759166777911e+21,1.217378092367334e+26
-80,1.0813652796809132e+20,0.021629435174383638,1.0813652796809132e+20,4.999507712349352e+21,1.3439815014164957e+25
-70,1.146856099886488e+20,0.021803164647113425,1.146856099886488e+20,5.2600442112348279e+21,6.0766986961825445e+25
-60,1.2163132482541932e+20,0.021978289529822791,1.2163132482541932e+20,5.534157908893469e+21,3.3827224064529042e+26
-50,1.2899769379222464e+20,0.022154821030564004,1.2899769379222464e+20,5.822556346280749e+21,3.8419138445885775e+27
-40,1.3681019300833827e+20,0.022332770447413369,1.3681019300833827e+20,6.1259839360496336e+21,4.5491319642518076e+25
-30,1.4509584150602146e+20,0.02251214916919431,1.4509584150602146e+20,6.4452238840248559e+21,2.7070423181872038e+25
-20,1.5388329467412618e+20,0.022692968676206238,1.5388329467412618e+20,6.7811002108099711e+21,5.1726696833078292e+26
-10,1.6320294336093248e+20,0.022875240540959317,1.6320294336093248e+20,7.1344798787452776e+21,3.5272448483705807e+26
0,1.7308701897896211e+20,0.023058976428915127,1.7308701897896211e+20,7.5062750297067492e+21,1.7679063247857913e+26
10,1.8356970497526576e+20,0.0232441880992332,1.8356970497526576e+20,7.8974453395221633e+21,4.1393853182964851e+26
20,1.9468725505269776e+20,0.023430887405523657,1.9468725505269776e+20,8.3090004950816192e+21,1.752023525439038e+26
30,2.0647811855103803e+20,0.023619086296605824,2.0647811855103803e+20,8.7420028005363567e+21,2.551231092321567e+27
40,2.1898307342158483e+20,0.023808796817272975,2.1898307342158483e+20,9.1975699193129924e+21,2.4475250949577503e+27
50,2.3224536725510164e+20,0.024000031109063184,2.3224536725510164e+20,9.6768777590208316e+21,2.5815817610446217e+26
60,2.4631086685085519e+20,0.02419280141103641,2.4631086685085519e+20,1.0181163506698805e+22,1.8478318411863961e+26
70,2.6122821684401832e+20,0.024387120060557755,2.6122821684401832e+20,1.0711728822236494e+22,9.3349326543199275e+25
80,2.7704900794004216e+20,0.02458299949408714,2.7704900794004216e+20,1.1269943198212235e+22,3.8642270456720475e+25
90,2.9382795533782424e+20,0.023701656923895448,2.9382795533782424e+20,1.2396937323044019e+22,5.3567317560844893e+25
100,3.1162308795873768e+20,0.019281478233358924,3.1162308795873768e+20,1.6161784080413397e+22,5.8982682386358429e+25
-150,28128418031.920486,0.00048727100418469161,28128418031.919998,57726435167192.711,2.7711068055720498e+23
-140,28234224961.731781,0.00045724549967670724,28234224961.731323,61748502678964.852,5.7097104271185209e+23
-130,28341875672.309845,0.00042907015845202232,28341875672.309418,66054175789246.773,1.6630180270321748e+23
-120,28451358305.821007,0.00040263097396084,28451358305.820599,70663610466760.047,4.6733274930147959e+23
-110,28562661369.580982,0.00037782096470542959,28562661369.580605,75598402518108.125,6.6562113867297898e+22
-100,28675773729.951336,0.0003545397413583616,28675773729.950981,80881690780516.625,4.3103664294724951e+22
-90,28790684606.357037,0.00033269310055479719,28790684606.356705,86538267725858.609,6.7513504703881377e+22
-80,28907383565.422932,0.00031219264371518373,28907383565.422626,92594698008949.266,9.2694055398069712e+22
-70,29025860515.226768,0.00029295541935599152,29025860515.226482,99079445531455.859,4.1347520586962072e+23
-60,29146105699.666706,0.00027490358744116294,29146105699.666424,106023009633894.95,9.1945504585805893e+22
-50,29268109692.941101,0.00025796410441613341,29268109692.940838,113458071072273.7,4.1769996853811291e+23
-40,29391863394.138493,0.00024206842764996783,29391863394.138248,121419648483193.69,3.1773307289695766e+23
-30,29517358021.935719,0.00022715223808969203,29517358021.935486,129945266091900.28,1.5697263274398525e+23
-20,29644585109.402058,0.00021315518000458654,29644585109.401844,139075133472075.05,5.9244467841161052e+23
-10,29773536498.907661,0.00020002061676736572,29773536498.907467,148852338224393.22,6.727213300227599e+23
0,29904204337.133945,0.00018769540168405249,29904204337.133755,159323052503287.56,6.3721707414594713e+23
10,30036581070.18433,0.00017612966294525332,30036581070.184162,170536754388275.03,3.6069383618798114e+23
20,30170659438.793449,0.00016527660182867601,30170659438.793282,182546465167937.28,7.1379894838290955e+23
30,30306432473.632706,0.0001550923033363522,30306432473.632545,195409003681546.03,4.1853322216042366e+23
40,30443893490.710781,0.00014553555850034249,30443893490.710636,209185258945765.72,5.0157816278785852e+23
50,30583036086.866924,0.00013656769763791411,30583036086.866787,223940482382243.91,2.0643327151833252e+24
60,30723854135.355637,0.00012815243388148917,30723854135.355507,239744601056644.53,6.9229598351666465e+23
70,30866341781.520748,0.00012025571635023346,30866341781.520626,256672553441247.03,5.846264552601818e+23
80,31010493438.557487,0.00011284559236917211,31010493438.557377,274804649322122.16,1.3344184863938661e+24
90,31156303783.360714,0.00010589207817832466,31156303783.360607,294226955588621.0,2.7307990193676025e+24
100,31303767752.457748,9.9367037608707678e-05,31303767752.457649,315031709768054.44,8.9612849386571273e+23
-150,28160588024.307907,8.3628504269429141e-09,28160588024.307907,3.3673432605684142e+18,3.2661954523485114e+17
-140,26361799597.327843,7.5670199877359495e-09,26361799597.327843,3.4837755999129165e+18,2.484572222998625e+17
-130,24691235391.060955,6.8469228279294955e-09,24691235391.060955,3.6061798871665638e+18,5.4786731337079132e+18
-120,23138789787.346474,6.195351973115194e-09,23138789787.346474,3.7348628274483087e+18,6.6592156667650035e+17
-110,21695216772.555515,5.6057862831775414e-09,21695216772.555515,3.8701469654062449e+18,1.2297692292342458e+17
-100,20352053132.115398,5.0723251865317643e-09,20352053132.115398,4.012371522660844e+18,67344486525897072.0
-90,19101548712.304287,4.5896296252201689e-09,19101548712.304287,4.1618932837936722e+18,1.6028299643376301e+17
-80,17936603088.771576,4.1528686198255675e-09,17936603088.771576,4.3190875346123919e+18,56315806681464200.0
-70,16850708043.535534,3.7576709194055254e-09,16850708043.535534,4.4843490568890399e+18,1.1120148344360418e+17
-60,15837895308.606688,3.400081252543705e-09,15837895308.606688,4.6580931843196017e+18,1.2931459417496563e+17
-50,14892689085.444422,3.076520741664117e-09,14892689085.444422,4.840756925106519e+18,3.1630212537863392e+17
-40,14124842512.736313,2.7837510844214353e-09,14124842512.736313,5.0740321545925755e+18,91607063033408768.0
-30,14003049390.411345,2.5188421436826941e-09,14003049390.411345,5.5593199540238244e+18,3.0367914204046701e+17
-20,13916271185.425093,2.2791426217300108e-09,13916271185.425093,6.105923803426474e+18,6.3618756569643162e+17
-10,13864290907.064344,2.0622535251818907e-09,13864290907.064344,6.7228838441876429e+18,85890792938851040.0
0,13846978577.55788,1.8660041550611373e-09,13846978577.55788,7.42065795512883e+18,1.0527804396397325e+17
10,13864290907.064344,1.6884303817098915e-09,13864290907.064344,8.2113488700812339e+18,38594693930406632.0
20,13916271185.425093,1.5277549871198478e-09,13916271185.425093,9.1089679318673357e+18,43046409203697128.0
30,14003049390.411345,1.3823698779370841e-09,14003049390.411345,1.0129741405612909e+19,1.5822281854098557e+17
40,14124842512.736313,1.2508199911232761e-09,14124842512.736313,1.1292466232532595e+19,4.5119375510291392e+17
50,14281955098.645016,1.1317887311957467e-09,14281955098.645016,1.2618923218608103e+19,50665271141075456.0
60,14474780011.438519,1.0240847932973544e-09,14474780011.438519,1.4134356946003012e+19,25411518586477348.0
70,14703799413.836809,9.2663024021706726e-10,14703799413.836809,1.5868033197785969e+19,32726105229547640.0
80,14969585973.636772,8.3844971403205197e-10,14969585973.636772,1.7853886432436089e+19,44005715460801200.0
90,15896866566.521519,7.5866067439775074e-10,15896866566.521519,2.0953856055793275e+19,1.1950931245178131e+17
100,16983310799.400146,6.8646456578748049e-10,16983310799.400146,2.4740258486492561e+19,26479139969646200.0
