voltage,largest element,smallest element,element difference,element ratio difference,condition number
-20,62632144580502.352,0.00023737008067714678,62632144580502.352,2.6385863122189341e+17,1.7618458956833751e+18
-10,58936961058976.992,0.00022301085447963112,58936961058976.992,2.6427844149783325e+17,6.8349610155605325e+17
0,55478392995904.023,0.00020952026082587681,55478392995904.023,2.6478772399968371e+17,1.1593157881400778e+18
10,52243954996657.891,0.00019684575353507279,52243954996657.891,2.6540554753369053e+17,3.330293695882305e+18
20,49222172415436.789,0.00018493796510206048,49222172415436.789,2.661550449539816e+17,9.0113056531999846e+17
30,51863427947713.781,0.0001737505144097357,51863427947713.781,2.9849366560958925e+17,8.759400900163799e+17
40,58630752238963.852,0.00016323982607350214,58630752238963.852,3.5916941134551392e+17,9.216234589556608e+17
50,66318263111812.641,0.00015336496071411993,66318263111812.641,4.3242121800841613e+17,1.2917484308188175e+18
60,75050759741397.125,0.00014408745549785633,75050759741397.125,5.2086949194903162e+17,1.4948274493951539e+19
70,84969969734306.297,0.00013537117432284055,84969969734306.297,6.2768141119663552e+17,1.277504366073794e+18
80,96236845369521.797,0.00012718216706809375,96236845369521.797,7.5668505725331981e+17,1.1314036584022376e+18
90,109237976923471.72,0.00011948853735700602,109237976923471.72,9.142130227696416e+17,3.4507632826152847e+18
100,124063538886345.64,0.0001122603183201966,124063538886345.64,1.1051415205547796e+18,3.6283099595937853e+18
-150,2960805373063108.0,0.0026334489948430808,2960805373063108.0,1.1243070888637178e+18,2.5052800029120483e+20
-140,5119857717199575.0,0.002644003886532647,5119857717199575.0,1.9364032493589745e+18,1.9355906657163771e+21
-130,10727992488496628.0,0.0026546010823408034,10727992488496628.0,4.0412823455329802e+18,5.8999440886359057e+21
-120,22487070610380384.0,0.0026652407518229092,22487070610380384.0,8.437162982368555e+18,3.938394199491521e+21
-110,47143283512476160.0,0.0026759230652139017,47143283512476160.0,1.7617578070656426e+19,2.1630194086996216e+21
-100,98841870601428192.0,0.0026866481934310245,98841870601428192.0,3.6790031103849402e+19,1.8364034245894928e+22
-90,2.0724220310796928e+17,0.0026974163080765571,2.0724220310796928e+17,7.6829891807003705e+19,7.6810187532088765e+21
-80,4.3453328136405018e+17,0.0027082275814405642,4.3453328136405018e+17,1.6044932277549312e+20,6.0240231426168485e+22
-70,9.1111138805125312e+17,0.0027190821865036496,9.1111138805125312e+17,3.3508048876698789e+20,1.7962213393575942e+22
-60,1.910388065926166e+18,0.0027299802969397266,1.910388065926166e+18,6.9978089881003439e+20,8.8484983063114238e+22
-50,4.0056455447273856e+18,0.0027409220871187933,4.0056455447273856e+18,1.4614226225372374e+21,1.1487137728872767e+23
-40,8.3989271309201121e+18,0.0027519077321097279,8.3989271309201121e+18,3.0520380581514419e+21,4.935008204454007e+23
-30,1.7610646044311757e+19,0.0027629374076830835,1.7610646044311757e+19,6.3738852698366107e+21,7.1773986751167024e+22
-20,3.6925539335730684e+19,0.0027740112903139051,3.6925539335730684e+19,1.3311243348094742e+22,1.4020121256510649e+24
-10,7.7424506548361789e+19,0.0027851295571845497,7.7424506548361789e+19,2.7799247740068931e+22,2.1594816504733885e+23
0,1.6234169036601806e+20,0.0027962923861875252,1.6234169036601806e+20,5.8056049920929503e+22,3.3004905456823273e+23
10,3.4039383839086261e+20,0.0028074999559283354,3.4039383839086261e+20,1.2124446793742052e+23,2.0179433172822449e+24
20,7.1372896310727213e+20,0.0028187524457283326,7.1372896310727213e+20,2.5320739470714785e+23,5.89764555411486e+23
30,1.496528367005135e+21,0.0028300500356275961,1.496528367005135e+21,5.2879926084885028e+23,8.368193703186189e+24
40,3.1378818485107378e+21,0.0028413929063878032,3.1378818485107378e+21,1.1043463371279596e+24,5.4353824941969467e+25
50,6.5794292459571176e+21,0.0028527812394951281,6.5794292459571176e+21,2.3063209876974355e+24,1.0406469403899139e+26
60,1.379557654283126e+22,0.0028642152171631449,1.379557654283126e+22,4.8165293097266111e+24,2.779013354932627e+26
70,2.8926206982104495e+22,0.0028756950223357398,2.8926206982104495e+22,1.005885768742251e+25,5.7408241076421417e+25
80,6.0651720344153371e+22,0.0028872208386900408,6.0651720344153371e+22,2.1006955731059226e+25,3.3472490179183125e+25
90,1.271729536876288e+23,0.0028987928506393548,1.271729536876288e+23,4.3871004324982973e+25,3.5167856400520334e+26
100,2.6665294996182573e+23,0.0029104112433361194,2.6665294996182573e+23,9.1620368280384021e+25,2.2040825864496723e+27
-150,10644450258390.377,0.00069841986316026921,10644450258390.377,15240761066309692.0,1.181934808624304e+20
-140,9957549413782.6562,0.00073452236546752076,9957549413782.6562,13556495869863284.0,8.7439361810231869e+19
-130,9315294474524.584,0.00077249106709354224,9315294474524.584,12058773067205682.0,2.6950602094761759e+19
-120,8714762788033.7266,0.00081242243503299621,8714762788033.7266,10726885930568598.0,2.7874262188806272e+20
-110,8153224485458.1904,0.00085441792282242503,8153224485458.1904,9542431481920926.0,1.9263088780278668e+20
-100,7628129665784.0732,0.00089858422830302266,7628129665784.0723,8489053586206165.0,4.0075868410229514e+19
-90,7137096438685.9111,0.00094503356470759922,7137096438685.9102,7552214762757326.0,3.3862108874893771e+19
-80,6677899768122.8721,0.00099388394576048868,6677899768122.8721,6718993496784127.0,1.0898419296735184e+20
-70,6248461062631.0469,0.0010452594855147534,6248461062631.0459,5977904194338787.0,7.8769071262496706e+20
-60,5846838461938.918,0.0010992907136884763,5846838461938.918,5318737244964875.0,4.0709001949114565e+19
-50,5471217772957.874,0.0011561149073013248,5471217772957.873,4732416940915614.0,6.4217584663953392e+19
-40,5119904011389.8115,0.0012158764394539635,5119904011389.8105,4210875254470020.0,5.1317178323723936e+19
-30,4791313508165.5771,0.0012787271461364661,4791313508165.5762,3746939699092185.0,2.4109743213641744e+20
-20,4483966542696.4482,0.00077280012532790748,4483966542696.4473,5802233198129791.0,1.0475580869711827e+19
-10,4196480467499.8081,0.00045143005552340554,4196480467499.8071,9295970474615930.0,4.4351192410973618e+19
0,3927563291163.0161,0.00026370220235587445,3927563291163.0151,14893934355021594.0,1.4037377256412584e+20
10,3676007688847.9697,0.00015404125329385201,3676007688847.9697,23863787201442384.0,3.1827597366592307e+19
20,3440685411624.6558,8.9982971337941361e-05,3440685411624.6558,38237072642364376.0,2.0632787132866515e+19
30,3220542067865.3296,5.2563420237557472e-05,3220542067865.3296,61269644427822000.0,1.047239659094001e+19
40,3014592251741.8442,3.0704844549905212e-05,3014592251741.8442,98179694309872320.0,1.7445679230759181e+20
50,2821914995555.9487,1.7936189741325207e-05,2821914995555.9487,1.5733079523875808e+17,1.1830605186603241e+20
60,2641649524204.8911,1.0477398832420167e-05,2641649524204.8911,2.5212837331636611e+17,3.264862296882516e+19
70,2472991291549.8965,6.1203571035309938e-06,2472991291549.8965,4.0405996737072141e+17,4.1331491382248653e+19
80,2315188279820.7769,3.575197591871161e-06,2315188279820.7769,6.4756932178651136e+17,1.6661753855537396e+19
90,2167537544462.5815,2.0884464100219015e-06,2167537544462.5815,1.0378707991074812e+18,1.4627410789876195e+19
100,2029381988016.4121,1.2199628958830835e-06,2029381988016.4121,1.6634784507502758e+18,1.0462929656752044e+19
-150,232675210121948.44,0.001784369561639611,232675210121948.44,1.3039631202190493e+17,1.7322873357973722e+17
-140,246432098170009.81,0.001829907036964332,246432098170009.81,1.3466918985066083e+17,4.1060902668935968e+17
-130,261159787138966.5,0.0018766066379515441,261159787138966.5,1.3916597216348008e+17,7.808201668671147e+18
-120,276895438112945.41,0.0019244980222852925,276895438112945.41,1.4387930510011075e+17,1.6881341477621682e+19
-110,293682864232401.12,0.0019736116045197733,293682864232401.12,1.4880479196607741e+17,3.4080492176439566e+19
-100,311572113059024.0,0.0020239785753948087,311572113059024.0,1.5394042053940566e+17,8.1456864501370683e+19
-90,330619180942210.12,0.002075630921644268,330619180942210.12,1.5928611271617648e+17,1.2415702406825585e+19
-80,350885837501359.88,0.0021286014463099954,350885837501359.88,1.6484337080087616e+17,1.3757598072349235e+19
-70,372439542705752.19,0.0021829237895741554,372439542705752.19,1.7061500015921658e+17,1.7222779280456294e+18
-60,395353442582112.75,0.002238632450123229,395353442582112.75,1.7660489222353133e+17,6.146976262789548e+18
-50,419706432465988.5,0.0022957628070572121,419706432465988.5,1.8281785521387664e+17,6.0208619317645069e+17
-40,445583279063558.62,0.0023543511423579546,445583279063558.62,1.892594826009231e+17,4.8160241060904794e+17
-30,473074794508389.19,0.0024144346639308851,473074794508389.19,1.959360514391337e+17,2.4178005955842903e+18
-20,502278057166144.19,0.0024760515292347714,502278057166144.19,2.0285444435858496e+17,4.5422777525586522e+17
-10,533296675226906.31,0.0025392408695145171,533296675226906.31,2.1002209031428691e+17,3.6176291233071579e+19
0,566241090184229.25,0.0026040428146523785,566241090184229.25,2.1744692022654723e+17,7.4853474937182331e+18
10,601228918176682.88,0.002670498518653397,601228918176682.88,2.251373344628753e+17,1.1978085980634084e+18
20,638385327897465.25,0.0027386501857812203,638385327897465.25,2.331021797569817e+17,87271650197478432.0
30,677843454389790.38,0.0028085410973609165,677843454389790.38,2.4135073366978147e+17,1.9749886444833169e+19
40,719744848564006.75,0.0028802156392657998,719744848564006.75,2.4989269509955088e+17,2.2837411107681043e+17
50,764239962715941.25,0.0029537193301057314,764239962715941.25,2.5873817966603642e+17,1.5174574754184931e+17
60,811488672710609.5,0.003029098850134782,811488672710609.5,2.678977190442305e+17,1.1643608448689543e+19
70,861660837833876.0,0.0031064020708966322,861660837833876.0,2.773822635217231e+17,3.1716507353855258e+18
80,914936899617440.38,0.0031856780856265275,914936899617440.38,2.8720318721014138e+17,3.9383486034480466e+18
90,971508521218162.25,0.0032669772404290915,971508521218162.25,2.9737229546495475e+17,5.6162587977747456e+18
100,1031579269188342.0,0.0033503511662518136,1031579269188342.0,3.0790183416576467e+17,1.714779399396705e+18
-150,26937781726.184345,6.195351973115194e-09,26937781726.184345,4.3480631678524769e+18,5.6957476276356531e+17
-140,25929640519.767014,5.7190306780013339e-09,25929640519.767014,4.5339222640485663e+18,1.8825003948746906e+17
-130,24993116401.64352,5.2793307043496755e-09,24993116401.64352,4.734144875798654e+18,2.566786246081736e+17
-120,24124394680.129929,4.8734364711660573e-09,24124394680.129929,4.9501814218494853e+18,79961460731001072.0
-110,23319947228.481285,4.4987488696101896e-09,23319947228.481285,5.1836517005897964e+18,33252735032586680.0
-100,22576513148.72224,4.1528686198255675e-09,22576513148.72224,5.4363658510512957e+18,19546842733015620.0
-90,21891080915.669888,3.8335809073570868e-09,21891080915.669888,5.7103479604821596e+18,32538851472226728.0
-80,21260871891.649879,3.5388412007770391e-09,21260871891.649879,6.0078626548661002e+18,1.5211221503080819e+17
-70,20683325110.822395,3.266762159703795e-09,20683325110.822395,6.3314450516035738e+18,1.1142157142848605e+17
-60,20156083239.809647,3.0156015493798828e-09,20156083239.809647,6.6839345018755779e+18,96037306053022080.0
-50,19676979628.500736,2.7837510844214353e-09,19676979628.500736,7.0685126046714511e+18,79087614083522800.0
-40,19244026371.548561,2.569726130300951e-09,19244026371.548561,7.4887460358644572e+18,20073577304777888.0
-30,18855403307.208672,2.3721561966176811e-09,18855403307.208672,7.9486348049481247e+18,18421712904423228.0
-20,18509447885.840717,2.1897761612801324e-09,18509447885.840717,8.4526666300998461e+18,16871802778877734.0
-10,18204645845.634483,2.0214181694054682e-09,18204645845.634483,9.0058782102412605e+18,3.76699996789816e+17
0,17939622637.968525,1.8660041550611373e-09,17939622637.968525,9.613924271985748e+18,26799044331341128.0
10,17713135549.289387,1.7225389379623185e-09,17713135549.289387,1.02831553812323e+19,85374284010854992.0
20,17524066470.542759,1.5901038509204912e-09,17524066470.542759,1.1020705635294384e+19,25040354575436528.0
30,17371415269.019588,1.4678508572370438e-09,17371415269.019588,1.1834591493660361e+19,44527611132083408.0
40,17254293721.024975,1.3549971203731513e-09,17254293721.024975,1.2733823165818489e+19,20282333004919792.0
50,17180380007.80846,1.2508199911232761e-09,17180380007.80846,1.3735293751085586e+19,6.5904618495537446e+17
60,17557713699.17654,1.1546523801930824e-09,17557713699.17654,1.520606028304425e+19,28643339262085368.0
70,17979042189.174568,1.0658784865504713e-09,17979042189.174568,1.6867815999702356e+19,38559506438642784.0
80,18446363850.282589,9.8392985419658802e-10,18446363850.282589,1.8747641177474662e+19,27702997123880328.0
90,18961860939.02113,9.0828173210668917e-10,18961860939.02113,2.0876629209574171e+19,48321958929690352.0
100,19527912273.354347,8.3844971403205197e-10,19527912273.354347,2.329049905622347e+19,16404048698230640.0
