voltage,largest element,smallest element,element difference,element ratio difference,condition number
-140,46808809.253188141,9.547080033429762e-05,46808809.253092661,490294509832.15662,42343567336624672.0
-130,37514862.053239599,9.4899690574898278e-05,37514862.053144708,395310688854.47534,1.2798039694394323e+17
-120,34391387.042492747,9.4331997214608824e-05,34391387.042398416,364578171330.89056,39042716614396336.0
-110,38287999.516588047,9.3767699816406944e-05,38287999.516494282,408328236605.50787,71079661367569264.0
-100,43207257.20212613,9.3206778065525381e-05,43207257.202032931,463563467152.0451,33009164631124788.0
-90,49412361.706686102,9.264921176872052e-05,49412361.706593461,533327383615.88843,2.2599255886990589e+17
-80,57234289.848310277,9.2094980853545482e-05,57234289.84821818,621470239939.86597,76310384598584592.0
-70,67089248.124813169,9.1544065367627411e-05,67089248.124721617,732862888002.54456,37798959493044224.0
-60,79500622.683426976,9.0996445477949364e-05,79500622.683335975,873667342343.51904,6.1266101743694643e+17
-50,95126582.69391942,9.0452101470136161e-05,95126582.693828955,1051679078184.0107,7.3012894378285261e+17
-40,114794793.27872851,8.991101374774471e-05,114794793.2786386,1276760081927.2041,3.4254218107698708e+18
-30,139546069.22847915,8.937316283155858e-05,139546069.22838977,1561386716183.2612,3.6044762337582418e+18
-20,170689272.4194583,8.88385293588867e-05,170689272.41936946,1921342841346.6172,2.2346173819418944e+18
-10,222355676.4145624,8.8307094082866342e-05,222355676.41447407,2517982034443.4214,1.2554082317592787e+19
0,310314264.45929021,8.7778837871770106e-05,310314264.45920241,3535183103159.8574,4.1587985080960174e+18
10,433596132.24227786,8.7253741708317377e-05,433596132.24219054,4969370066578.4248,9.9548465878526221e+17
20,606260397.01809835,8.673178668898958e-05,606260397.01801157,6990060047904.6973,4.774276526392105e+17
30,847991615.13588881,8.6212954023349626e-05,847991615.13580251,9836011591787.2578,1.0293646882797316e+18
40,1186343616.4820313,8.5697225033365507e-05,1186343616.481946,13843430939801.592,1.3133625110414718e+17
50,1659880010.217546,8.5184581152737902e-05,1659880010.2174606,19485686115440.809,1.2317010558987096e+17
60,2322569290.7952681,8.4675003926231774e-05,2322569290.7951827,27429219759100.012,51011738058933456.0
70,3249935443.0027137,8.4168475009011859e-05,3249935443.0026288,38612264777931.93,1.7518180853475626e+17
80,4547664999.7199478,8.3664976165982537e-05,4547664999.7198639,54355660015940.938,69880647991751344.0
90,6363651444.4943333,8.3164489271130953e-05,6363651444.4942503,76518854384444.094,1.1077102940823776e+17
100,8904849574.9879055,8.2666996306874943e-05,8904849574.9878273,107719524995579.69,44081361355253320.0
-150,910818957109835.88,0.0001567763778455619,910818957109835.88,5.8096696047351603e+18,8.4028158031640836e+21
-140,749903212202400.62,0.00020332800130639048,749903212202400.62,3.6881452991434665e+18,1.4476914442609145e+22
-130,617416692247174.38,0.0002637022023558751,617416692247174.38,2.3413406741819674e+18,1.3840010812737666e+21
-120,508336763650941.75,0.00034200332015536008,508336763650941.75,1.4863503764233114e+18,6.2405337299328235e+21
-110,418528149007777.19,0.00044355439564907278,418528149007777.19,9.4357795371484608e+17,3.5052912739309883e+21
-100,344586156562107.75,0.00057525904079013608,344586156562107.75,5.9901041466259789e+17,3.8624342175889125e+22
-90,283707606559222.38,0.00074607075762721979,283707606559222.38,3.8026903434939232e+17,1.3103539705715153e+21
-80,233584561234021.84,0.00096760161234826856,233584561234021.84,2.4140571724259162e+17,8.0655489620084326e+20
-70,192316829687043.69,0.0012549116429607804,192316829687043.69,1.5325129124892035e+17,4.2733457202169612e+21
-60,158339930663128.97,0.0016275326658630107,158339930663128.97,97288327284766400.0,2.960011237157449e+21
-50,130365782266025.08,0.0021107960813890889,130365782266025.08,61761428977181424.0,9.9511206220682324e+20
-40,107333870128110.02,0.0019500697986020359,107333870128110.02,55041040174590368.0,1.824815063058252e+21
-30,88371042799727.5,0.0017378785862519287,88371042799727.5,50849952061563032.0,8.9007914578648053e+20
-20,72758410187361.047,0.0015487763477584936,72758410187361.047,46977996721516648.0,1.3716361241876509e+21
-10,59904090153600.5,0.0013802507231241144,59904090153600.5,43400875761188672.0,2.1570497884299809e+21
0,49320770103780.242,0.0012300627275473534,49320770103780.242,40096142252941776.0,1.0111910932703672e+21
10,40607232930281.711,0.0010962170048906237,40607232930281.711,37043060588476592.0,1.4240040878211625e+21
20,33433146987366.609,0.00097693531793085608,33433146987366.609,34222477551715340.0,5.7458846341431047e+20
30,27526543526748.113,0.00087063292319196372,27526543526748.113,31616704116619828.0,1.8038889052977719e+20
40,22663506931129.648,0.00077589751648167199,22663506931129.648,29209407750005352.0,1.2894804665368164e+21
50,18659687006679.289,0.00069147046940894197,18659687006679.289,26985515408386560.0,2.139718745471502e+21
60,15363311722913.33,0.0006162301075955521,15363311722913.33,24931128053543060.0,7.856814531509431e+21
70,12649435748448.447,0.00054917680842078655,12649435748448.447,23033448526027856.0,2.6552374700114318e+21
80,10415207094828.908,0.00048941972031198773,10415207094828.908,21280726261274440.0,1.613453688857661e+21
90,8575972946135.8047,0.00043616492713714885,8575972946135.8047,19662225026725164.0,5.6691527180311154e+20
100,7062077814913.2363,0.0003887049004549372,7062077814913.2363,18168224292124528.0,1.1030891675233293e+21
-150,1224748903815974.2,0.003098955645211586,1224748903815974.2,3.952134344705513e+17,1.0134676461266199e+21
-140,1221045218681727.5,0.0037865873045126665,1221045218681727.5,3.2246588299351942e+17,1.2346998350679418e+20
-130,1244422831096499.0,0.0046267985270623431,1244422831096499.0,2.6895980532063725e+17,8.5350552455491709e+20
-120,1298064413718534.5,0.005653445408353365,1298064413718534.5,2.2960589869684646e+17,1.3806697345719811e+21
-110,1386145149548473.5,0.0069078964208810637,1386145149548473.5,2.0066096320704218e+17,7.1901631958806377e+20
-100,1514023960547491.5,0.0084406993461214191,1514023960547491.5,1.7937186226674448e+17,3.4300022604093179e+21
-90,1688480105879997.2,0.010313618084407762,1688480105879997.2,1.6371365432201328e+17,2.7313975458071236e+21
-80,1918004919344526.8,0.01260212141543712,1918004919344526.8,1.521969878019937e+17,1.8644785310004819e+21
-70,2213160653480720.8,0.015398423993371903,2213160653480720.8,1.4372643943518851e+17,3.2670712645112992e+21
-60,2587021080411760.0,0.018815202112653747,2587021080411760.0,1.3749632158731456e+17,1.6509843138717551e+21
-50,3055711774548858.5,0.02299013397035897,3055711774548858.5,1.3291404819513309e+17,2.3162203444355004e+21
-40,3639072001594864.0,0.028091447373801603,3639072001594864.0,1.2954377014367379e+17,3.7818509821402735e+21
-30,4361465022791005.5,0.034324698436837491,4361465022791005.5,1.2706491888972435e+17,1.801482958618952e+22
-20,5252769589696229.0,0.041941054410696635,5252769589696229.0,1.2524171515241075e+17,8.6231746826159316e+22
-10,6349592693224887.0,0.051247414403885617,6349592693224887.0,1.239007424488416e+17,2.0808393786740842e+22
0,7696752534737626.0,0.062618775802970095,7696752534737626.0,1.2291445235140733e+17,9.2589673902132502e+21
10,9349091565340274.0,0.076513344695987834,9349091565340274.0,1.2218903254703117e+17,8.0436554199699775e+21
20,11373692730420872.0,0.093490999169124234,11373692730420872.0,1.2165548375246243e+17,6.0481888756516478e+21
30,13852588295293848.0,0.1142358494504491,13852588295293848.0,1.2126305675437326e+17,6.8386934818838109e+21
40,16886070468868912.0,0.13958380395591519,16886070468868912.0,1.2097442532947478e+17,7.8833348838843456e+20
50,20596737284925800.0,0.17055625200436395,20596737284925800.0,1.2076213591043734e+17,1.6878802527326946e+21
60,25134436821631484.0,0.20840122043789136,25134436821631484.0,1.2060599630280072e+17,8.0690940759947044e+20
70,30682309032887640.0,0.25464366254302617,30682309032887640.0,1.2049115507715952e+17,1.1577622941264809e+22
80,37464168688268576.0,0.31114690565188663,37464168688268576.0,1.2040668895542144e+17,1.9674020754417745e+21
90,45753526953608784.0,0.38018773343862811,45753526953608784.0,1.2034456382847648e+17,1.5638224917657908e+20
100,55884615169015504.0,0.4645481283330416,55884615169015504.0,1.2029887058107138e+17,2.7253202431324943e+20
-150,7707201640439086.0,0.010454841432406244,7707201640439086.0,7.3718972117066611e+17,1.3684622771291879e+21
-140,6976554506190599.0,0.010392300195147185,6976554506190599.0,6.7131957075762586e+17,5.0556602851000458e+20
-130,6315173140253309.0,0.010330133081817518,6315173140253309.0,6.1133511932860762e+17,4.5238320700007095e+20
-120,5716491107993621.0,0.010268337854394452,5716491107993621.0,5.5671046171773382e+17,7.3819745684015442e+20
-110,5174564476554314.0,0.010206912288243126,5174564476554314.0,5.0696668399067725e+17,5.2285454476041847e+20
-100,4684012801328460.0,0.010145854172036528,4684012801328460.0,4.616676646347127e+17,1.8664498398888241e+20
-90,4239965706949509.0,0.010085161307675871,4239965706949509.0,4.2041625092525274e+17,2.2636233862854807e+20
-80,3838014532434219.0,0.010024831510211496,3838014532434219.0,3.8285077694570125e+17,3.0983974231701245e+20
-70,3474168560393816.5,0.0099648626077641651,3474168560393816.5,3.4864189273286144e+17,7.3922101057896684e+20
-60,3144815395741094.5,0.009905252441446924,3144815395741094.5,3.174896767478761e+17,4.0824321542962925e+20
-50,2846685100518834.5,0.0098459988652873434,2846685100518834.5,2.8912100635670323e+17,1.2441704000877392e+21
-40,2576817728767115.0,0.0097870997461502809,2576817728767115.0,2.6328716326618576e+17,2.5540520739269765e+20
-30,2332533939103842.0,0.0097285529636610881,2332533939103842.0,2.3976165292171603e+17,1.1320105416482877e+20
-20,2111408393249538.5,0.0096703564101292758,2111408393249538.5,2.1833821874837315e+17,2.1139806408285143e+20
-10,1911245676387266.5,0.0096125079904726234,1911245676387266.5,1.9882903382567642e+17,4.6100744245805639e+20
0,1730058500286264.0,0.0095550056221417809,1730058500286264.0,1.8106305414171654e+17,3.9136109206605306e+20
10,1566047972781988.5,0.0094978472350452803,1566047972781988.5,1.6488451898905725e+17,2.4109235191506502e+19
20,1417585737720786.2,0.0094410307714750067,1417585737720786.2,1.501515853548385e+17,2.6735828554409595e+19
30,1283197808048070.8,0.0093845541860321426,1283197808048070.8,1.3673508433229222e+17,6.274196238105292e+19
40,1161549931529032.8,0.0093284154455535052,1161549931529032.8,1.2451738865068438e+17,4.3746313029755552e+19
50,1051434343807432.4,0.0092726125290383786,1051434343807432.4,1.1339138139491226e+17,5.5646881800577294e+19
60,951757777282033.62,0.009217143427575741,951757777282033.62,1.0325951687315357e+17,4.2286147609442877e+19
70,861530606748438.75,0.0091620061442719489,861530606748438.75,94032965398856960.0,4.6800198313304254e+20
80,779857024040318.5,0.009107198694178845,779857024040318.5,85630834489071680.0,6.428306794131252e+19
90,705926144120294.88,0.0090527191042223138,705926144120294.88,77979459651083296.0,6.522929692378674e+19
100,639003954318520.12,0.0089985654131312289,639003954318520.12,71011758539427688.0,1.2482163217758547e+21
-150,3.5561640182296787e+17,2.217178301510586e-05,3.5561640182296787e+17,1.6039143156898245e+22,1.1865875493825843e+23
-140,2.9139280494730125e+17,2.7916570718225847e-05,2.9139280494730125e+17,1.0437987096927352e+22,4.3195394599349733e+22
-130,2.3876956226170813e+17,3.5149853312867792e-05,2.3876956226170813e+17,6.7929035190112281e+21,5.1119654668545785e+22
-120,1.956515669024857e+17,4.4257305110526931e-05,1.956515669024857e+17,4.4207745232989444e+21,3.1698257309965406e+23
-110,1.6032212702505162e+17,5.5724530006195531e-05,1.6032212702505162e+17,2.877047630679465e+21,5.147528565095308e+22
-100,1.3137461986192486e+17,7.0162953588260516e-05,1.3137461986192486e+17,1.8724214580941776e+21,2.0056648399368369e+23
-90,1.0765649014555213e+17,8.8342423986008902e-05,1.0765649014555213e+17,1.2186273059770474e+21,5.524863731552927e+23
-80,88223363346315024.0,0.00011123225971247552,88223363346315024.0,7.9314547393322562e+20,1.1516682980679087e+23
-70,72301446865760032.0,0.00014005293314911868,72301446865760032.0,5.1624371757197296e+20,6.1765328761137473e+22
-60,59256722283617216.0,0.00017634114540488439,59256722283617216.0,3.3603457745248315e+20,1.829997515431152e+23
-50,48569702120811072.0,0.00022203176230231099,48569702120811072.0,2.1875114450823568e+20,1.953405432117229e+23
-40,39814746113112760.0,0.0002795609802685588,39814746113112760.0,1.4241882423958068e+20,1.0849232965200105e+25
-30,32643113510971704.0,0.00035199622287510919,32643113510971704.0,9.2737113041561584e+19,1.3048781402505527e+23
-20,26769076657072728.0,0.00044319969403211533,26769076657072728.0,6.039958289125752e+19,5.9734431060203961e+22
-10,21958542965747008.0,0.00055803430839612732,21958542965747008.0,3.9349808130720645e+19,7.7082602058548458e+22
0,18019732289470780.0,0.00070262297907764195,18019732289470780.0,2.5646374835514085e+19,3.184791413157476e+23
10,14795538482949892.0,0.00077341861279017212,14795538482949892.0,1.9130052261832376e+19,1.2737722323896269e+23
20,12157271022288876.0,0.00069008891048956704,12157271022288876.0,1.761696331805157e+19,3.2131138312526568e+22
30,9999527474705392.0,0.00061573732065053921,9999527474705392.0,1.6239924297816934e+19,3.8436979427959112e+22
40,8235992630305214.0,0.00054939652308416112,8235992630305214.0,1.4990980620100426e+19,2.5280937001677515e+22
50,6795996993692594.0,0.00049020341865597603,6795996993692594.0,1.3863626272386349e+19,1.3237366581748992e+22
60,5621697558097436.0,0.00043738790029654962,5621697558097436.0,1.2852887686847117e+19,7.1387663230932364e+21
70,4665768551484965.0,0.00039026283384629789,4665768551484965.0,1.1955451933510386e+19,2.8738313768470061e+22
80,3889510138696932.0,0.00034821511838457376,3889510138696932.0,1.1169848560111344e+19,6.5770162859114779e+21
90,3261299693919777.0,0.00031069770973717064,3261299693919777.0,1.0496696923445678e+19,2.4969798067144638e+23
100,2755323885650218.0,0.00027722250338743372,2755323885650218.0,9.9390339960948326e+18,1.7349421059061911e+22
-150,21292345740423680.0,0.00022130930545022931,21292345740423680.0,9.6210801877972353e+19,82827969011916192.0
-140,18909310426831088.0,0.00026987564941921072,18909310426831088.0,7.0066752845338608e+19,37000407135614080.0
-130,16793263911582572.0,0.0003290998812782424,16793263911582572.0,5.1027863779095257e+19,9.5730942995331814e+17
-120,14914300990585082.0,0.00037918357139880073,14914300990585082.0,3.9332666590924603e+19,1.3184447576328704e+18
-110,13245866318463050.0,0.0003893273261034,13245866318463050.0,3.4022441864111878e+19,73176421320207744.0
-100,11764379176441252.0,0.00039974244214131718,11764379176441252.0,2.9429897694681862e+19,22977766247395164.0
-90,10448900271738292.0,0.00041043617885343431,10448900271738292.0,2.545803905719912e+19,34064031892614952.0
-80,9280835860327796.0,0.00042141598977937615,9280835860327796.0,2.2022979871235047e+19,9.2948390023526157e+17
-70,8243675012305202.0,0.00043268952785263312,8243675012305202.0,1.9052171318351995e+19,81487484556851328.0
-60,7322756307404566.0,0.0004442646507346575,7322756307404566.0,1.6482869603276571e+19,45778933061145472.0
-50,6505060664059120.0,0.00045614942629165848,6505060664059120.0,1.4260810798213814e+19,84434269514784288.0
-40,5779027374667428.0,0.00046835213821790859,5779027374667428.0,1.2339064782872068e+19,5.5580242684593376e+17
-30,5134390747631692.0,0.0004808812918094824,5134390747631692.0,1.0677044075288873e+19,1.7435992468555392e+17
-20,4562035047909313.0,0.00047022929858864276,4562035047909313.0,9.7017243748994621e+18,99224734084340400.0
-10,4053865686377605.0,0.00043442375210024138,4053865686377605.0,9.3315930972443525e+18,17506384989545028.0
0,3602694837907928.5,0.00040134461411760718,3602694837907928.5,8.9765620645708227e+18,1.1310068048563182e+18
10,3202139871923800.5,0.00037078428263296958,3202139871923800.5,8.6361262381057311e+18,2.4975646237181021e+17
20,2846533160258401.0,0.00034255096346542583,2846533160258401.0,8.3098092367377203e+18,85672780093465616.0
30,2530841987888609.0,0.00031646746657609722,2530841987888609.0,7.9971632321960899e+18,52291277721683640.0
40,2250597434876719.2,0.00029237009403770565,2250597434876719.2,7.6977689605506273e+18,2.5329829357078566e+17
50,2001831224614433.2,0.00027010761267955613,2001831224614433.2,7.4112358580182579e+18,1.9815704355174768e+17
60,1781019646027908.8,0.00024954030496032888,1781019646027908.8,7.1372023301448202e+18,70159462290856336.0
70,1585033757357883.0,0.00023053909211203462,1585033757357883.0,6.8753361646258565e+18,50473491334620912.0
80,1411095167887767.5,0.0002129847240520545,1411095167887767.5,6.6253350993514885e+18,87373891097249136.0
90,1256736772809145.0,0.00015044844164637422,1256736772809145.0,8.3532721180527555e+18,1.2311167280701784e+17
100,1119767886402056.8,0.00010016516215108691,1119767886402056.8,1.1179215031999089e+19,2.6938980582379277e+17
-150,8.457049495592516e+19,1.8099693059727009,8.457049495592516e+19,4.6724822723154346e+19,4.8130812159910349e+18
-140,4.6302130328172487e+19,2.0620690812770563,4.6302130328172487e+19,2.2454209099288367e+19,7.3226217434976399e+18
-130,2.535036389572173e+19,2.3492823231461677,2.535036389572173e+19,1.0790684306419347e+19,2.2449452311857124e+18
-120,1.3879368259114433e+19,2.6764997758605702,1.3879368259114433e+19,5.1856414800751565e+18,1.2887090144747597e+18
-110,7.5990588819014707e+18,3.04929338615552,7.5990588819014707e+18,2.4920720703369882e+18,1.200043798934334e+18
-100,4.1606315177613097e+18,3.4740111838276406,4.1606315177613097e+18,1.197644825419691e+18,1.5326625053551493e+18
-90,2.2781252632017613e+18,3.9578853776925489,2.2781252632017613e+18,5.7559152067458573e+17,2.0097499473910615e+18
-80,1.2474817853524065e+18,4.5091555075804486,1.2474817853524065e+18,2.7665530347206595e+17,5.5423907582674207e+18
-70,6.8323214267187789e+17,5.1372087494350236,6.8323214267187789e+17,1.329967645848571e+17,3.1684599510539162e+18
-60,3.7433385718867206e+17,5.8527397626684978,3.7433385718867206e+17,63958739388405392.0,1.4353788933740124e+18
-50,2.0524228115903027e+17,6.6679328016966677,2.0524228115903027e+17,30780496334157120.0,2.1605169503999217e+18
-40,1.1269748367469888e+17,7.5966691926980001,1.1269748367469888e+17,14835117972890660.0,5.1928963310953011e+17
-30,62065244314631888.0,8.6547637085668612,62065244314631888.0,7171223433078481.0,1.1357261858897256e+18
-20,34383843864853708.0,9.8602338671171079,34383843864853704.0,3487122549853546.5,4.8312612003994502e+17
-10,19272237229850736.0,8.5071746769946657,19272237229850728.0,2265409840703900.0,8.2307862835453414e+17
0,11047310484501936.0,5.6934129689091764,11047310484501930.0,1940366972294043.2,3.3459467265979848e+18
10,6598099361749605.0,3.81030747166866,6598099361749601.0,1731644863520706.5,5.7309571056116449e+18
20,4221937758747214.5,2.5500421465888614,4221937758747212.0,1655634501725711.5,9.3150241365495112e+18
30,2987259745898441.0,1.7066116048980615,2987259745898439.5,1750403980217206.0,7.6579490150667807e+18
40,2384742963528213.0,1.1421470715175277,2384742963528212.5,2087947360719224.8,9.625484571275008e+18
50,2136318532637487.2,0.76438009048578115,2136318532637486.5,2794838012172461.0,3.5488014952232504e+18
60,2090613079827912.5,0.51156014606310218,2090613079827912.0,4086739547474503.0,6.6509492478318459e+18
70,2165712912344737.5,0.34236080491551008,2165712912344737.2,6325820249427225.0,7.7187256984665774e+18
80,2317837890378181.0,0.2291244180072185,2317837890378181.0,10116066679131328.0,8.336948218625468e+19
90,2524201872270656.5,0.15334114820796246,2524201872270656.5,16461347145042332.0,1.5158485104746457e+19
100,2773641489422846.0,0.1026233167911224,2773641489422846.0,27027400557207328.0,8.7741935199108956e+18
-150,474445897102.99683,6.0213403684743403,474445897096.9754,78794067112.86937,3.847539768538025e+17
-140,474071758606.70618,7.4254247401094116,474071758599.28082,63844396138.842415,2.9093059488372902e+17
-130,473699147354.49463,9.1569200870468723,473699147345.33783,51731274582.659775,1.0545112954676638e+17
-120,473328348488.20477,11.29217363521848,473328348476.9126,41916495776.50573,5.3403482048997427e+17
-110,472959713697.15802,13.925335614569788,472959713683.2326,33963972344.214817,1.0597797193964184e+18
-100,472593676735.9624,17.172510646986169,472593676718.78992,27520360094.748528,6.2915762434658778e+17
-90,472230772560.83618,21.176877174314605,472230772539.65942,22299358336.62973,1.1594474762107717e+18
-80,471871660928.22778,23.705566337082271,471871660904.52228,19905521522.600616,6.9360686106811123e+17
-70,471517155496.27289,23.686609467771362,471517155472.5863,19906485820.093067,1.6037239983615485e+17
-60,471168259712.26642,23.667667757891326,471168259688.59882,19907675928.701023,2.0287511982555043e+17
-50,470826211068.5434,23.648741195319463,470826211044.89459,19909144726.981445,2.9718650442319354e+17
-40,470492535678.15253,23.629829767942766,470492535654.52258,19910957476.149181,86646325774500096.0
-30,470169115576.74231,23.610933463657922,470169115553.13141,19913194719.744102,1.3150788506649536e+17
-20,469858271718.21637,23.592052270371308,469858271694.62439,19915955862.318096,59528510762185432.0
-10,469562866323.70453,23.573186175998948,469562866300.13141,19919363586.148998,50407346565793824.0
0,469286429096.74579,23.554335168466555,469286429073.19153,19923569302.223598,4.2055155406351162e+17
10,469033312869.92157,23.535499235709466,469033312846.38611,19928759877.686226,64282973130209072.0
20,468808885545.89832,23.516678365672693,468808885522.38159,19935165938.664997,6.9398157723565888e+17
30,468619766796.18298,23.497872546310877,468619766772.68518,19943072117.384323,95511109094984704.0
40,468474119954.40527,23.479081765588287,468474119930.92621,19952829698.86055,65589211256363440.0
50,468382011974.6402,21.968486606435079,468382011952.67181,21320631701.477348,26054124207322696.0
60,468355857326.50378,16.392255529293536,468355857310.11151,28571776256.753407,34242918075454484.0
70,468410965399.78473,12.231431602527614,468410965387.55322,38295677940.347397,19086456540242564.0
80,468566215555.4552,9.1267439541774156,468566215546.32843,51339910258.026566,16552640415152564.0
90,468844889588.24152,6.8101149490874571,468844889581.4314,68845370906.85463,66307859356455248.0
100,469275698306.7171,5.0815127336356243,469275698301.63562,92349605895.992462,1.3700173314453536e+17
-150,40234355634019248.0,16.967672009107314,40234355634019232.0,2371236054800191.0,3.4847216299661624e+25
-140,37575317754420192.0,16.585185996988312,37575317754420176.0,2265595198102901.0,2.0084522931708901e+25
-130,35092701624305368.0,16.21132200145404,35092701624305356.0,2164703262396355.2,2.9903797552969174e+28
-120,32775240280674568.0,15.845885664625685,32775240280674552.0,2068375411406756.0,1.2375945763721679e+26
-110,30612663877429464.0,15.48868700984834,30612663877429448.0,1976453127238266.5,8.8895057162289716e+25
-100,28595794071393580.0,15.13954034292925,28595794071393564.0,1888815209951134.5,2.8576280324476543e+25
-90,26716734057752748.0,14.798264155602336,26716734057752728.0,1805396482778576.8,4.0423821626048246e+25
-80,24969212690628912.0,14.464681031168896,24969212690628896.0,1726219377864231.0,6.2385259925848687e+26
-70,23349178421175248.0,14.138617552265275,23349178421175232.0,1651447062264886.8,8.1387900330918589e+25
-60,21855799777126344.0,13.819904210709696,21855799777126328.0,1581472595171047.0,4.0095410393928233e+26
-50,20493128854916296.0,13.508375319381306,20493128854916284.0,1517068364654743.2,1.2729769841522991e+25
-40,19272847431393456.0,13.203868926085653,19272847431393444.0,1459636379252287.5,5.9731448545390281e+25
-30,18218782116280388.0,12.906226729361803,18218782116280376.0,1411627309694820.5,2.3027192925804323e+25
-20,17374311355626452.0,12.615293996187351,17374311355626438.0,1377241890746057.0,2.9005986513167244e+25
-10,16814500840261104.0,12.330919481538519,16814500840261092.0,1363604787577703.5,1.0774282281454333e+26
0,16665971254379284.0,12.052955349763543,16665971254379270.0,1382729029582461.5,1.5802267747420081e+25
10,17139411643033210.0,11.781257097728435,17139411643033196.0,1454803294831575.0,1.7586050510315578e+25
20,18582774563483188.0,11.515683479695266,18582774563483176.0,1613692717088724.2,3.2161623751200344e+25
30,21568296922831488.0,11.256096433893747,21568296922831480.0,1916143580458870.8,5.8201183447910371e+24
40,27034844533457192.0,11.002361010748126,27034844533457180.0,2457185735593210.0,1.7817889835181892e+25
50,36520742293789400.0,10.754345302721958,36520742293789392.0,3395905679590360.0,1.1133219686181923e+25
60,52544600316046216.0,10.511920375744292,52544600316046208.0,4998572899894690.0,3.7485390224645256e+24
70,79228199029505664.0,10.27496020218172,79228199029505632.0,7710803494176342.0,9.2161687768285466e+23
80,1.2331528131090438e+17,10.043341595321301,1.2331528131090435e+17,12278311968234846.0,9.5634547422983815e+23
90,1.9583788312409818e+17,9.8169441453304351,1.9583788312409818e+17,19948965811041224.0,3.9778641281146296e+24
100,3.1484176717378061e+17,9.5956501566602714,3.1484176717378061e+17,32810884310455104.0,2.0518600809509216e+24
-150,1.6459493294681004e+19,5138.5607903974924,1.6459493294680998e+19,3203132932754073.0,1.3650780221726896e+21
-140,1.0430520640105388e+19,5443.2321975574623,1.0430520640105382e+19,1916236578109944.8,5.7888298934406952e+20
-130,6.6238383988347955e+18,5765.967936371213,6.6238383988347884e+18,1148781691457597.5,6.3469370297727855e+21
-120,4.2235529945412321e+18,6107.8390626399378,4.2235529945412255e+18,691497099256528.62,4.1962524267286045e+19
-110,2.7140707658946616e+18,6469.9801363426395,2.714070765894655e+18,419486723096630.06,6.16912693668212e+19
-100,1.7697436932600973e+18,6853.5929868746853,1.7697436932600904e+18,258221300367461.72,2.6102334771279962e+19
-90,1.185108707106942e+18,7259.9507015318459,1.1851087071069348e+18,163239222389882.69,2.2578329393973088e+19
-80,8.3079774287149056e+17,7690.4018504763417,8.3079774287148288e+17,108030472142366.8,1.059363847204602e+20
-70,6.2568376248412723e+17,8146.3749622061414,6.2568376248411904e+17,76805175969298.141,9.4911915859849523e+18
-60,5.1929822677452762e+17,8629.3832643802052,5.1929822677451891e+17,60177907373526.023,2.4872558921907491e+19
-50,4.8074997417254336e+17,9141.0297057329135,4.8074997417253434e+17,52592540408334.422,9.3292406154601595e+18
