voltage,current,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-50,-0.051039439002844536,-71701.3028216455,-31793.034673746017,-71701.30282164547,-50,17245531.298489302,209519.39143840355,17036011.9070509,82.309953174712732,2.3411917177321146e+17,1.4551915228366852e-11,4.729372449219227e-11,1.4551915228366852e-11,6.938893903907228e-18,229617.14880310037,8.529337206445375e-11,9.0876681474014161e-11,1.6007106751203537e-10,-50,-0.05103943900284453,-0.051039439002844536,-71701.30282164548,-71701.3028216455,-31793.03467374597,-31793.034673746017,-71701.30282164548,-71701.30282164547
-40,-0.038736530688102414,-54185.0674684137,-25060.795595149368,-54185.06746841367,-40,15371734.799839003,200869.46597315092,15170865.333865851,76.525990276161011,7.7703824046887803e+18,2.1827872842550278e-11,1.4551915228366852e-11,1.4551915228366852e-11,0.0,214329.32938177133,2.2877382471985246e-12,5.444828110592703e-11,8.7311491370201111e-11,-40,-0.038736530688102414,-0.038736530688102414,-54185.067468413676,-54185.0674684137,-25060.795595149382,-25060.795595149368,-54185.06746841368,-54185.06746841367
-30,-0.027867310633908713,-38843.46912936543,-18579.373382093294,-38843.46912936543,-30,13981572.829493221,194229.90963791663,13787342.919855304,71.984653936964023,2.4429363761832326e+17,0.0,1.8189894035458565e-11,0.0,3.469446951953614e-18,202111.3785819218,6.6137190492336683e-11,7.7001497587904762e-11,1.1641532182693481e-10,-30,-0.027867310633908716,-0.027867310633908713,-38843.46912936543,-38843.46912936543,-18579.373382093312,-18579.373382093294,-38843.46912936543,-38843.46912936543
-20,-0.018026838562542363,-25060.795595149382,-12283.899782588269,-25060.795595149382,-20,13023658.991564168,189534.27152126568,12834124.720042901,68.714005583433064,7.0237191519457843e+17,7.275957614183426e-12,1.0913936421275139e-11,7.275957614183426e-12,3.469446951953614e-18,193149.97827070503,2.1420246097238172e-11,2.0579515874459978e-11,2.9103830456733704e-11,-20,-0.01802683856254236,-0.018026838562542363,-25060.795595149375,-25060.795595149382,-12283.89978258828,-12283.899782588269,-25060.795595149375,-25060.795595149382
-10,-0.008850564067137722,-12283.899782588258,-6111.3675808686785,-12283.899782588273,-10,12462664.63629506,186735.5560986682,12275929.080196392,66.739644536201666,1.4538663405365932e+18,2.546585164964199e-11,7.275957614183426e-12,0.0,8.673617379884035e-18,187658.07934011397,9.9016507241475887e-12,4.543834073700708e-11,8.0035533756017685e-11,-10,-0.008850564067137731,-0.008850564067137722,-12283.899782588283,-12283.899782588258,-6111.367580868686,-6111.3675808686785,-12283.899782588273,-12283.899782588273
0,1.457010512240231e-17,1.8189894035458565e-11,1.8189894035458565e-11,1.8189894035458565e-11,0,12277932.181231933,185805.75288549409,12092126.428346438,66.079397384420133,3.3772510508889997e+17,3.637978807091713e-11,3.637978807091713e-11,3.637978807091713e-11,2.914021024480462e-17,185805.75288549406,4.1993337561934773e-11,1.1977737910022792e-10,2.1100277081131935e-10,0,-1.457010512240231e-17,1.457010512240231e-17,-1.8189894035458565e-11,1.8189894035458565e-11,-1.8189894035458565e-11,1.8189894035458565e-11,-1.8189894035458565e-11,1.8189894035458565e-11
10,0.008850564067137735,12283.899782588283,6111.367580868675,12283.899782588283,10,12462664.636295062,186735.5560986682,12275929.080196394,66.739644536201666,4.5245628812935744e+17,2.546585164964199e-11,1.0913936421275139e-11,2.546585164964199e-11,1.734723475976807e-17,187658.07934011403,3.1816723695245087e-11,7.239486419032764e-11,1.0913936421275139e-10,10,0.008850564067137717,0.008850564067137735,12283.899782588258,12283.899782588283,6111.367580868686,6111.367580868675,12283.899782588258,12283.899782588283
20,0.01802683856254235,25060.795595149357,12283.899782588265,25060.79559514936,20,13023658.991564166,189534.27152126568,12834124.720042899,68.71400558343305,4.5768468143341792e+17,2.546585164964199e-11,1.0913936421275139e-11,1.4551915228366852e-11,1.3877787807814457e-17,193149.97827070509,3.2871931016212186e-11,6.0438643143556509e-11,8.0035533756017685e-11,20,0.018026838562542363,0.01802683856254235,25060.795595149382,25060.795595149357,12283.899782588276,12283.899782588265,25060.795595149375,25060.79559514936
30,0.027867310633908716,38843.46912936543,18579.373382093312,38843.46912936543,30,13981572.829493221,194229.90963791663,13787342.919855304,71.984653936964023,2.4429363761832326e+17,0.0,1.8189894035458565e-11,0.0,3.469446951953614e-18,202111.3785819218,6.6137190492336683e-11,7.7001497587904762e-11,1.1641532182693481e-10,30,0.027867310633908713,0.027867310633908716,38843.46912936543,38843.46912936543,18579.373382093294,18579.373382093312,38843.46912936543,38843.46912936543
40,0.03873653068810241,54185.06746841367,25060.795595149368,54185.06746841367,40,15371734.799839005,200869.46597315092,15170865.333865855,76.525990276161025,2.6692991012343622e+17,1.4551915228366852e-11,7.275957614183426e-12,0.0,6.938893903907228e-18,214329.32938177124,6.6596512224293472e-11,3.2539071653442658e-11,4.3655745685100555e-11,40,0.038736530688102414,0.03873653068810241,54185.06746841368,54185.06746841367,25060.795595149375,25060.795595149368,54185.06746841367,54185.06746841367
50,0.05103943900284453,71701.30282164548,31793.03467374597,71701.30282164548,50,17245531.298489302,209519.39143840355,17036011.9070509,82.309953174712732,2.3411917177321146e+17,1.4551915228366852e-11,4.729372449219227e-11,1.4551915228366852e-11,6.938893903907228e-18,229617.14880310037,8.529337206445375e-11,9.0876681474014161e-11,1.6007106751203537e-10,50,0.051039439002844536,0.05103943900284453,71701.3028216455,71701.30282164548,31793.034673746017,31793.03467374597,71701.30282164547,71701.30282164548
60,0.06523730434427266,92095.16321745995,38843.469129365425,92095.16321745995,60,19672424.690381758,220266.25739507109,19452158.432986688,89.312021382817434,6.7169595934468736e+17,2.9103830456733704e-11,2.1827872842550278e-11,0.0,0.0,247864.77703076834,3.3973477581228969e-11,3.2539071653442658e-11,4.3655745685100555e-11,60,0.06523730434427266,0.06523730434427266,92095.16321745992,92095.16321745995,38843.46912936545,38843.469129365425,92095.16321745995,92095.16321745995
70,0.08186591112987926,116185.12588124178,46282.6620797724,116185.12588124178,70,22742683.633582231,233217.62208979434,22509466.011492435,97.517003345595199,1.7163543807521313e+18,1.4551915228366852e-11,7.275957614183426e-12,1.4551915228366852e-11,1.3877787807814457e-17,269061.10020084551,1.5405192680007564e-11,4.3655745685100555e-11,7.2759576141834259e-11,70,0.08186591112987927,0.08186591112987926,116185.12588124177,116185.12588124178,46282.66207977241,46282.6620797724,116185.1258812418,116185.12588124178
80,0.10155672179710215,144938.00560028446,54185.06746841368,144938.00560028446,80,26570934.507090576,248503.10713354201,26322431.399957035,106.9239528373854,3.680191743739232e+17,2.9103830456733704e-11,0.0,2.9103830456733704e-11,2.7755575615628914e-17,293293.63529863756,8.4157953114621149e-11,1.2433161821270959e-10,1.8917489796876907e-10,80,0.10155672179710212,0.10155672179710215,144938.00560028444,144938.00560028446,54185.06746841368,54185.06746841368,144938.00560028444,144938.00560028446
90,0.12506186028947283,179507.75639592152,62629.77522450897,179507.75639592152,90,31300675.759342805,266275.69479826093,31034400.064544544,117.54987920717738,5.4880957446119635e+17,8.731149137020111e-11,2.1827872842550278e-11,5.820766091346741e-11,2.7755575615628914e-17,320736.47095829289,6.6667263324107049e-11,1.6204327003884893e-10,2.6193447411060333e-10,90,0.1250618602894728,0.12506186028947283,179507.75639592143,179507.75639592152,62629.77522450895,62629.77522450897,179507.75639592146,179507.75639592152
100,0.15328391573916184,221281.78375020952,71701.30282164548,221281.78375020952,100,37109935.49324318,286713.25911487255,36823222.234128311,129.43222649628132,1.1691624639392937e+18,5.820766091346741e-11,0.0,2.9103830456733704e-11,5.551115123125783e-17,351635.65183283144,3.7210468039024836e-11,1.5740302953624587e-10,2.7648638933897018e-10,100,0.1532839157391619,0.15328391573916184,221281.78375020958,221281.78375020952,71701.30282164548,71701.30282164548,221281.78375020955,221281.78375020952
