voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_1 transport over barrier 0,solute_1 transport over barrier 1
-20,2.5203772823258532e-05,52.44230716449965,-20,3213381555.274981,17367.562946812413,3213364187.7120342,185022.01863991257,1.249157297954433e+21,3.389288849575678e-12,1.6296913905172739e-18,4544407776.6158018,3.6379788070385779e-12,1.0289757937229989e-11,1.4551915228366852e-11,-20,2.5203772823260162e-05,2.5203772823258532e-05,52.44230716450304,52.44230716449965
-10,2.9033753554544926e-05,60.411472231679,-10,4347995184.6138296,9282.2203482041914,4347985902.3934813,468421.88846066617,3.3804450687042139e+21,4.000355602329364e-12,1.921070724372753e-18,6148993759.2277985,1.8189894035417117e-12,5.1448789686149945e-12,7.2759576141834259e-12,-10,2.9033753554543005e-05,2.9033753554544926e-05,60.411472231675,60.411472231679
0,3.330882581682633e-05,69.30675367629283,0,5883248383.6733408,4980.7382341442826,5883243402.9351063,1181200.0765954957,9.14812328074856e+21,1.0373923942097463e-12,5.014435047745458e-19,8320169655.0034113,9.0949470177260229e-13,1.2862197421537486e-12,1.8189894035458565e-12,0,3.3308825816826835e-05,3.330882581682633e-05,69.30675367629387,69.30675367629283
10,3.816638043557119e-05,79.41402504280313,10,7960607333.7410669,2695.1924769220841,7960604638.5485897,2953632.2180715264,inf,2.1316282072803006e-13,1.0164395367051604e-19,11257998856.103985,0.0,6.4310987107687431e-13,9.0949470177292824e-13,10,3.816638043557129e-05,3.816638043557119e-05,79.41402504280335,79.41402504280313
20,4.371611318034171e-05,90.96153387503477,20,10771490332.203159,1484.1004107353294,10771488848.102749,7257925.5785437003,inf,4.263256414560601e-13,2.0328790734103208e-19,15233187714.772526,0.0,6.4310987107687431e-13,9.0949470177292824e-13,20,4.3716113180341916e-05,4.371611318034171e-05,90.9615338750352,90.96153387503477
30,5.006721109215398e-05,104.17646918883474,30,14574905993.482115,846.14972687084992,14574905147.332388,17224972.756750319,1.8130533084901066e+23,9.947598300641403e-14,4.743384504624082e-20,20612029726.295349,1.1368683772161585e-13,1.6077746776921858e-13,2.2737367544323206e-13,30,5.0067211092154024e-05,5.006721109215398e-05,104.17646918883484,104.17646918883474
40,5.733904516415777e-05,119.3072100793961,40,19721319541.468712,514.47574305314117,19721319026.99297,38332846.21823591,inf,0.0,0.0,27890157563.43861,0.0,1.6077746776921858e-13,2.2737367544323206e-13,40,5.733904516415777e-05,5.733904516415777e-05,119.3072100793961,119.3072100793961
50,6.566636387570107e-05,136.63413207594897,50,26684946347.109947,347.0975604754575,26684946000.012386,76880247.47438921,3.3194883235023659e+23,1.7053025658242404e-13,8.131516293641283e-20,37738213035.281273,1.1368683772161603e-13,1.6077746776921858e-13,2.2737367544323206e-13,50,6.566636387570115e-05,6.566636387570107e-05,136.63413207594914,136.63413207594897
60,7.520280810969242e-05,156.4769207442622,60,36107448391.178879,268.56800405597141,36107448122.610878,134444341.2687903,inf,2.842170943040401e-14,1.3552527156068805e-20,51063643217.491768,0.0,8.0388733884609289e-14,1.1368683772161603e-13,60,7.52028081096924e-05,7.520280810969242e-05,156.47692074426217,156.4769207442622
70,8.61240971695555e-05,179.2012009354047,70,48857060051.905334,238.90000233485796,48857059813.005333,204508411.78069168,1.2155200782745305e+24,8.526512829121202e-14,4.0657581468206416e-20,69094316943.081284,5.6843418860808015e-14,1.6077746776921858e-13,2.2737367544323206e-13,70,8.612409716955554e-05,8.61240971695555e-05,179.20120093540478,179.2012009354047
80,9.863138786366204e-05,205.2255261416189,80,66108591348.38633,237.02063196720508,66108591111.3657,278914923.14278078,1.6447227902178236e+24,1.4210854715202004e-13,6.776263578034403e-20,93491666474.268616,5.6843418860808015e-14,2.0097183471152322e-13,2.8421709430404007e-13,80,9.863138786366211e-05,9.863138786366204e-05,205.22552614161904,205.2255261416189
90,0.00011295502145199765,235.0291748897163,90,89451680518.588394,251.96300004191983,89451680266.625397,355019111.94780999,inf,2.842170943040401e-14,1.3552527156068805e-20,126503779766.45288,0.0,0.0,0.0,90,0.00011295502145199764,0.00011295502145199765,235.02917488971627,235.0291748897163
100,0.0001293587802236901,269.1610075399294,100,121037270838.56645,278.17983407801097,121037270560.38661,435104403.73842317,3.011299344813776e+24,1.1368683772161603e-13,5.421010862427522e-20,171172549972.52621,5.6843418860808015e-14,1.6077746776921858e-13,2.2737367544323206e-13,100,0.00012935878022369014,0.0001293587802236901,269.1610075399295,269.1610075399294
