voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_1 transport over barrier 0,solute_1 transport over barrier 1
-50,1.1760368035720656e-05,24.470179017313058,-50,1297179172.1034582,114647.4496614329,1297064524.6537967,11314.505258810183,1.260650824003198e+20,3.893774191965349e-12,1.8719428134320037e-18,1297179177.1698506,0.0,2.0579515874459978e-11,2.9103830456733704e-11,-50,1.1760368035718784e-05,1.1760368035720656e-05,24.470179017309164,24.470179017313058
-40,1.7597774577296872e-05,36.616260044313094,-40,1755158279.8548281,61081.862028914446,1755097197.9927993,28734.524809083017,1.7057333055718598e+20,8.57625082062441e-12,4.123356387233934e-18,1755158280.9176936,-1.4551915228366852e-11,1.0289757937229989e-11,1.4551915228366852e-11,-40,1.7597774577300996e-05,1.7597774577296872e-05,36.61626004432167,36.616260044313094
-30,2.1578318533274124e-05,44.89870689403688,-30,2374858053.2631297,32556.401763539539,2374825496.8613663,72945.962226168776,3.0773099078347574e+20,2.0108359422010835e-12,9.656175598699024e-19,2374858053.4862838,0.0,0.0,0.0,-30,2.157831853327509e-05,2.1578318533274124e-05,44.89870689403889,44.89870689403688
-20,2.520377282326028e-05,52.44230716450329,-20,3213381555.274981,17367.562946812413,3213364187.7120342,185022.01863991257,1.249157297954433e+21,2.4868995751603507e-13,1.1858461261560205e-19,3213381555.3219147,0.0,5.1448789686149945e-12,7.2759576141834259e-12,-20,2.5203772823260162e-05,2.520377282326028e-05,52.44230716450304,52.44230716450329
-10,2.9033753554544926e-05,60.411472231679,-10,4347995184.6138296,9282.2203482041914,4347985902.3934813,468421.88846066617,3.3804450687042139e+21,4.007461029686965e-12,1.9244588561617704e-18,4347995184.6237373,0.0,2.5724394843074972e-12,3.637978807091713e-12,-10,2.9033753554543002e-05,2.9033753554544926e-05,60.41147223167499,60.411472231679
0,3.330882581682633e-05,69.30675367629283,0,5883248383.6733408,4980.7382341442826,5883243402.9351063,1181200.0765954957,9.14812328074856e+21,1.0373923942097463e-12,5.014435047745458e-19,5883248383.6754494,0.0,0.0,0.0,0,3.3308825816826835e-05,3.330882581682633e-05,69.30675367629387,69.30675367629283
10,3.8166380435571406e-05,79.41402504280359,10,7960607333.7410669,2695.1924769220841,7960604638.5485897,2953632.2180715264,inf,2.4158453015843406e-13,1.1519648082658485e-19,7960607333.7415228,0.0,0.0,0.0,10,3.816638043557129e-05,3.8166380435571406e-05,79.41402504280335,79.41402504280359
20,4.371611318034182e-05,90.961533875035,20,10771490332.203159,1484.1004107353294,10771488848.102749,7257925.5785437003,inf,2.1316282072803006e-13,1.0164395367051604e-19,10771490332.20326,2.2737367544323206e-13,0.0,0.0,20,4.371611318034192e-05,4.371611318034182e-05,90.96153387503522,90.961533875035
30,5.006721109215403e-05,104.17646918883486,30,14574905993.482115,846.14972687084992,14574905147.332388,17224972.756750319,1.8130533084901066e+23,1.4210854715202004e-14,6.776263578034403e-21,14574905993.482138,1.1368683772161603e-13,1.6077746776921858e-13,2.2737367544323206e-13,30,5.0067211092154024e-05,5.006721109215403e-05,104.17646918883484,104.17646918883486
40,5.7339045164157795e-05,119.30721007939616,40,19721319541.468712,514.47574305314117,19721319026.99297,38332846.21823591,inf,4.263256414560601e-14,2.0328790734103208e-20,19721319541.468716,1.1368683772161603e-13,1.6077746776921858e-13,2.2737367544323206e-13,40,5.7339045164157774e-05,5.7339045164157795e-05,119.30721007939611,119.30721007939616
50,6.566636387570114e-05,136.6341320759491,50,26684946347.109947,347.0975604754575,26684946000.012386,76880247.47438921,3.3194883235023659e+23,2.842170943040401e-14,1.3552527156068805e-20,26684946347.109947,5.6843418860808015e-14,0.0,0.0,50,6.566636387570115e-05,6.566636387570114e-05,136.63413207594914,136.6341320759491
60,7.520280810969242e-05,156.4769207442622,60,36107448391.178879,268.56800405597141,36107448122.610878,134444341.2687903,inf,2.842170943040401e-14,1.3552527156068805e-20,36107448391.178879,0.0,0.0,0.0,60,7.52028081096924e-05,7.520280810969242e-05,156.47692074426217,156.4769207442622
70,8.612409716955553e-05,179.20120093540476,70,48857060051.905334,238.90000233485796,48857059813.005333,204508411.78069168,1.2155200782745305e+24,2.842170943040401e-14,1.3552527156068805e-20,48857060051.905334,0.0,4.0194366942304644e-14,5.6843418860808015e-14,70,8.612409716955554e-05,8.612409716955553e-05,179.20120093540478,179.20120093540476
80,9.863138786366211e-05,205.22552614161904,80,66108591348.38633,237.02063196720508,66108591111.3657,278914923.14278078,1.6447227902178236e+24,0.0,0.0,66108591348.38633,0.0,4.0194366942304644e-14,5.6843418860808015e-14,80,9.863138786366211e-05,9.863138786366211e-05,205.22552614161904,205.22552614161904
90,0.00011295502145199767,235.02917488971633,90,89451680518.588394,251.96300004191983,89451680266.625397,355019111.94780999,inf,5.684341886080802e-14,2.710505431213761e-20,89451680518.588394,0.0,4.0194366942304644e-14,5.6843418860808015e-14,90,0.00011295502145199764,0.00011295502145199767,235.02917488971627,235.02917488971633
100,0.00012935878022369012,269.16100753992947,100,121037270838.56645,278.17983407801097,121037270560.38661,435104403.73842317,3.011299344813776e+24,5.684341886080802e-14,2.710505431213761e-20,121037270838.56645,-5.6843418860808015e-14,8.0388733884609289e-14,1.1368683772161603e-13,100,0.00012935878022369014,0.00012935878022369012,269.1610075399295,269.16100753992947
